Category,Team/All_Teams,Place,Player,Record,Last_Year
Targeted Passes,1,18,2411,20,2015
Targeted Passes,1,19,947,18,2016
Targeted Passes,1,20,4206,18,2016
Targeted Passes,1,21,1943,17,2014
Targeted Passes,1,22,2028,16,2014
Targeted Passes,1,23,1978,15,2014
Targeted Passes,1,24,4243,10,2016
Targeted Passes,1,25,3362,9,2016
Targeted Passes,1,26,1801,5,2014
Targeted Passes,1,27,1210,2,2014
Targeted Passes,1,28,1540,2,2014
Targeted Passes,1,29,89,1,2015
Passes Dropped,1,0,493,19,2016
Passes Dropped,1,1,277,14,2016
Passes Dropped,1,2,1481,12,2015
Passes Dropped,1,3,709,12,2016
Passes Dropped,1,4,994,9,2014
Passes Dropped,1,5,703,6,2016
Passes Dropped,1,6,2567,5,2014
Passes Dropped,1,7,954,4,2014
Passes Dropped,1,8,960,4,2015
Passes Dropped,1,9,1748,3,2015
Passes Dropped,1,10,4238,3,2016
Passes Dropped,1,11,1943,2,2014
Passes Dropped,1,12,2411,2,2015
Passes Dropped,1,13,2413,2,2016
Passes Dropped,1,14,3362,2,2016
Passes Dropped,1,15,4208,2,2016
Passes Dropped,1,16,1801,1,2014
Passes Dropped,1,17,2028,1,2014
Passes Dropped,1,18,2475,1,2015
Passes Dropped,1,19,925,1,2016
Passes Dropped,1,20,1106,1,2016
Passes Dropped,1,21,4092,1,2016
Passes Dropped,1,22,4206,1,2016
100 Yards Receiving,1,0,493,11,2016
100 Yards Receiving,1,1,277,5,2016
100 Yards Receiving,1,2,709,1,2016
100 Yards Receiving,1,3,4206,1,2016
Interceptions,1,0,3907,11,2016
Interceptions,1,1,204,7,2015
Interceptions,1,2,988,7,2016
Interceptions,1,3,3967,5,2016
Interceptions,1,4,1219,4,2016
Interceptions,1,5,1083,3,2014
Interceptions,1,6,219,3,2016
Interceptions,1,7,3067,2,2014
Interceptions,1,8,3093,2,2014
Interceptions,1,9,2239,2,2016
Interceptions,1,10,3775,2,2016
Interceptions,1,11,1038,1,2014
Interceptions,1,12,1409,1,2015
Interceptions,1,13,1718,1,2015
Interceptions,1,14,1176,1,2016
Interceptions,1,15,1196,1,2016
Interceptions,1,16,2305,1,2016
Interceptions,1,17,3026,1,2016
Interceptions,1,18,4645,1,2016
Pass Defense Percentage,1,0,3907,813,2016
Pass Defense Percentage,1,1,988,793,2016
Pass Defense Percentage,1,2,1219,771,2016
Tackles,1,0,988,301,2016
Tackles,1,1,2239,156,2016
Tackles,1,2,219,151,2016
Tackles,1,3,914,140,2016
Tackles,1,4,1219,134,2016
Tackles,1,5,3907,131,2016
Tackles,1,6,55,120,2016
Tackles,1,7,1548,98,2016
Tackles,1,8,1083,91,2014
Tackles,1,9,1618,85,2016
Tackles,1,10,2234,72,2014
Tackles,1,11,3967,71,2016
Tackles,1,12,3775,67,2016
Tackles,1,13,3093,64,2014
Tackles,1,14,2170,64,2015
Tackles,1,15,3026,63,2016
Tackles,1,16,1038,61,2014
Tackles,1,17,3017,61,2015
Tackles,1,18,3067,58,2014
Tackles,1,19,436,56,2015
Tackles,1,20,1176,53,2016
Tackles,1,21,204,50,2015
Tackles,1,22,2305,48,2016
Tackles,1,23,1196,38,2016
Tackles,1,24,2256,37,2014
Tackles,1,25,1561,37,2016
Tackles,1,26,3170,32,2014
Tackles,1,27,1266,30,2014
Tackles,1,28,2918,30,2016
Tackles,1,29,2204,27,2014
Tackles,1,30,1718,25,2015
Tackles,1,31,4645,23,2016
Tackles,1,32,1409,19,2015
Tackles,1,33,1570,12,2016
Tackles,1,34,493,11,2016
Tackles,1,35,2843,9,2014
Tackles,1,36,1372,9,2015
Tackles,1,37,277,9,2016
Tackles,1,38,2852,8,2016
Tackles,1,39,703,7,2016
Tackles,1,40,2846,6,2015
Tackles,1,41,709,6,2016
Tackles,1,42,83,4,2015
Tackles,1,43,960,3,2015
Tackles,1,44,1978,2,2014
Tackles,1,45,1125,2,2015
Tackles,1,46,1481,2,2015
Tackles,1,47,1748,2,2015
Tackles,1,48,2411,2,2015
Tackles,1,49,2475,2,2015
Tackles,1,50,1106,2,2016
Tackles,1,51,1116,2,2016
Tackles,1,52,1654,2,2016
Tackles,1,53,954,1,2014
Tackles,1,54,2092,1,2014
Tackles,1,55,185,1,2016
Tackles,1,56,925,1,2016
Tackles,1,57,1054,1,2016
Tackles,1,58,1300,1,2016
Tackles,1,59,1697,1,2016
Tackles,1,60,2413,1,2016
Tackles,1,61,2788,1,2016
Tackles,1,62,4243,1,2016
Tackles,1,63,4300,1,2016
Tackles,1,64,4823,1,2016
Assists,1,0,988,108,2016
Assists,1,1,219,63,2016
Assists,1,2,55,60,2016
Assists,1,3,914,51,2016
Assists,1,4,1618,47,2016
Assists,1,5,2239,44,2016
Assists,1,6,1548,43,2016
Assists,1,7,1219,38,2016
Assists,1,8,1083,34,2014
Assists,1,9,2170,31,2015
Assists,1,10,3775,27,2016
Assists,1,11,3907,25,2016
Assists,1,12,3967,22,2016
Assists,1,13,2234,21,2014
Assists,1,14,3093,19,2014
Assists,1,15,3017,19,2015
Assists,1,16,3026,19,2016
Assists,1,17,3170,18,2014
Assists,1,18,1038,17,2014
Assists,1,19,204,16,2015
Assists,1,20,436,15,2015
Assists,1,21,2918,13,2016
Assists,1,22,1176,12,2016
Assists,1,23,2204,11,2014
Assists,1,24,3067,11,2014
Assists,1,25,1718,11,2015
Assists,1,26,2256,10,2014
Assists,1,27,1561,10,2016
Assists,1,28,2305,10,2016
Assists,1,29,1196,9,2016
Assists,1,30,1372,8,2015
Assists,1,31,1570,8,2016
Assists,1,32,1266,6,2014
Assists,1,33,1409,6,2015
Assists,1,34,4645,5,2016
Assists,1,35,2843,4,2014
Assists,1,36,83,2,2015
Assists,1,37,2852,2,2016
Assists,1,38,1116,1,2016
Sacks,1,0,914,265,2016
Sacks,1,1,55,225,2016
Sacks,1,2,1618,160,2016
Sacks,1,3,1548,140,2016
Sacks,1,4,2170,85,2015
Sacks,1,5,1570,55,2016
Sacks,1,6,1561,45,2016
Sacks,1,7,988,40,2016
Sacks,1,8,2239,35,2016
Sacks,1,9,3775,35,2016
Sacks,1,10,3907,30,2016
Sacks,1,11,219,25,2016
Sacks,1,12,3026,20,2016
Sacks,1,13,2256,15,2014
Sacks,1,14,2918,15,2016
Sacks,1,15,1266,10,2014
Sacks,1,16,2843,10,2014
Sacks,1,17,83,10,2015
Sacks,1,18,436,10,2015
Sacks,1,19,1372,10,2015
Sacks,1,20,1196,10,2016
Sacks,1,21,1219,10,2016
Sacks,1,22,3967,10,2016
Sacks,1,23,4645,10,2016
Sacks,1,24,2204,5,2014
Sacks,1,25,2846,5,2015
Hurries,1,0,55,33,2016
Hurries,1,1,914,32,2016
Hurries,1,2,1618,21,2016
Hurries,1,3,1548,15,2016
Hurries,1,4,2170,8,2015
Hurries,1,5,2843,7,2014
Hurries,1,6,1561,6,2016
Hurries,1,7,2204,4,2014
Hurries,1,8,1372,3,2015
Hurries,1,9,219,3,2016
Hurries,1,10,1570,3,2016
Hurries,1,11,3775,3,2016
Hurries,1,12,1083,2,2014
Hurries,1,13,1266,2,2014
Hurries,1,14,83,2,2015
Hurries,1,15,988,2,2016
Hurries,1,16,2256,1,2014
Hurries,1,17,3067,1,2014
Hurries,1,18,436,1,2015
Hurries,1,19,2846,1,2015
Hurries,1,20,2239,1,2016
Hurries,1,21,2852,1,2016
Hurries,1,22,2918,1,2016
Hurries,1,23,3026,1,2016
Blocked Passes,1,0,914,11,2016
Blocked Passes,1,1,1618,9,2016
Blocked Passes,1,2,1561,6,2016
Blocked Passes,1,3,55,5,2016
Blocked Passes,1,4,1548,5,2016
Blocked Passes,1,5,2204,2,2014
Blocked Passes,1,6,1372,2,2015
Blocked Passes,1,7,1083,1,2014
Blocked Passes,1,8,83,1,2015
Blocked Passes,1,9,2170,1,2015
Blocked Passes,1,10,988,1,2016
Blocked Passes,1,11,1219,1,2016
Blocked Passes,1,12,1570,1,2016
Blocked Passes,1,13,2239,1,2016
Blocked Passes,1,14,3026,1,2016
Blocked Passes,1,15,3907,1,2016
Field Goals,1,0,4460,31,2016
Field Goals,1,1,2128,27,2014
Field Goals,1,2,143,27,2015
Key Run Blocks,1,0,1697,55,2016
Key Run Blocks,1,1,1095,51,2016
Key Run Blocks,1,2,1125,28,2015
Key Run Blocks,1,3,1054,26,2016
Key Run Blocks,1,4,2788,19,2016
Key Run Blocks,1,5,1489,17,2015
Key Run Blocks,1,6,277,13,2016
Key Run Blocks,1,7,4300,11,2016
Key Run Blocks,1,8,2092,10,2014
Key Run Blocks,1,9,2688,9,2015
Key Run Blocks,1,10,1416,7,2015
Key Run Blocks,1,11,1061,5,2015
Key Run Blocks,1,12,984,5,2016
Key Run Blocks,1,13,1106,5,2016
Key Run Blocks,1,14,4311,5,2016
Key Run Blocks,1,15,1117,4,2014
Key Run Blocks,1,16,2638,4,2014
Key Run Blocks,1,17,2080,4,2015
Key Run Blocks,1,18,2475,4,2015
Key Run Blocks,1,19,1978,3,2014
Key Run Blocks,1,20,2722,2,2016
Key Run Blocks,1,21,924,1,2015
Key Run Blocks,1,22,1300,1,2016
Key Run Blocks,1,23,2787,1,2016
Key Run Blocks,1,24,3362,1,2016
Key Run Opportunities,1,0,1697,172,2016
Key Run Opportunities,1,1,1095,157,2016
Key Run Opportunities,1,2,1125,104,2015
Key Run Opportunities,1,3,1054,65,2016
Key Run Opportunities,1,4,2788,54,2016
Key Run Opportunities,1,5,277,49,2016
Key Run Opportunities,1,6,1489,46,2015
Key Run Opportunities,1,7,4300,40,2016
Key Run Opportunities,1,8,2688,39,2015
Key Run Opportunities,1,9,2092,33,2014
Key Run Opportunities,1,10,1117,25,2014
Key Run Opportunities,1,11,2475,23,2015
Key Run Opportunities,1,12,1106,20,2016
Key Run Opportunities,1,13,1416,13,2015
Key Run Opportunities,1,14,2080,12,2015
Key Run Opportunities,1,15,4311,12,2016
Key Run Opportunities,1,16,1061,11,2015
Key Run Opportunities,1,17,1978,10,2014
Key Run Opportunities,1,18,984,9,2016
Key Run Opportunities,1,19,2638,8,2014
Key Run Opportunities,1,20,2722,6,2016
Key Run Opportunities,1,21,1300,4,2016
Key Run Opportunities,1,22,3362,4,2016
Key Run Opportunities,1,23,2028,3,2014
Key Run Opportunities,1,24,2787,2,2016
Key Run Opportunities,1,25,924,1,2015
Pancake Blocks,1,0,277,2,2016
Pancake Blocks,1,1,1117,1,2014
Pancake Blocks,1,2,984,1,2016
Pancake Blocks,1,3,1054,1,2016
Pancake Blocks,1,4,1095,1,2016
Pancake Blocks,1,5,1697,1,2016
Pancake Blocks,1,6,2788,1,2016
Passes Defensed,1,0,988,20,2016
Passes Defensed,1,1,3907,19,2016
Passes Defensed,1,2,1219,17,2016
Passes Defensed,1,3,2234,8,2014
Passes Defensed,1,4,3093,7,2014
Passes Defensed,1,5,204,7,2015
Passes Defensed,1,6,3067,6,2014
Passes Defensed,1,7,1409,6,2015
Passes Defensed,1,8,3017,6,2015
Passes Defensed,1,9,436,5,2015
Passes Defensed,1,10,1176,5,2016
Passes Defensed,1,11,2305,5,2016
Passes Defensed,1,12,3026,5,2016
Passes Defensed,1,13,1083,4,2014
Passes Defensed,1,14,219,4,2016
Passes Defensed,1,15,3967,4,2016
Passes Defensed,1,16,1038,3,2014
Passes Defensed,1,17,3170,3,2014
Passes Defensed,1,18,3775,3,2016
Passes Defensed,1,19,1718,2,2015
Passes Defensed,1,20,2239,2,2016
Passes Defensed,1,21,2204,1,2014
Passes Defensed,1,22,2256,1,2014
Passes Defensed,1,23,914,1,2016
Passes Defensed,1,24,1116,1,2016
Passes Defensed,1,25,1561,1,2016
Passes Defensed,1,26,1570,1,2016
Passes Defensed,1,27,1618,1,2016
Passes Defensed,1,28,2852,1,2016
Passes Defensed,1,29,4645,1,2016
Punt Return Yards,1,0,1943,260,2014
Punt Return Yards,1,1,709,164,2016
Punt Return Yards,1,2,703,105,2016
Punt Return Yards,1,3,925,102,2016
Punt Return Yards,1,4,89,65,2015
Punt Return Yards,1,5,4206,57,2016
Punt Return Yards,1,6,954,34,2014
Punt Return Yards,1,7,947,25,2016
Kickoff Return Yards,1,0,2413,1196,2016
Kickoff Return Yards,1,1,954,597,2014
Kickoff Return Yards,1,2,709,228,2016
Kickoff Return Yards,1,3,703,126,2016
Kickoff Return Yards,1,4,89,36,2015
Kickoff Return Yards,1,5,960,17,2015
Kickoff Return Yards,1,6,1176,16,2016
Points Scored,1,0,4460,115,2016
Points Scored,1,1,143,112,2015
Points Scored,1,2,2128,101,2014
Points Scored,1,3,493,96,2016
Points Scored,1,4,277,66,2016
Points Scored,1,5,960,54,2015
Points Scored,1,6,709,36,2016
Points Scored,1,7,4092,36,2016
Points Scored,1,8,703,30,2016
Points Scored,1,9,925,24,2016
Points Scored,1,10,954,12,2014
Points Scored,1,11,3093,12,2014
Points Scored,1,12,1481,12,2015
Points Scored,1,13,1106,12,2016
Points Scored,1,14,1300,12,2016
Points Scored,1,15,994,6,2014
Points Scored,1,16,2170,6,2015
Points Scored,1,17,2411,6,2015
Points Scored,1,18,185,6,2016
Points Scored,1,19,219,6,2016
Points Scored,1,20,294,6,2016
Points Scored,1,21,947,6,2016
Points Scored,1,22,988,6,2016
Points Scored,1,23,1219,6,2016
Points Scored,1,24,2239,6,2016
Points Scored,1,25,3362,6,2016
Points Scored,1,26,3775,6,2016
Points Scored,1,27,1210,2,2014
Points Scored,1,28,4208,2,2016
Yards from Scrimmage,1,0,493,2848,2016
Yards from Scrimmage,1,1,277,2470,2016
Yards from Scrimmage,1,2,960,1880,2015
Yards from Scrimmage,1,3,4092,1168,2016
Yards from Scrimmage,1,4,709,913,2016
Yards from Scrimmage,1,5,703,743,2016
Yards from Scrimmage,1,6,1481,644,2015
Yards from Scrimmage,1,7,925,486,2016
Yards from Scrimmage,1,8,994,438,2014
Yards from Scrimmage,1,9,2411,393,2015
Yards from Scrimmage,1,10,947,361,2016
Yards from Scrimmage,1,11,2567,318,2014
Yards from Scrimmage,1,12,1106,284,2016
Yards from Scrimmage,1,13,1654,236,2016
Yards from Scrimmage,1,14,2475,226,2015
Yards from Scrimmage,1,15,1300,204,2016
Yards from Scrimmage,1,16,954,194,2014
Yards from Scrimmage,1,17,185,165,2016
Yards from Scrimmage,1,18,4206,143,2016
Yards from Scrimmage,1,19,2413,132,2016
Yards from Scrimmage,1,20,4208,129,2016
Yards from Scrimmage,1,21,1943,93,2014
Yards from Scrimmage,1,22,4238,84,2016
Yards from Scrimmage,1,23,1748,80,2015
Yards from Scrimmage,1,24,1978,74,2014
Yards from Scrimmage,1,25,3362,59,2016
Yards from Scrimmage,1,26,2028,57,2014
Yards from Scrimmage,1,27,4243,44,2016
Yards from Scrimmage,1,28,1540,16,2014
Yards from Scrimmage,1,29,1210,15,2014
All-Purpose Yards,1,0,493,2848,2016
All-Purpose Yards,1,1,277,2470,2016
All-Purpose Yards,1,2,960,1897,2015
All-Purpose Yards,1,3,2413,1328,2016
All-Purpose Yards,1,4,709,1305,2016
All-Purpose Yards,1,5,4092,1168,2016
All-Purpose Yards,1,6,703,974,2016
All-Purpose Yards,1,7,954,825,2014
All-Purpose Yards,1,8,1481,644,2015
All-Purpose Yards,1,9,925,588,2016
All-Purpose Yards,1,10,994,438,2014
All-Purpose Yards,1,11,2411,394,2015
All-Purpose Yards,1,12,947,386,2016
All-Purpose Yards,1,13,1943,353,2014
All-Purpose Yards,1,14,2567,318,2014
All-Purpose Yards,1,15,1106,285,2016
All-Purpose Yards,1,16,1654,236,2016
All-Purpose Yards,1,17,2475,226,2015
All-Purpose Yards,1,18,1300,204,2016
All-Purpose Yards,1,19,4206,200,2016
All-Purpose Yards,1,20,3907,170,2016
All-Purpose Yards,1,21,185,165,2016
All-Purpose Yards,1,22,988,142,2016
All-Purpose Yards,1,23,4208,129,2016
All-Purpose Yards,1,24,3362,112,2016
All-Purpose Yards,1,25,89,101,2015
All-Purpose Yards,1,26,4238,84,2016
All-Purpose Yards,1,27,219,81,2016
All-Purpose Yards,1,28,1748,80,2015
All-Purpose Yards,1,29,3093,76,2014
All-Purpose Yards,1,30,1978,74,2014
All-Purpose Yards,1,31,3775,66,2016
All-Purpose Yards,1,32,2239,61,2016
All-Purpose Yards,1,33,2028,57,2014
All-Purpose Yards,1,34,204,54,2015
All-Purpose Yards,1,35,3967,48,2016
All-Purpose Yards,1,36,4243,44,2016
All-Purpose Yards,1,37,1219,41,2016
All-Purpose Yards,1,38,294,35,2016
All-Purpose Yards,1,39,1718,32,2015
All-Purpose Yards,1,40,1038,24,2014
All-Purpose Yards,1,41,1540,16,2014
All-Purpose Yards,1,42,1176,16,2016
All-Purpose Yards,1,43,1548,16,2016
All-Purpose Yards,1,44,1210,15,2014
All-Purpose Yards,1,45,914,13,2016
All-Purpose Yards,1,46,1409,12,2015
All-Purpose Yards,1,47,4645,11,2016
All-Purpose Yards,1,48,3017,9,2015
All-Purpose Yards,1,49,3026,9,2016
All-Purpose Yards,1,50,1372,8,2015
All-Purpose Yards,1,51,2170,6,2015
All-Purpose Yards,1,52,1196,5,2016
All-Purpose Yards,1,53,1561,5,2016
All-Purpose Yards,1,54,1083,4,2014
Games Started,1,0,277,48,2016
Games Started,1,1,914,48,2016
Games Started,1,2,988,48,2016
Games Started,1,3,1095,48,2016
Games Started,1,4,1697,48,2016
Games Started,1,5,1618,47,2016
Games Started,1,6,493,41,2016
Games Started,1,7,55,40,2016
Games Started,1,8,1548,34,2016
Games Started,1,9,3907,32,2016
Games Started,1,10,185,31,2016
Games Started,1,11,2239,28,2016
Games Started,1,12,1125,27,2015
Games Started,1,13,1219,27,2016
Games Started,1,14,3017,22,2015
Games Started,1,15,219,21,2016
Games Started,1,16,960,20,2015
Games Started,1,17,1489,18,2015
Games Started,1,18,1654,17,2016
Games Started,1,19,3967,17,2016
Games Started,1,20,1038,16,2014
Games Started,1,21,2234,16,2014
Games Started,1,22,3067,16,2014
Games Started,1,23,204,16,2015
Games Started,1,24,2688,16,2015
Games Started,1,25,2788,16,2016
Games Started,1,26,4092,16,2016
Games Started,1,27,703,15,2016
Games Started,1,28,1054,15,2016
Games Started,1,29,1978,14,2014
Games Started,1,30,2092,13,2014
Games Started,1,31,436,13,2015
Games Started,1,32,1481,13,2015
Games Started,1,33,709,13,2016
Games Started,1,34,4300,13,2016
Games Started,1,35,1083,12,2014
Games Started,1,36,925,12,2016
Games Started,1,37,1106,12,2016
Games Started,1,38,2475,11,2015
Games Started,1,39,2305,11,2016
Games Started,1,40,3775,11,2016
Games Started,1,41,1117,10,2014
Games Started,1,42,2204,10,2014
Games Started,1,43,994,9,2014
Games Started,1,44,3026,8,2016
Games Started,1,45,3093,6,2014
Games Started,1,46,2170,6,2015
Games Started,1,47,1196,6,2016
Games Started,1,48,1176,5,2016
Games Started,1,49,2256,4,2014
Games Started,1,50,1061,4,2015
Games Started,1,51,4645,4,2016
Games Started,1,52,2028,3,2014
Games Started,1,53,2638,3,2014
Games Started,1,54,1416,3,2015
Games Started,1,55,1300,3,2016
Games Started,1,56,4206,3,2016
Games Started,1,57,4311,3,2016
Games Started,1,58,2567,2,2014
Games Started,1,59,2080,2,2015
Games Started,1,60,4238,2,2016
Games Started,1,61,954,1,2014
Games Started,1,62,3170,1,2014
Games Started,1,63,1409,1,2015
Games Started,1,64,1748,1,2015
Games Started,1,65,984,1,2016
Games Started,1,66,1561,1,2016
Games Started,1,67,2918,1,2016
Games Started,1,68,4208,1,2016
Quarterback Rating,2,0,741,793,2016
Pass Attempts,2,0,741,1686,2016
Pass Attempts,2,1,3216,26,2016
Pass Attempts,2,2,1896,4,2015
Pass Completions,2,0,741,1063,2016
Pass Completions,2,1,3216,9,2016
Pass Completions,2,2,1896,2,2015
Completion Percentage,2,0,741,630,2016
Passing Yards,2,0,741,10341,2016
Passing Yards,2,1,3216,119,2016
Passing Yards,2,2,1896,23,2015
Yards per Pass Attempt,2,0,741,613,2016
Passing Touchdowns,2,0,741,58,2016
Times Sacked,2,0,741,107,2016
Times Sacked,2,1,3216,5,2016
300 Yards Passing,2,0,741,4,2016
Rushing Attempts,2,0,917,474,2016
Rushing Attempts,2,1,3284,338,2016
Rushing Attempts,2,2,170,291,2015
Rushing Attempts,2,3,741,107,2016
Rushing Attempts,2,4,2448,106,2014
Rushing Attempts,2,5,198,43,2016
Rushing Attempts,2,6,960,21,2016
Rushing Attempts,2,7,2475,9,2014
Rushing Attempts,2,8,1851,5,2015
Rushing Attempts,2,9,880,3,2015
Rushing Attempts,2,10,3216,3,2016
Rushing Attempts,2,11,337,2,2016
Rushing Attempts,2,12,1008,1,2014
Rushing Attempts,2,13,1945,1,2014
Rushing Attempts,2,14,2590,1,2015
Rushing Attempts,2,15,742,1,2016
Rushing Yards,2,0,917,2038,2016
Rushing Yards,2,1,3284,1375,2016
Rushing Yards,2,2,170,1206,2015
Rushing Yards,2,3,741,536,2016
Rushing Yards,2,4,2448,296,2014
Rushing Yards,2,5,198,185,2016
Rushing Yards,2,6,960,66,2016
Rushing Yards,2,7,2475,26,2014
Rushing Yards,2,8,1851,14,2015
Rushing Yards,2,9,1945,12,2014
Rushing Yards,2,10,337,7,2016
Rushing Yards,2,11,2590,2,2015
Rushing Yards,2,12,3216,2,2016
Rushing Touchdowns,2,0,917,17,2016
Rushing Touchdowns,2,1,170,10,2015
Rushing Touchdowns,2,2,741,5,2016
Rushing Touchdowns,2,3,3284,4,2016
Rushing Touchdowns,2,4,198,1,2016
100 Yards Rushing,2,0,917,5,2016
100 Yards Rushing,2,1,170,4,2015
100 Yards Rushing,2,2,3284,1,2016
Receptions,2,0,742,209,2016
Receptions,2,1,880,156,2015
Receptions,2,2,1375,136,2016
Receptions,2,3,198,75,2016
Receptions,2,4,3284,66,2016
Receptions,2,5,917,57,2016
Receptions,2,6,170,54,2015
Receptions,2,7,260,53,2016
Receptions,2,8,1008,41,2014
Receptions,2,9,2632,37,2016
Receptions,2,10,2564,34,2014
Receptions,2,11,931,33,2016
Receptions,2,12,3411,30,2015
Receptions,2,13,2475,20,2014
Receptions,2,14,2448,13,2014
Receptions,2,15,2628,12,2014
Receptions,2,16,2011,8,2014
Receptions,2,17,2023,8,2014
Receptions,2,18,337,7,2016
Receptions,2,19,4196,5,2016
Receptions,2,20,2590,3,2015
Receptions,2,21,960,3,2016
Receptions,2,22,1945,1,2014
Receptions,2,23,2006,1,2014
Receptions,2,24,4241,1,2016
Receiving Yards,2,0,742,2462,2016
Receiving Yards,2,1,880,1649,2015
Receiving Yards,2,2,1375,1258,2016
Receiving Yards,2,3,260,708,2016
Receiving Yards,2,4,198,636,2016
Receiving Yards,2,5,3284,483,2016
Receiving Yards,2,6,170,446,2015
Receiving Yards,2,7,1008,411,2014
Receiving Yards,2,8,931,389,2016
Receiving Yards,2,9,2632,377,2016
Receiving Yards,2,10,917,319,2016
Receiving Yards,2,11,3411,286,2015
Receiving Yards,2,12,2564,279,2014
Receiving Yards,2,13,2475,116,2014
Receiving Yards,2,14,2628,97,2014
Receiving Yards,2,15,2011,84,2014
Receiving Yards,2,16,4196,69,2016
Receiving Yards,2,17,2023,59,2014
Receiving Yards,2,18,2448,58,2014
Receiving Yards,2,19,337,49,2016
Receiving Yards,2,20,2590,41,2015
Receiving Yards,2,21,960,17,2016
Receiving Yards,2,22,2006,16,2014
Receiving Yards,2,23,4241,10,2016
Receiving Yards,2,24,1945,9,2014
Yards per Reception,2,0,742,1178,2016
Yards per Reception,2,1,880,1057,2015
Yards per Reception,2,2,1375,925,2016
Receiving Touchdowns,2,0,742,14,2016
Receiving Touchdowns,2,1,1375,12,2016
Receiving Touchdowns,2,2,880,7,2015
Receiving Touchdowns,2,3,170,6,2015
Receiving Touchdowns,2,4,260,5,2016
Receiving Touchdowns,2,5,198,3,2016
Receiving Touchdowns,2,6,1008,2,2014
Receiving Touchdowns,2,7,917,2,2016
Receiving Touchdowns,2,8,931,2,2016
Receiving Touchdowns,2,9,2564,1,2014
Receiving Touchdowns,2,10,3411,1,2015
Receiving Touchdowns,2,11,337,1,2016
Receiving Touchdowns,2,12,3284,1,2016
Targeted Passes,2,0,742,340,2016
Targeted Passes,2,1,880,294,2015
Targeted Passes,2,2,1375,208,2016
Targeted Passes,2,3,260,104,2016
Targeted Passes,2,4,198,92,2016
Targeted Passes,2,5,3284,89,2016
Targeted Passes,2,6,917,74,2016
Targeted Passes,2,7,1008,72,2014
Targeted Passes,2,8,170,69,2015
Targeted Passes,2,9,2632,62,2016
Targeted Passes,2,10,931,59,2016
Targeted Passes,2,11,2564,52,2014
Targeted Passes,2,12,3411,47,2015
Targeted Passes,2,13,2475,25,2014
