Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2014,22,Ex. Season Week 3,20,8,13,25,55700,Sunny,80,8,1480,370,2413,573,115,556,14,8,110,36,19,205,19,44,12,69,3,74,7,87
2014,23,Ex. Season Week 3,7,9,27,20,60000,Sunny,64,6,2357,1345,1952,1674,1367,1674,36,15,123,17,10,132,9,58,30,75,2,31,1,34
2014,24,Ex. Season Week 3,14,10,20,26,54800,Rain,77,2,41,69,422,998,2629,1730,13,9,106,29,19,192,19,40,14,39,8,68,8,79
2014,25,Ex. Season Week 3,3,12,15,5,54600,Sunny,56,6,2374,4,1938,1017,481,231,33,13,74,21,11,107,5,19,14,64,5,28,3,38
2014,26,Ex. Season Week 3,10,13,27,4,54300,Sunny,67,7,2361,363,2408,2446,1089,281,42,21,225,9,7,106,9,40,15,26,5,86,4,75
2014,27,Ex. Season Week 3,10,14,27,27,55600,Sunny,88,1,53,1461,813,442,2607,614,30,16,72,11,7,100,5,59,29,93,1,21,4,56
2014,28,Ex. Season Week 3,22,19,0,6,52800,Stormy,87,14,112,1441,181,1751,1716,188,28,23,279,13,9,70,31,100,6,34,5,91,6,75
2014,29,Ex. Season Week 3,26,18,23,11,55800,Rain,72,14,1458,1221,1532,1612,566,928,31,18,194,15,9,94,16,41,18,34,6,101,4,53
2014,30,Ex. Season Week 3,20,21,23,16,60600,Sunny,57,1,208,1226,718,309,1317,1585,32,19,265,38,20,227,16,97,9,42,5,88,5,76
2014,31,Ex. Season Week 3,3,23,16,24,54300,Sunny,65,6,140,25,1220,976,212,1026,30,19,159,14,10,115,7,41,24,73,9,96,3,37
2014,32,Ex. Season Week 3,23,28,6,17,58500,Sunny,97,2,104,1291,1397,913,547,1830,21,16,139,28,17,153,12,70,5,34,5,42,3,51
2014,33,Ex. Season Week 4,19,4,16,16,57000,Sunny,54,7,363,1226,170,395,2635,611,16,10,140,38,19,183,3,14,10,40,7,82,6,69
2014,34,Ex. Season Week 4,3,5,30,24,56600,Sunny,51,3,1006,25,4,976,138,698,8,5,99,17,9,70,5,24,23,63,1,40,2,38
2014,35,Ex. Season Week 4,9,6,38,0,51600,Rain,76,10,1751,1536,1854,831,188,842,36,19,188,13,10,151,9,18,20,56,3,55,3,90
2014,36,Ex. Season Week 4,34,7,9,14,57700,Sunny,87,1,648,898,1449,1496,557,1476,16,11,108,15,5,75,27,144,6,44,4,69,1,40
2014,37,Ex. Season Week 4,29,31,24,8,55100,Sunny,51,8,1859,2348,1797,2413,771,115,24,17,141,11,6,63,14,44,18,110,6,64,4,38
2014,38,Ex. Season Week 4,7,12,19,9,54300,Sunny,54,1,2374,2357,1138,1952,956,1481,25,14,162,17,12,109,1,17,17,55,5,74,4,34
2014,39,Ex. Season Week 4,21,15,30,13,57000,Sunny,50,4,1653,2361,2438,2408,645,1089,30,20,190,22,12,134,3,78,12,53,4,51,4,60
2014,40,Ex. Season Week 4,9,17,23,11,57300,Sunny,77,0,1291,200,324,1612,321,1632,20,10,55,18,11,165,10,80,20,49,4,16,4,75
2014,41,Ex. Season Week 4,6,18,17,19,55600,Sunny,87,1,1458,112,1532,181,255,1593,29,15,173,8,8,118,4,21,30,98,3,74,6,62
2014,42,Ex. Season Week 4,35,20,20,10,58200,Sunny,80,4,1662,41,1674,422,1850,703,14,9,78,38,28,267,16,51,14,80,3,47,7,84
2014,43,Ex. Season Week 4,3,22,30,21,58500,Sunny,79,5,1856,208,581,718,369,1420,26,11,66,13,8,135,6,44,24,93,5,59,3,107
2014,44,Ex. Season Week 4,16,23,7,25,56300,Sunny,73,5,140,28,412,573,187,238,18,14,134,3,2,97,33,70,14,96,4,72,2,93
2014,45,Ex. Season Week 4,20,26,3,30,54100,Rain,79,5,69,2349,998,2349,901,416,22,17,178,23,11,48,21,65,5,32,3,59,4,26
2014,46,Ex. Season Week 4,17,27,27,3,54000,Sunny,68,10,376,1488,442,1445,614,657,30,16,152,11,8,121,14,97,7,105,6,57,5,67
2014,47,Ex. Season Week 4,6,28,19,1,52900,Stormy,93,23,104,1654,971,1943,547,277,24,14,117,18,14,148,7,25,18,31,3,40,6,61
2014,48,Ex. Season Week 4,31,29,16,2,54200,Sunny,60,2,123,1896,686,2448,686,2564,18,11,184,20,12,111,16,52,14,57,3,91,4,50
2014,49,Ex. Season Week 5,9,0,17,23,55100,Sunny,82,7,911,140,1864,412,1546,187,15,7,51,23,14,166,8,31,28,96,2,35,4,54
2014,50,Ex. Season Week 5,6,1,16,12,55200,Sunny,98,3,185,2374,2411,1938,277,1280,11,8,85,23,15,118,12,32,7,41,6,88,2,32
2014,51,Ex. Season Week 5,10,2,24,17,58500,Sunny,62,8,1896,1291,2448,615,2564,2622,50,20,228,12,8,159,11,26,9,23,5,82,1,51
2014,52,Ex. Season Week 5,28,4,14,22,55100,Sunny,50,6,34,1856,1230,2447,2050,16,29,18,155,28,14,131,17,58,13,45,2,33,6,72
2014,53,Ex. Season Week 5,10,5,24,30,56100,Sunny,67,11,4,2349,4,1940,231,163,37,16,129,14,7,56,5,37,24,51,5,95,2,44
2014,54,Ex. Season Week 5,14,8,34,7,54100,Sunny,93,9,5,246,5,1449,533,2633,14,10,135,22,18,127,2,15,27,113,5,85,6,49
2014,55,Ex. Season Week 5,30,9,27,3,54700,Sunny,71,1,2357,2396,1952,1272,915,657,24,12,203,24,12,129,24,92,19,20,4,90,4,67
2014,56,Ex. Season Week 5,24,11,34,6,53600,Sunny,67,4,200,1441,200,1854,36,188,29,14,121,18,13,103,8,47,16,79,2,85,5,41
2014,57,Ex. Season Week 5,10,13,19,10,56800,Sunny,51,1,2361,41,947,422,2556,703,20,11,111,21,13,191,4,21,21,88,3,50,5,71
2014,58,Ex. Season Week 5,27,15,7,28,56400,Sunny,75,1,177,104,1808,971,1174,89,17,12,145,40,18,168,24,159,4,24,4,60,4,57
2014,59,Ex. Season Week 5,7,16,20,18,56500,Sunny,59,8,1226,1458,395,1532,1585,566,31,12,96,31,17,202,7,33,15,60,4,52,3,50
2014,60,Ex. Season Week 5,20,19,17,21,57900,Sunny,53,2,550,208,181,718,2583,1317,22,16,211,23,13,203,24,74,11,55,5,72,5,90
2014,61,Ex. Season Week 5,14,25,13,31,58200,Sunny,95,9,370,320,573,754,931,1797,17,13,114,22,17,184,22,56,3,13,4,42,3,88
2014,62,Ex. Season Week 5,0,24,10,20,56600,Sunny,57,1,25,1662,1837,1674,926,1862,25,16,97,13,9,91,8,61,28,100,5,53,8,68
2014,63,Ex. Season Week 5,9,26,25,14,55500,Stormy,88,20,562,898,998,1845,192,173,20,11,122,15,8,115,9,44,16,26,2,55,4,74
2014,64,Ex. Season Week 5,7,29,16,27,55600,Sunny,97,2,717,376,686,538,354,1878,25,10,78,12,8,51,11,37,25,90,5,65,2,34
2014,65,Reg. Season Week 1,14,3,17,5,60800,Rain,86,14,1488,1006,477,699,366,1183,27,14,132,26,16,145,21,135,21,80,3,60,3,41
2014,66,Reg. Season Week 1,6,4,37,27,59500,Sunny,94,7,363,376,1230,442,281,1878,25,10,95,23,13,193,15,26,29,110,1,55,5,71
2014,67,Reg. Season Week 1,31,6,27,2,58500,Sunny,60,5,1441,741,1134,917,189,742,25,19,169,39,25,219,25,97,21,82,5,67,4,88
2014,68,Reg. Season Week 1,10,30,24,22,60100,Rain,46,0,1323,738,1323,581,2600,1832,31,17,178,37,26,295,5,37,17,51,2,57,6,87
2014,69,Reg. Season Week 1,13,10,19,24,58700,Sunny,79,5,41,73,1550,1837,46,1295,31,23,251,29,19,178,16,21,25,75,8,118,10,83
2014,70,Reg. Season Week 1,17,11,23,8,58100,Sunny,68,12,1221,5,1221,1109,36,1109,49,31,320,39,21,199,8,42,16,58,12,198,6,52
2014,71,Reg. Season Week 1,24,12,22,21,63500,Rain,80,15,1138,1092,165,632,779,1420,36,18,107,45,26,308,11,45,19,64,6,46,5,105
2014,72,Reg. Season Week 1,41,15,16,26,59400,Sunny,92,11,177,562,1808,998,377,1254,23,16,339,33,22,293,15,73,9,60,6,156,4,103
2014,73,Reg. Season Week 1,33,16,26,14,62800,Sunny,83,2,94,898,599,1496,599,1544,29,20,193,53,34,354,1,80,8,21,9,106,6,132
2014,74,Reg. Season Week 1,30,17,6,1,57600,Sunny,84,9,29,185,615,2411,321,277,34,22,250,45,25,228,21,99,3,14,8,117,7,123
2014,75,Reg. Season Week 1,28,18,16,9,59800,Sunny,83,4,1557,1925,1762,1925,353,915,41,31,318,41,25,319,14,64,3,17,5,79,9,160
2014,76,Reg. Season Week 1,21,20,31,19,60700,Sunny,67,7,1662,112,731,1740,1062,1593,30,13,154,38,28,368,17,87,20,49,4,81,5,111
2014,77,Reg. Season Week 1,14,23,13,0,56500,Sunny,96,12,142,98,412,1864,714,842,28,15,153,42,25,279,8,33,27,59,4,42,8,113
2014,78,Reg. Season Week 1,7,25,27,7,59600,Sunny,83,10,28,648,459,2456,2508,747,41,26,349,30,14,172,10,29,10,52,1,66,4,54
2014,79,Reg. Season Week 1,24,28,19,13,62900,Sunny,55,8,104,154,1739,947,1434,1089,34,22,265,40,26,186,17,37,15,56,6,80,6,69
2014,80,Reg. Season Week 1,30,29,17,31,62100,Sunny,63,3,9,1344,686,1344,945,771,35,25,310,33,21,276,16,87,13,74,7,108,7,137
2014,81,Reg. Season Week 2,36,0,43,18,62300,Sunny,84,3,98,1557,1864,1762,1546,353,46,31,327,35,27,386,17,85,15,124,9,132,12,145
2014,82,Reg. Season Week 2,23,1,20,6,58000,Sunny,81,1,185,1441,960,1134,493,189,37,24,274,32,23,326,10,53,21,128,7,109,7,162
2014,83,Reg. Season Week 2,14,5,27,25,62800,Sunny,80,1,1006,28,1006,459,1639,238,41,24,256,33,20,304,6,54,26,111,6,61,7,153
2014,84,Reg. Season Week 2,10,7,13,28,64600,Sunny,78,3,648,104,648,1739,1135,499,35,21,198,29,18,283,7,48,23,50,4,55,4,145
2014,85,Reg. Season Week 2,10,9,29,4,57200,Sunny,61,4,1892,363,1925,363,1367,150,20,13,91,20,16,205,3,19,8,60,2,36,6,117
2014,86,Reg. Season Week 2,6,31,16,20,61700,Sunny,79,10,1344,1662,754,731,1216,1850,26,14,178,30,23,198,8,37,30,127,4,99,10,71
2014,87,Reg. Season Week 2,30,12,45,29,61700,Rain,59,7,1138,9,1938,1788,779,945,44,28,355,26,17,254,6,76,9,43,9,114,5,99
2014,88,Reg. Season Week 2,12,13,26,8,60200,Sunny,75,15,154,5,947,1109,1089,129,38,19,206,33,17,171,19,90,20,136,7,103,3,51
2014,89,Reg. Season Week 2,3,14,14,3,58400,Sunny,64,6,898,1488,1496,477,1544,571,49,23,210,15,10,70,12,51,30,175,7,85,5,39
2014,90,Reg. Season Week 2,30,16,20,15,64300,Sunny,49,9,94,177,395,1808,599,377,34,18,254,31,17,208,16,127,9,91,8,111,5,63
2014,91,Reg. Season Week 2,20,19,13,10,59600,Sunny,62,6,112,41,1740,1550,325,782,33,21,259,30,17,179,27,116,13,51,4,65,4,60
2014,92,Reg. Season Week 2,18,17,3,30,60200,Sunny,75,3,29,1323,913,1323,2597,260,33,22,236,41,15,110,26,135,7,36,4,82,2,34
2014,93,Reg. Season Week 2,7,21,20,11,61800,Stormy,71,16,1092,1221,632,1637,1752,36,32,21,277,36,24,263,12,47,19,79,4,109,5,87
2014,94,Reg. Season Week 2,33,22,25,2,58600,Rain,71,13,738,741,581,917,581,742,37,24,225,58,34,395,15,33,14,22,7,81,14,157
2014,95,Reg. Season Week 2,7,24,27,23,61600,Sunny,73,3,73,142,1837,1220,236,1220,36,21,212,21,15,226,16,61,19,81,5,83,2,94
2014,96,Reg. Season Week 2,10,26,17,27,60200,Sunny,89,5,562,376,998,57,192,287,40,27,286,22,15,130,18,39,18,72,11,115,2,40
2014,97,Reg. Season Week 3,10,2,27,30,57000,Sunny,51,10,741,1323,917,332,742,260,49,28,262,32,13,113,15,56,9,49,10,99,2,26
2014,98,Reg. Season Week 3,10,5,31,19,64800,Sunny,58,9,1006,112,1006,1740,1183,1716,42,19,172,40,24,248,5,41,19,120,4,48,10,137
2014,99,Reg. Season Week 3,16,7,45,26,59400,Sunny,79,10,648,562,648,998,557,901,35,19,210,29,19,271,5,47,15,111,7,129,3,99
2014,100,Reg. Season Week 3,8,8,37,24,60400,Sunny,63,2,5,73,1109,1837,1109,236,38,16,175,27,21,221,6,18,23,84,4,52,5,81
2014,101,Reg. Season Week 3,37,10,10,9,56700,Sunny,66,9,41,1925,422,1069,46,1799,37,19,191,31,17,167,22,97,13,62,6,63,6,58
2014,102,Reg. Season Week 3,37,31,34,18,64300,Rain,69,3,320,1557,754,1762,1216,953,46,29,332,55,29,433,20,68,6,33,6,165,7,162
2014,103,Reg. Season Week 3,19,11,44,12,61100,Sunny,67,1,1221,1138,1612,165,405,1280,38,25,325,30,21,214,10,44,15,124,4,104,8,84
2014,104,Reg. Season Week 3,20,13,25,14,59200,Sunny,76,5,154,898,1937,1496,2556,173,45,22,282,36,25,265,11,38,11,41,6,112,7,144
2014,105,Reg. Season Week 3,23,15,17,17,64300,Sunny,86,7,177,29,1601,913,377,2597,26,21,307,41,24,280,13,34,15,69,6,125,9,117
2014,106,Reg. Season Week 3,16,20,12,16,66400,Rain,49,11,1662,94,1662,395,1850,611,23,13,124,53,31,307,4,40,12,35,5,69,5,55
2014,107,Reg. Season Week 3,23,22,30,4,59900,Sunny,64,5,738,363,581,170,569,1022,42,27,238,25,13,120,17,91,29,189,10,103,4,44
2014,108,Reg. Season Week 3,16,23,37,3,61200,Rain,76,2,142,1488,412,477,714,571,44,21,223,22,15,149,8,34,20,92,7,98,5,54
2014,109,Reg. Season Week 3,28,25,30,0,56000,Sunny,58,0,28,98,459,1864,238,1546,30,19,283,28,21,268,17,88,22,93,7,112,6,122
2014,110,Reg. Season Week 3,23,27,20,1,58300,Sunny,70,8,376,185,57,2411,287,277,41,22,294,44,26,311,24,113,6,25,4,85,5,165
2014,111,Reg. Season Week 3,28,28,24,6,60900,Sunny,53,1,104,1441,1739,1134,547,23,29,22,236,39,24,323,20,77,10,91,6,89,6,123
2014,112,Reg. Season Week 3,17,29,10,21,63500,Sunny,67,4,9,1092,686,632,242,1403,28,18,234,47,28,250,20,46,13,57,4,88,6,69
2014,113,Reg. Season Week 4,9,1,34,15,61600,Sunny,65,3,185,177,2411,1601,994,72,35,26,186,28,20,203,7,59,18,117,7,59,6,103
2014,114,Reg. Season Week 4,25,3,28,31,65500,Rain,90,5,1488,320,477,754,366,771,33,20,227,28,23,246,28,126,19,87,5,78,9,123
2014,115,Reg. Season Week 4,20,4,24,2,57100,Sunny,45,2,363,741,363,917,150,742,29,18,285,24,16,196,5,27,17,93,7,159,6,118
2014,116,Reg. Season Week 4,14,9,41,19,64300,Sunny,73,2,1925,112,1367,1740,1201,1602,24,13,77,34,23,276,4,107,16,65,2,35,9,106
2014,117,Reg. Season Week 4,19,10,6,5,58300,Sunny,66,2,41,1006,422,1006,46,1183,25,16,161,43,18,185,10,65,6,43,5,97,5,65
2014,118,Reg. Season Week 4,30,12,23,23,62800,Sunny,67,8,1138,142,1938,1220,779,714,37,23,336,42,25,317,10,23,8,39,6,138,9,110
2014,119,Reg. Season Week 4,20,14,14,20,52000,Sunny,69,9,898,1662,1496,731,1496,731,35,24,186,28,23,196,19,76,14,60,6,52,6,60
2014,120,Reg. Season Week 4,26,16,27,13,62200,Sunny,82,2,94,154,1567,1937,599,1089,33,20,154,44,27,285,5,41,8,41,8,91,6,77
2014,121,Reg. Season Week 4,17,17,23,7,60900,Rain,61,1,29,648,913,1449,1288,284,40,21,179,46,25,178,12,41,18,103,3,62,7,54
2014,122,Reg. Season Week 4,7,18,41,29,65000,Sunny,83,9,1557,9,1465,686,811,844,41,16,144,47,22,282,8,21,9,50,3,45,2,52
2014,123,Reg. Season Week 4,24,21,30,25,62100,Rain,45,15,1092,28,1092,459,1420,238,54,32,378,34,26,337,9,64,14,98,9,128,7,125
2014,124,Reg. Season Week 4,35,27,28,22,64900,Rain,59,6,376,738,57,2459,1878,16,23,22,246,45,28,378,23,104,5,30,5,86,8,158
2014,125,Reg. Season Week 4,22,28,17,11,63800,Sunny,76,4,104,1221,1739,1637,547,36,28,23,207,12,9,146,25,96,12,14,7,53,4,127
2014,126,Reg. Season Week 5,17,0,7,8,60200,Sunny,58,3,98,5,1864,1109,1864,1770,35,24,215,27,17,139,21,98,13,66,9,64,3,47
2014,127,Reg. Season Week 5,10,1,37,18,60700,Sunny,68,3,185,1557,960,1762,994,353,37,23,176,35,25,311,7,33,23,99,7,65,8,140
2014,128,Reg. Season Week 5,21,2,28,11,59500,Sunny,70,9,741,200,917,372,880,405,28,18,162,39,26,260,19,72,2,22,4,47,6,101
2014,129,Reg. Season Week 5,24,3,20,9,60000,Sunny,56,3,1488,1925,477,1069,366,1799,18,12,151,31,22,237,22,114,16,86,3,57,8,122
2014,130,Reg. Season Week 5,9,5,31,4,58800,Sunny,66,1,1006,363,1006,170,1183,170,52,31,300,26,15,115,7,42,26,88,11,130,4,35
2014,131,Reg. Season Week 5,3,6,27,16,62800,Sunny,41,4,1441,94,1134,395,23,286,26,17,159,29,20,146,15,70,21,86,6,57,3,56
2014,132,Reg. Season Week 5,7,30,27,28,66600,Sunny,84,3,1323,104,2414,1397,2414,452,33,11,90,22,14,140,10,62,11,80,2,27,3,56
2014,133,Reg. Season Week 5,13,31,20,7,63100,Rain,71,10,1344,648,754,1829,771,284,24,15,133,33,17,202,11,24,23,115,7,71,5,69
2014,134,Reg. Season Week 5,16,13,20,25,62800,Rain,76,6,154,28,154,459,1151,931,38,24,217,38,21,255,6,27,20,83,5,64,7,92
2014,135,Reg. Season Week 5,24,15,34,10,63200,Sunny,58,1,177,41,1601,1550,377,46,30,17,319,38,23,213,12,12,23,138,6,148,7,47
2014,136,Reg. Season Week 5,28,19,3,23,63700,Rain,85,5,112,142,1740,1220,1602,714,22,15,217,35,20,145,25,95,10,54,5,91,3,48
2014,137,Reg. Season Week 5,28,22,13,12,64600,Sunny,84,7,738,1138,581,165,16,1280,32,22,234,46,25,264,18,57,10,121,8,110,8,105
2014,138,Reg. Season Week 5,20,24,22,29,65700,Rain,59,8,73,9,1837,686,236,242,30,18,197,37,21,263,25,100,16,97,5,73,5,76
2014,139,Reg. Season Week 5,20,26,31,21,59200,Sunny,54,0,562,1092,998,632,1254,1420,40,22,313,42,27,283,12,61,10,85,6,136,5,69
2014,140,Reg. Season Week 5,19,27,16,17,66300,Sunny,86,1,376,29,442,615,761,321,33,25,206,42,24,249,11,54,9,75,4,59,5,91
2014,141,Reg. Season Week 6,21,2,20,27,66700,Rain,90,12,741,376,917,57,742,1878,46,30,234,35,16,159,12,53,9,32,9,74,2,81
2014,142,Reg. Season Week 6,6,4,24,6,57300,Sunny,76,8,363,1441,363,1854,1022,1673,41,16,157,24,19,220,8,56,33,140,3,36,6,68
2014,143,Reg. Season Week 6,27,5,24,1,54200,Sunny,68,4,1006,185,699,960,1639,709,35,20,257,37,28,233,15,75,12,41,6,102,4,46
2014,144,Reg. Season Week 6,7,7,33,24,63100,Sunny,60,1,648,73,1829,1837,557,1837,31,16,189,27,17,203,11,45,28,160,6,89,7,71
2014,145,Reg. Season Week 6,13,8,26,19,67600,Sunny,67,1,5,112,1109,1740,2044,1602,26,14,70,44,33,283,12,31,24,99,2,20,7,86
2014,146,Reg. Season Week 6,7,9,33,15,61500,Sunny,35,9,1925,177,1069,1601,1799,377,13,8,96,25,17,167,15,58,21,109,7,73,6,61
2014,147,Reg. Season Week 6,27,10,13,14,63500,Stormy,71,29,41,898,422,1496,46,173,22,15,157,42,30,298,10,24,16,80,5,71,7,128
2014,148,Reg. Season Week 6,31,11,6,31,62700,Sunny,54,6,1221,320,1637,1797,405,771,28,21,258,22,11,114,18,59,5,37,4,92,7,80
2014,149,Reg. Season Week 6,19,12,27,28,69000,Sunny,78,4,1138,104,165,1739,987,547,47,25,299,38,24,257,14,76,21,66,6,120,4,96
2014,150,Reg. Season Week 6,7,16,19,3,66100,Sunny,42,4,94,1488,395,477,1586,366,35,22,202,20,14,195,11,35,30,113,4,55,5,84
2014,151,Reg. Season Week 6,3,18,24,21,64300,Rain,59,14,1557,1092,1762,632,566,1317,43,20,228,34,27,281,9,29,19,63,5,105,10,88
2014,152,Reg. Season Week 6,38,22,13,30,59400,Sunny,53,7,738,1323,581,332,16,260,26,22,273,37,20,201,19,97,11,58,8,97,7,58
2014,153,Reg. Season Week 6,34,23,24,20,64300,Sunny,74,3,140,1662,412,731,187,1850,29,20,255,34,24,287,15,53,19,83,7,105,6,88
2014,154,Reg. Season Week 6,38,25,35,26,60500,Sunny,52,5,28,562,459,998,712,192,28,21,326,40,32,479,23,58,12,25,6,145,10,160
2014,155,Reg. Season Week 6,27,29,14,0,62600,Sunny,54,11,9,98,686,1864,945,1836,38,25,304,39,19,245,13,17,19,51,4,78,3,54
2014,156,Reg. Season Week 7,25,0,10,20,64200,Rain,54,10,98,1662,1864,731,842,1062,35,28,301,35,18,111,28,87,14,57,5,83,2,33
2014,157,Reg. Season Week 7,17,1,34,2,56500,Sunny,75,3,185,741,960,917,709,880,50,25,277,32,21,223,6,25,19,93,8,112,5,80
2014,158,Reg. Season Week 7,38,4,41,10,64100,Sunny,54,2,363,41,170,1550,170,46,29,16,187,30,17,185,15,42,23,143,4,65,5,84
2014,159,Reg. Season Week 7,13,6,28,11,61800,Rain,71,1,1441,1221,468,1221,189,405,32,22,185,19,15,213,13,45,7,89,8,105,4,63
2014,160,Reg. Season Week 7,13,30,19,12,60100,Sunny,73,9,1323,1138,332,165,260,779,44,28,319,35,17,198,11,28,14,44,7,81,7,118
2014,161,Reg. Season Week 7,12,31,30,22,65800,Sunny,46,4,320,1856,754,581,771,16,44,23,262,33,25,309,12,57,26,166,9,129,9,116
2014,162,Reg. Season Week 7,17,13,19,23,61600,Sunny,82,6,154,140,947,412,947,714,29,18,173,29,17,153,15,42,20,113,4,39,6,42
2014,163,Reg. Season Week 7,12,14,27,5,59100,Sunny,66,1,898,1006,1496,699,1517,2627,52,27,190,29,14,222,12,92,19,36,3,31,3,99
2014,164,Reg. Season Week 7,10,15,23,3,66100,Sunny,49,8,177,1488,1601,477,377,571,44,25,242,22,12,168,9,26,25,102,5,53,5,123
2014,165,Reg. Season Week 7,40,19,17,16,69300,Sunny,39,4,112,94,1740,1567,1602,1585,33,24,304,35,22,261,10,73,14,49,7,143,5,109
2014,166,Reg. Season Week 7,20,17,17,9,56000,Sunny,38,10,29,1925,615,1069,1830,1799,32,20,234,41,22,167,10,73,13,80,5,69,6,57
2014,167,Reg. Season Week 7,24,18,27,7,63200,Sunny,72,11,1557,648,1762,1829,953,284,37,25,230,35,23,203,17,70,13,52,5,68,7,80
2014,168,Reg. Season Week 7,27,25,20,8,61300,Sunny,28,4,28,5,459,5,238,1109,43,28,260,45,18,197,16,75,10,83,9,68,4,53
2014,169,Reg. Season Week 7,20,24,17,26,59000,Sunny,69,12,73,562,1837,998,1295,1730,46,23,255,24,12,184,27,131,17,129,4,86,5,73
2014,170,Reg. Season Week 7,9,28,33,29,70000,Sunny,57,2,104,9,1739,9,452,945,36,25,215,33,26,337,8,46,3,25,4,66,6,141
2014,171,Reg. Season Week 8,21,1,24,9,48700,Sunny,35,4,185,1925,960,1069,493,1799,41,23,179,45,28,233,11,13,18,99,7,64,10,77
2014,172,Reg. Season Week 8,17,2,34,6,58700,Sunny,71,11,741,1441,917,468,880,23,55,30,327,34,18,214,9,15,18,63,8,120,7,99
2014,173,Reg. Season Week 8,10,3,41,19,70000,Sunny,43,4,1488,112,477,181,571,1602,37,22,229,27,20,279,12,63,19,77,4,55,6,143
2014,174,Reg. Season Week 8,8,5,38,16,65700,Sunny,53,3,1006,94,699,395,1639,286,34,16,157,36,26,208,7,52,13,68,3,39,5,56
2014,175,Reg. Season Week 8,35,10,9,17,66400,Sunny,60,0,41,29,1550,913,422,1877,25,20,245,41,24,280,14,105,9,30,3,57,8,168
2014,176,Reg. Season Week 8,27,31,10,28,68800,Sunny,42,2,320,104,754,1739,771,499,28,21,311,42,27,214,19,40,16,97,8,166,5,61
2014,177,Reg. Season Week 8,31,11,24,22,68800,Sunny,59,2,1221,1856,1637,581,36,569,25,21,213,22,14,157,14,46,11,87,5,84,12,139
2014,178,Reg. Season Week 8,19,14,28,12,63800,Sunny,85,1,898,1138,1496,165,1544,779,52,22,181,33,16,202,13,32,13,56,5,73,4,64
2014,179,Reg. Season Week 8,22,15,23,27,67700,Sunny,55,5,177,376,1808,57,72,2037,30,25,286,26,19,211,14,27,14,103,5,48,3,84
2014,180,Reg. Season Week 8,22,20,0,30,58500,Sunny,33,4,1662,1323,731,332,1331,260,35,24,223,33,12,111,10,37,14,37,6,76,5,52
2014,181,Reg. Season Week 8,38,21,23,0,61500,Sunny,63,3,1092,98,632,1864,1317,1546,24,14,146,42,27,293,13,126,12,30,3,48,2,69
2014,182,Reg. Season Week 8,10,23,17,8,58800,Sunny,74,9,140,5,1220,1109,714,1770,44,24,216,31,20,259,13,54,20,86,8,63,6,77
2014,183,Reg. Season Week 8,22,24,30,4,60000,Sunny,41,4,73,363,1837,170,1295,1022,27,14,139,20,13,177,19,70,28,99,2,52,2,45
2014,184,Reg. Season Week 8,27,26,7,13,57000,Sunny,70,6,562,154,2420,947,192,2556,31,22,222,29,20,173,8,35,10,44,7,71,4,65
2014,185,Reg. Season Week 8,13,29,17,7,67600,Sunny,82,9,9,648,686,1829,1644,557,42,29,260,21,8,135,19,85,14,64,12,97,2,58
2014,186,Reg. Season Week 9,20,0,23,7,63800,Sunny,45,3,98,648,831,1829,1546,284,39,29,261,51,31,292,26,108,15,87,6,66,9,128
2014,187,Reg. Season Week 9,10,2,38,22,67000,Sunny,42,1,741,1856,2448,581,742,16,36,17,119,25,13,152,13,84,18,81,4,34,7,103
2014,188,Reg. Season Week 9,13,8,37,16,64300,Rain,35,11,5,94,1109,395,533,599,38,15,169,31,24,312,17,68,17,20,4,60,6,86
2014,189,Reg. Season Week 9,21,11,34,18,65600,Sunny,45,4,1221,1557,1637,1762,405,353,30,21,252,29,18,242,17,50,19,148,10,125,4,104
2014,190,Reg. Season Week 9,20,12,31,6,61700,Rain,58,15,1138,1441,165,468,1280,23,57,29,266,34,20,173,10,41,24,71,10,116,7,116
2014,191,Reg. Season Week 9,34,19,24,13,66400,Snow,34,13,112,154,1740,947,1740,2556,37,27,250,25,15,141,16,58,19,134,9,70,4,51
2014,192,Reg. Season Week 9,13,17,38,4,61500,Rain,47,5,29,363,615,363,1877,1022,42,24,240,30,19,259,9,59,4,75,7,88,6,133
2014,193,Reg. Season Week 9,21,20,23,24,65700,Sunny,66,2,1662,73,1662,1837,1562,1837,29,20,230,35,22,275,6,46,26,107,7,92,6,88
2014,194,Reg. Season Week 9,31,21,41,31,66300,Sunny,78,1,1092,320,632,754,1420,605,38,21,209,36,25,334,23,97,22,50,4,76,6,134
2014,195,Reg. Season Week 9,31,23,16,14,60600,Sunny,90,6,142,898,1220,1845,714,1544,33,22,256,48,30,265,20,82,4,36,6,103,12,163
