Category,Team/All_Teams,Place,Record,Year,Team
Pass Attempts,99,89,352,2014,29
Pass Attempts,99,90,350,2014,16
Pass Attempts,99,91,350,2016,6
Pass Attempts,99,92,350,2017,13
Pass Attempts,99,93,350,2019,20
Pass Attempts,99,94,349,2017,25
Pass Attempts,99,95,348,2018,31
Pass Attempts,99,96,348,2019,30
Pass Attempts,99,97,346,2015,13
Pass Attempts,99,98,346,2015,16
Pass Attempts,99,99,346,2016,10
Rush Attempts,99,0,376,2015,24
Rush Attempts,99,1,376,2018,3
Rush Attempts,99,2,351,2016,4
Rush Attempts,99,3,346,2014,27
Rush Attempts,99,4,346,2016,3
Rush Attempts,99,5,338,2014,4
Rush Attempts,99,6,338,2015,28
Rush Attempts,99,7,338,2017,2
Rush Attempts,99,8,336,2015,3
Rush Attempts,99,9,335,2014,3
Rush Attempts,99,10,335,2014,24
Rush Attempts,99,11,331,2017,0
Rush Attempts,99,12,330,2019,3
Rush Attempts,99,13,330,2019,10
Rush Attempts,99,14,329,2017,3
Rush Attempts,99,15,327,2018,4
Rush Attempts,99,16,326,2018,24
Rush Attempts,99,17,323,2014,21
Rush Attempts,99,18,323,2015,2
Rush Attempts,99,19,321,2014,20
Rush Attempts,99,20,321,2019,24
Rush Attempts,99,21,319,2019,16
Rush Attempts,99,22,318,2014,10
Rush Attempts,99,23,318,2017,24
Rush Attempts,99,24,317,2019,11
Rush Attempts,99,25,316,2016,23
Rush Attempts,99,26,315,2016,0
Rush Attempts,99,27,314,2019,13
Rush Attempts,99,28,313,2018,0
Rush Attempts,99,29,312,2014,19
Rush Attempts,99,30,311,2015,20
Rush Attempts,99,31,311,2018,16
Rush Attempts,99,32,310,2017,31
Rush Attempts,99,33,308,2015,23
Rush Attempts,99,34,306,2015,4
Rush Attempts,99,35,306,2015,27
Rush Attempts,99,36,305,2015,0
Rush Attempts,99,37,305,2016,10
Rush Attempts,99,38,305,2018,31
Rush Attempts,99,39,302,2015,6
Rush Attempts,99,40,302,2016,2
Rush Attempts,99,41,302,2019,27
Rush Attempts,99,42,301,2015,19
Rush Attempts,99,43,301,2015,29
Rush Attempts,99,44,300,2018,13
Rush Attempts,99,45,299,2019,23
Rush Attempts,99,46,299,2019,28
Rush Attempts,99,47,298,2015,10
Rush Attempts,99,48,298,2016,31
Rush Attempts,99,49,298,2019,25
Rush Attempts,99,50,296,2016,27
Rush Attempts,99,51,296,2017,10
Rush Attempts,99,52,295,2017,23
Rush Attempts,99,53,295,2019,4
Rush Attempts,99,54,294,2014,28
Rush Attempts,99,55,294,2015,25
Rush Attempts,99,56,293,2017,19
Rush Attempts,99,57,292,2015,8
Rush Attempts,99,58,292,2016,19
Rush Attempts,99,59,291,2016,15
Rush Attempts,99,60,291,2016,20
Rush Attempts,99,61,290,2014,6
Rush Attempts,99,62,290,2015,31
Rush Attempts,99,63,290,2016,25
Rush Attempts,99,64,290,2019,19
Rush Attempts,99,65,288,2018,28
Rush Attempts,99,66,288,2019,31
Rush Attempts,99,67,286,2019,20
Rush Attempts,99,68,285,2014,23
Rush Attempts,99,69,285,2018,23
Rush Attempts,99,70,284,2016,16
Rush Attempts,99,71,283,2019,26
Rush Attempts,99,72,282,2014,0
Rush Attempts,99,73,282,2015,21
Rush Attempts,99,74,282,2018,25
Rush Attempts,99,75,281,2015,11
Rush Attempts,99,76,281,2015,13
Rush Attempts,99,77,281,2016,13
Rush Attempts,99,78,281,2016,28
Rush Attempts,99,79,281,2018,5
Rush Attempts,99,80,280,2016,21
Rush Attempts,99,81,280,2017,8
Rush Attempts,99,82,280,2017,25
Rush Attempts,99,83,280,2019,15
Rush Attempts,99,84,278,2014,9
Rush Attempts,99,85,277,2015,16
Rush Attempts,99,86,277,2019,0
Rush Attempts,99,87,276,2016,24
Rush Attempts,99,88,276,2017,15
Rush Attempts,99,89,276,2017,20
Rush Attempts,99,90,276,2018,9
Rush Attempts,99,91,276,2018,15
Rush Attempts,99,92,275,2014,15
Rush Attempts,99,93,275,2018,2
Rush Attempts,99,94,273,2014,22
Rush Attempts,99,95,273,2016,6
Rush Attempts,99,96,273,2017,29
Rush Attempts,99,97,273,2019,14
Rush Attempts,99,98,272,2018,8
Rush Attempts,99,99,270,2014,8
