Category,Team/All_Teams,Place,Player,Record,Last_Year
Yards from Scrimmage,0,33,911,40,2014
Yards from Scrimmage,0,34,1464,38,2014
Yards from Scrimmage,0,35,3270,36,2017
Yards from Scrimmage,0,36,3358,35,2018
Yards from Scrimmage,0,37,1371,26,2014
Yards from Scrimmage,0,38,5741,24,2018
Yards from Scrimmage,0,39,433,20,2014
Yards from Scrimmage,0,40,5928,17,2018
Yards from Scrimmage,0,41,3410,12,2015
Yards from Scrimmage,0,42,2394,12,2017
Yards from Scrimmage,0,43,2424,1,2016
All-Purpose Yards,0,0,1864,9948,2018
All-Purpose Yards,0,1,842,4160,2018
All-Purpose Yards,0,2,1836,1860,2018
All-Purpose Yards,0,3,1546,1547,2015
All-Purpose Yards,0,4,4255,1394,2018
All-Purpose Yards,0,5,1536,1248,2018
All-Purpose Yards,0,6,1819,1141,2016
All-Purpose Yards,0,7,2566,1012,2015
All-Purpose Yards,0,8,5741,893,2018
All-Purpose Yards,0,9,2423,819,2018
All-Purpose Yards,0,10,260,761,2017
All-Purpose Yards,0,11,452,740,2018
All-Purpose Yards,0,12,1288,662,2016
All-Purpose Yards,0,13,883,618,2015
All-Purpose Yards,0,14,1073,594,2018
All-Purpose Yards,0,15,2589,578,2014
All-Purpose Yards,0,16,1771,518,2014
All-Purpose Yards,0,17,557,504,2017
All-Purpose Yards,0,18,587,454,2018
All-Purpose Yards,0,19,3272,412,2015
All-Purpose Yards,0,20,1675,412,2017
All-Purpose Yards,0,21,831,382,2015
All-Purpose Yards,0,22,239,327,2015
All-Purpose Yards,0,23,722,322,2017
All-Purpose Yards,0,24,1365,320,2015
All-Purpose Yards,0,25,3270,274,2017
All-Purpose Yards,0,26,4232,261,2018
All-Purpose Yards,0,27,5016,260,2018
All-Purpose Yards,0,28,98,230,2015
All-Purpose Yards,0,29,1951,222,2016
All-Purpose Yards,0,30,433,204,2014
All-Purpose Yards,0,31,535,188,2015
All-Purpose Yards,0,32,2634,153,2016
All-Purpose Yards,0,33,369,134,2014
All-Purpose Yards,0,34,910,133,2018
All-Purpose Yards,0,35,389,127,2017
All-Purpose Yards,0,36,4891,127,2017
All-Purpose Yards,0,37,1093,111,2017
All-Purpose Yards,0,38,307,92,2018
All-Purpose Yards,0,39,6489,92,2018
All-Purpose Yards,0,40,794,90,2016
All-Purpose Yards,0,41,4811,70,2018
All-Purpose Yards,0,42,2012,66,2014
All-Purpose Yards,0,43,5897,65,2018
All-Purpose Yards,0,44,435,63,2018
All-Purpose Yards,0,45,2512,60,2018
All-Purpose Yards,0,46,4071,57,2016
All-Purpose Yards,0,47,455,56,2017
All-Purpose Yards,0,48,4980,52,2017
All-Purpose Yards,0,49,995,49,2015
All-Purpose Yards,0,50,912,45,2018
All-Purpose Yards,0,51,911,40,2014
All-Purpose Yards,0,52,1464,38,2014
All-Purpose Yards,0,53,3358,35,2018
All-Purpose Yards,0,54,1333,34,2017
All-Purpose Yards,0,55,1371,26,2014
All-Purpose Yards,0,56,861,23,2015
All-Purpose Yards,0,57,1729,22,2015
All-Purpose Yards,0,58,5439,22,2018
All-Purpose Yards,0,59,1321,20,2018
All-Purpose Yards,0,60,282,17,2017
All-Purpose Yards,0,61,5928,17,2018
All-Purpose Yards,0,62,3410,12,2015
All-Purpose Yards,0,63,2394,12,2017
All-Purpose Yards,0,64,1132,12,2018
All-Purpose Yards,0,65,18,8,2017
All-Purpose Yards,0,66,2264,3,2016
All-Purpose Yards,0,67,5487,2,2018
All-Purpose Yards,0,68,2424,1,2016
Games Started,0,0,587,80,2018
Games Started,0,1,593,80,2018
Games Started,0,2,1321,80,2018
Games Started,0,3,842,78,2018
Games Started,0,4,1515,78,2018
Games Started,0,5,1864,77,2018
Games Started,0,6,1073,68,2018
Games Started,0,7,1836,60,2018
Games Started,0,8,1484,58,2017
Games Started,0,9,1333,51,2017
Games Started,0,10,794,48,2016
Games Started,0,11,307,48,2018
Games Started,0,12,435,48,2018
Games Started,0,13,1536,48,2018
Games Started,0,14,625,45,2016
Games Started,0,15,604,44,2018
Games Started,0,16,722,34,2017
Games Started,0,17,139,32,2015
Games Started,0,18,389,32,2017
Games Started,0,19,5487,32,2018
Games Started,0,20,98,29,2015
Games Started,0,21,1546,27,2015
Games Started,0,22,1675,25,2017
Games Started,0,23,3558,21,2016
Games Started,0,24,995,20,2015
Games Started,0,25,3721,20,2018
Games Started,0,26,4811,20,2018
Games Started,0,27,1365,18,2015
Games Started,0,28,4255,17,2018
Games Started,0,29,861,16,2015
Games Started,0,30,1041,16,2017
Games Started,0,31,781,16,2018
Games Started,0,32,906,16,2018
Games Started,0,33,1634,16,2018
Games Started,0,34,5016,16,2018
Games Started,0,35,5390,16,2018
Games Started,0,36,6489,16,2018
Games Started,0,37,883,15,2015
Games Started,0,38,1225,15,2015
Games Started,0,39,455,15,2017
Games Started,0,40,1040,15,2018
Games Started,0,41,131,14,2014
Games Started,0,42,355,14,2014
Games Started,0,43,2677,14,2017
Games Started,0,44,452,14,2018
Games Started,0,45,955,13,2017
Games Started,0,46,3008,12,2016
Games Started,0,47,1386,11,2014
Games Started,0,48,823,11,2015
Games Started,0,49,2973,10,2016
Games Started,0,50,1729,9,2015
Games Started,0,51,260,9,2017
Games Started,0,52,1706,8,2016
Games Started,0,53,912,8,2018
Games Started,0,54,1091,7,2014
Games Started,0,55,282,7,2017
Games Started,0,56,3812,6,2015
Games Started,0,57,1819,6,2016
Games Started,0,58,557,6,2017
Games Started,0,59,2972,6,2018
Games Started,0,60,1193,5,2014
Games Started,0,61,2012,5,2014
Games Started,0,62,1288,5,2016
Games Started,0,63,1093,5,2017
Games Started,0,64,2512,5,2018
Games Started,0,65,1771,4,2014
Games Started,0,66,2236,3,2014
Games Started,0,67,791,3,2015
Games Started,0,68,2332,3,2016
Games Started,0,69,219,3,2017
Games Started,0,70,1834,3,2017
Games Started,0,71,3358,3,2018
Games Started,0,72,911,2,2014
Games Started,0,73,1130,2,2014
Games Started,0,74,2720,2,2017
Games Started,0,75,910,2,2018
Games Started,0,76,2423,2,2018
Games Started,0,77,2589,1,2014
Games Started,0,78,831,1,2015
Games Started,0,79,2566,1,2015
Games Started,0,80,2750,1,2016
Games Started,0,81,3014,1,2016
Games Started,0,82,1430,1,2017
Games Started,0,83,2394,1,2017
Games Started,0,84,5439,1,2018
Quarterback Rating,1,0,1654,790,2018
Quarterback Rating,1,1,185,689,2016
Pass Attempts,1,0,1654,1668,2018
Pass Attempts,1,1,185,1328,2016
Pass Attempts,1,2,2374,11,2016
Pass Attempts,1,3,1903,1,2018
Pass Completions,1,0,1654,1041,2018
Pass Completions,1,1,185,759,2016
Pass Completions,1,2,2374,6,2016
Pass Completions,1,3,1903,1,2018
Completion Percentage,1,0,1654,624,2018
Completion Percentage,1,1,185,572,2016
Passing Yards,1,0,1654,11002,2018
Passing Yards,1,1,185,7770,2016
Passing Yards,1,2,2374,73,2016
Passing Yards,1,3,1903,3,2018
Yards per Pass Attempt,1,0,1654,660,2018
Yards per Pass Attempt,1,1,185,585,2016
Passing Touchdowns,1,0,1654,55,2018
Passing Touchdowns,1,1,185,32,2016
Times Sacked,1,0,1654,217,2018
Times Sacked,1,1,185,54,2016
300 Yards Passing,1,0,1654,5,2018
300 Yards Passing,1,1,185,3,2016
Rushing Attempts,1,0,4092,769,2018
Rushing Attempts,1,1,960,329,2015
Rushing Attempts,1,2,925,263,2018
Rushing Attempts,1,3,1654,108,2018
Rushing Attempts,1,4,2411,89,2015
Rushing Attempts,1,5,947,78,2017
Rushing Attempts,1,6,4891,60,2018
Rushing Attempts,1,7,185,41,2016
Rushing Attempts,1,8,5748,35,2018
Rushing Attempts,1,9,1106,18,2018
Rushing Attempts,1,10,2413,9,2016
Rushing Attempts,1,11,1943,6,2014
Rushing Attempts,1,12,493,5,2018
Rushing Attempts,1,13,2475,3,2015
Rushing Attempts,1,14,1300,2,2018
Rushing Attempts,1,15,1540,1,2014
Rushing Attempts,1,16,1978,1,2014
Rushing Attempts,1,17,4964,1,2017
Rushing Attempts,1,18,3362,1,2018
Rushing Yards,1,0,4092,3596,2018
Rushing Yards,1,1,960,1085,2015
Rushing Yards,1,2,925,891,2018
Rushing Yards,1,3,1654,647,2018
Rushing Yards,1,4,2411,327,2015
Rushing Yards,1,5,947,298,2017
Rushing Yards,1,6,4891,232,2018
Rushing Yards,1,7,185,165,2016
Rushing Yards,1,8,5748,114,2018
Rushing Yards,1,9,1106,56,2018
Rushing Yards,1,10,1943,35,2014
Rushing Yards,1,11,2413,34,2016
Rushing Yards,1,12,493,19,2018
Rushing Yards,1,13,1540,12,2014
Rushing Yards,1,14,2475,11,2015
Rushing Yards,1,15,1300,7,2018
Rushing Yards,1,16,3362,1,2018
Yards per Carry,1,0,4092,468,2018
Rushing Touchdowns,1,0,4092,20,2018
Rushing Touchdowns,1,1,960,8,2015
Rushing Touchdowns,1,2,925,6,2018
Rushing Touchdowns,1,3,1654,2,2018
Rushing Touchdowns,1,4,2411,1,2015
Rushing Touchdowns,1,5,185,1,2016
Rushing Touchdowns,1,6,1106,1,2018
100 Yards Rushing,1,0,4092,8,2018
100 Yards Rushing,1,1,960,2,2015
Receptions,1,0,493,354,2018
Receptions,1,1,277,314,2018
Receptions,1,2,960,105,2015
Receptions,1,3,4092,101,2018
Receptions,1,4,709,90,2016
Receptions,1,5,1106,86,2018
Receptions,1,6,1216,77,2017
Receptions,1,7,1481,68,2015
Receptions,1,8,703,65,2016
Receptions,1,9,4208,61,2018
Receptions,1,10,5856,58,2018
Receptions,1,11,994,46,2014
Receptions,1,12,1832,40,2018
Receptions,1,13,925,35,2018
Receptions,1,14,2475,33,2015
Receptions,1,15,1300,32,2018
Receptions,1,16,2567,31,2014
Receptions,1,17,284,22,2017
Receptions,1,18,4202,20,2018
Receptions,1,19,4964,18,2017
Receptions,1,20,954,17,2014
Receptions,1,21,4238,15,2016
Receptions,1,22,947,14,2017
Receptions,1,23,2413,13,2016
Receptions,1,24,1943,11,2014
Receptions,1,25,1978,11,2014
Receptions,1,26,2411,11,2015
Receptions,1,27,4206,11,2016
Receptions,1,28,2028,10,2014
Receptions,1,29,3362,9,2018
Receptions,1,30,5748,9,2018
Receptions,1,31,1748,6,2015
Receptions,1,32,4891,6,2018
Receptions,1,33,4243,4,2016
Receptions,1,34,1210,2,2014
Receptions,1,35,1540,2,2014
Receiving Yards,1,0,493,5099,2018
Receiving Yards,1,1,277,3575,2018
Receiving Yards,1,2,709,913,2016
Receiving Yards,1,3,960,795,2015
Receiving Yards,1,4,4092,787,2018
Receiving Yards,1,5,1216,786,2017
Receiving Yards,1,6,703,743,2016
Receiving Yards,1,7,4208,678,2018
Receiving Yards,1,8,1106,672,2018
Receiving Yards,1,9,1481,644,2015
Receiving Yards,1,10,5856,510,2018
Receiving Yards,1,11,1832,470,2018
Receiving Yards,1,12,994,438,2014
Receiving Yards,1,13,284,332,2017
Receiving Yards,1,14,2567,318,2014
Receiving Yards,1,15,1300,296,2018
Receiving Yards,1,16,2475,215,2015
Receiving Yards,1,17,954,194,2014
Receiving Yards,1,18,4202,181,2018
Receiving Yards,1,19,925,158,2018
Receiving Yards,1,20,4206,143,2016
Receiving Yards,1,21,2413,98,2016
Receiving Yards,1,22,4964,90,2017
Receiving Yards,1,23,3362,88,2018
Receiving Yards,1,24,4238,84,2016
Receiving Yards,1,25,1748,80,2015
Receiving Yards,1,26,1978,75,2014
Receiving Yards,1,27,947,73,2017
Receiving Yards,1,28,2411,66,2015
Receiving Yards,1,29,1943,58,2014
Receiving Yards,1,30,2028,57,2014
Receiving Yards,1,31,4243,44,2016
Receiving Yards,1,32,5748,43,2018
Receiving Yards,1,33,4891,26,2018
Receiving Yards,1,34,1210,15,2014
Receiving Yards,1,35,1540,4,2014
Yards per Reception,1,0,493,1440,2018
Yards per Reception,1,1,277,1139,2018
Yards per Reception,1,2,4092,779,2018
Yards per Reception,1,3,960,757,2015
Receiving Touchdowns,1,0,493,28,2018
Receiving Touchdowns,1,1,277,17,2018
Receiving Touchdowns,1,2,709,6,2016
Receiving Touchdowns,1,3,4092,6,2018
Receiving Touchdowns,1,4,703,5,2016
Receiving Touchdowns,1,5,1216,5,2017
Receiving Touchdowns,1,6,5856,4,2018
Receiving Touchdowns,1,7,1300,3,2018
Receiving Touchdowns,1,8,954,2,2014
Receiving Touchdowns,1,9,1481,2,2015
Receiving Touchdowns,1,10,284,2,2017
Receiving Touchdowns,1,11,994,1,2014
Receiving Touchdowns,1,12,960,1,2015
Receiving Touchdowns,1,13,947,1,2017
Receiving Touchdowns,1,14,1106,1,2018
Receiving Touchdowns,1,15,1832,1,2018
Receiving Touchdowns,1,16,3362,1,2018
Receiving Touchdowns,1,17,4208,1,2018
Targeted Passes,1,0,493,620,2018
Targeted Passes,1,1,277,480,2018
Targeted Passes,1,2,709,190,2016
Targeted Passes,1,3,960,146,2015
Targeted Passes,1,4,4092,138,2018
Targeted Passes,1,5,4208,130,2018
Targeted Passes,1,6,1481,122,2015
Targeted Passes,1,7,1216,116,2017
Targeted Passes,1,8,703,113,2016
Targeted Passes,1,9,1106,106,2018
Targeted Passes,1,10,5856,106,2018
Targeted Passes,1,11,994,95,2014
Targeted Passes,1,12,2567,60,2014
Targeted Passes,1,13,1832,58,2018
Targeted Passes,1,14,925,53,2018
Targeted Passes,1,15,1300,53,2018
Targeted Passes,1,16,2475,46,2015
Targeted Passes,1,17,4202,42,2018
Targeted Passes,1,18,954,36,2014
Targeted Passes,1,19,284,36,2017
Targeted Passes,1,20,4238,29,2016
Targeted Passes,1,21,2413,23,2016
Targeted Passes,1,22,947,22,2017
Targeted Passes,1,23,1748,20,2015
Targeted Passes,1,24,2411,20,2015
Targeted Passes,1,25,4964,19,2017
Targeted Passes,1,26,4206,18,2016
Targeted Passes,1,27,1943,17,2014
Targeted Passes,1,28,3362,17,2018
Targeted Passes,1,29,2028,16,2014
Targeted Passes,1,30,1978,15,2014
Targeted Passes,1,31,5748,13,2018
Targeted Passes,1,32,4243,10,2016
Targeted Passes,1,33,4891,7,2018
Targeted Passes,1,34,1801,5,2014
Targeted Passes,1,35,1210,2,2014
Targeted Passes,1,36,1540,2,2014
Targeted Passes,1,37,89,1,2015
Passes Dropped,1,0,493,23,2018
Passes Dropped,1,1,277,19,2018
Passes Dropped,1,2,1481,12,2015
Passes Dropped,1,3,709,12,2016
Passes Dropped,1,4,994,9,2014
Passes Dropped,1,5,4208,7,2018
Passes Dropped,1,6,5856,7,2018
Passes Dropped,1,7,703,6,2016
Passes Dropped,1,8,2567,5,2014
Passes Dropped,1,9,1832,5,2018
Passes Dropped,1,10,954,4,2014
Passes Dropped,1,11,960,4,2015
Passes Dropped,1,12,284,4,2017
Passes Dropped,1,13,1216,4,2017
Passes Dropped,1,14,1106,4,2018
Passes Dropped,1,15,4092,4,2018
Passes Dropped,1,16,1748,3,2015
Passes Dropped,1,17,4238,3,2016
Passes Dropped,1,18,1300,3,2018
Passes Dropped,1,19,1943,2,2014
Passes Dropped,1,20,2411,2,2015
Passes Dropped,1,21,2413,2,2016
Passes Dropped,1,22,3362,2,2018
Passes Dropped,1,23,1801,1,2014
Passes Dropped,1,24,2028,1,2014
Passes Dropped,1,25,2475,1,2015
Passes Dropped,1,26,4206,1,2016
Passes Dropped,1,27,925,1,2018
100 Yards Receiving,1,0,493,19,2018
100 Yards Receiving,1,1,277,5,2018
100 Yards Receiving,1,2,1216,2,2017
100 Yards Receiving,1,3,709,1,2016
100 Yards Receiving,1,4,4206,1,2016
Interceptions,1,0,3907,18,2018
Interceptions,1,1,988,12,2018
Interceptions,1,2,3967,9,2018
Interceptions,1,3,204,7,2015
Interceptions,1,4,1219,4,2016
Interceptions,1,5,1083,3,2014
Interceptions,1,6,219,3,2016
Interceptions,1,7,2305,3,2017
Interceptions,1,8,756,3,2018
Interceptions,1,9,3775,3,2018
Interceptions,1,10,5450,3,2018
Interceptions,1,11,3067,2,2014
Interceptions,1,12,3093,2,2014
Interceptions,1,13,2239,2,2017
Interceptions,1,14,1194,2,2018
Interceptions,1,15,4645,2,2018
Interceptions,1,16,1038,1,2014
Interceptions,1,17,1409,1,2015
Interceptions,1,18,1718,1,2015
Interceptions,1,19,1176,1,2016
Interceptions,1,20,1196,1,2016
Interceptions,1,21,3026,1,2016
Interceptions,1,22,1066,1,2017
Interceptions,1,23,3017,1,2017
Interceptions,1,24,828,1,2018
Interceptions,1,25,871,1,2018
Interceptions,1,26,1682,1,2018
Pass Defense Percentage,1,0,756,822,2018
Pass Defense Percentage,1,1,3907,811,2018
Pass Defense Percentage,1,2,988,805,2018
Pass Defense Percentage,1,3,3967,798,2018
Pass Defense Percentage,1,4,1219,771,2016
Pass Defense Percentage,1,5,2305,768,2017
Tackles,1,0,988,463,2018
Tackles,1,1,3907,236,2018
Tackles,1,2,5450,215,2018
Tackles,1,3,2239,200,2017
Tackles,1,4,914,190,2018
Tackles,1,5,3967,177,2018
Tackles,1,6,1548,175,2018
Tackles,1,7,219,151,2016
Tackles,1,8,1618,150,2018
Tackles,1,9,1219,134,2016
Tackles,1,10,55,129,2017
Tackles,1,11,3017,107,2017
Tackles,1,12,3775,92,2018
Tackles,1,13,1083,91,2014
Tackles,1,14,2305,87,2017
Tackles,1,15,4645,83,2018
Tackles,1,16,828,75,2018
Tackles,1,17,2234,72,2014
Tackles,1,18,5363,70,2018
Tackles,1,19,3093,64,2014
Tackles,1,20,2170,64,2015
Tackles,1,21,3026,63,2016
Tackles,1,22,1038,61,2014
Tackles,1,23,871,61,2018
Tackles,1,24,3067,58,2014
Tackles,1,25,436,56,2015
Tackles,1,26,1176,53,2016
Tackles,1,27,756,53,2018
Tackles,1,28,204,50,2015
Tackles,1,29,1682,47,2018
Tackles,1,30,1570,45,2018
Tackles,1,31,1066,39,2017
Tackles,1,32,1196,38,2016
Tackles,1,33,2256,37,2014
Tackles,1,34,1561,37,2016
Tackles,1,35,2918,37,2018
Tackles,1,36,1222,34,2017
Tackles,1,37,3170,32,2014
Tackles,1,38,1108,32,2018
Tackles,1,39,1266,30,2014
Tackles,1,40,607,30,2018
Tackles,1,41,2204,27,2014
Tackles,1,42,1718,25,2015
Tackles,1,43,1409,19,2015
Tackles,1,44,493,18,2018
Tackles,1,45,277,14,2018
Tackles,1,46,2843,9,2014
Tackles,1,47,1372,9,2015
Tackles,1,48,1194,9,2018
Tackles,1,49,2852,8,2016
Tackles,1,50,2333,8,2017
Tackles,1,51,2250,8,2018
Tackles,1,52,703,7,2016
Tackles,1,53,2949,7,2017
Tackles,1,54,2846,6,2015
Tackles,1,55,709,6,2016
Tackles,1,56,2197,6,2018
Tackles,1,57,5856,6,2018
Tackles,1,58,4092,5,2018
Tackles,1,59,83,4,2015
Tackles,1,60,1654,4,2018
Tackles,1,61,960,3,2015
Tackles,1,62,1106,3,2018
Tackles,1,63,1978,2,2014
Tackles,1,64,1481,2,2015
Tackles,1,65,1748,2,2015
Tackles,1,66,2411,2,2015
Tackles,1,67,2475,2,2015
Tackles,1,68,1116,2,2016
Tackles,1,69,495,2,2017
Tackles,1,70,1125,2,2018
Tackles,1,71,1300,2,2018
Tackles,1,72,4208,2,2018
Tackles,1,73,5748,2,2018
Tackles,1,74,954,1,2014
Tackles,1,75,2092,1,2014
Tackles,1,76,185,1,2016
Tackles,1,77,2413,1,2016
Tackles,1,78,2788,1,2016
Tackles,1,79,4243,1,2016
Tackles,1,80,4823,1,2016
Tackles,1,81,284,1,2017
Tackles,1,82,1216,1,2017
Tackles,1,83,925,1,2018
Tackles,1,84,1054,1,2018
Tackles,1,85,1697,1,2018
Tackles,1,86,4202,1,2018
Tackles,1,87,4300,1,2018
Tackles,1,88,4891,1,2018
Assists,1,0,988,170,2018
Assists,1,1,1548,82,2018
Assists,1,2,914,72,2018
Assists,1,3,1618,71,2018
Assists,1,4,2239,67,2017
Assists,1,5,55,65,2017
Assists,1,6,5450,65,2018
Assists,1,7,219,63,2016
Assists,1,8,3907,49,2018
Assists,1,9,3967,43,2018
Assists,1,10,1219,38,2016
Assists,1,11,3775,35,2018
Assists,1,12,1083,34,2014
Assists,1,13,2170,31,2015
Assists,1,14,3017,31,2017
Assists,1,15,5363,29,2018
Assists,1,16,2305,26,2017
Assists,1,17,4645,22,2018
Assists,1,18,2234,21,2014
Assists,1,19,756,21,2018
Assists,1,20,1570,20,2018
Assists,1,21,3093,19,2014
Assists,1,22,3026,19,2016
Assists,1,23,3170,18,2014
Assists,1,24,1038,17,2014
Assists,1,25,828,17,2018
Assists,1,26,204,16,2015
Assists,1,27,436,15,2015
Assists,1,28,1222,13,2017
Assists,1,29,2918,13,2018
Assists,1,30,1176,12,2016
Assists,1,31,1108,12,2018
Assists,1,32,2204,11,2014
Assists,1,33,3067,11,2014
Assists,1,34,1718,11,2015
Assists,1,35,2256,10,2014
Assists,1,36,1561,10,2016
Assists,1,37,607,10,2018
Assists,1,38,1196,9,2016
Assists,1,39,1372,8,2015
Assists,1,40,871,8,2018
Assists,1,41,1682,8,2018
Assists,1,42,1266,6,2014
Assists,1,43,1409,6,2015
Assists,1,44,1066,6,2017
Assists,1,45,2949,6,2017
Assists,1,46,2843,4,2014
Assists,1,47,83,2,2015
Assists,1,48,2852,2,2016
Assists,1,49,2333,2,2017
Assists,1,50,2197,2,2018
Assists,1,51,1116,1,2016
Sacks,1,0,914,425,2018
Sacks,1,1,1618,395,2018
Sacks,1,2,55,255,2017
Sacks,1,3,1548,255,2018
Sacks,1,4,1570,140,2018
Sacks,1,5,5363,130,2018
Sacks,1,6,2170,85,2015
Sacks,1,7,988,70,2018
Sacks,1,8,2239,55,2017
Sacks,1,9,3775,55,2018
Sacks,1,10,5450,55,2018
Sacks,1,11,1561,45,2016
Sacks,1,12,3907,40,2018
Sacks,1,13,4645,30,2018
Sacks,1,14,219,25,2016
Sacks,1,15,1108,25,2018
Sacks,1,16,2918,25,2018
Sacks,1,17,3026,20,2016
Sacks,1,18,2256,15,2014
Sacks,1,19,1266,10,2014
Sacks,1,20,2843,10,2014
Sacks,1,21,83,10,2015
Sacks,1,22,436,10,2015
Sacks,1,23,1372,10,2015
Sacks,1,24,1196,10,2016
Sacks,1,25,1219,10,2016
Sacks,1,26,2949,10,2017
Sacks,1,27,3017,10,2017
Sacks,1,28,607,10,2018
Sacks,1,29,756,10,2018
Sacks,1,30,1682,10,2018
Sacks,1,31,2250,10,2018
Sacks,1,32,3967,10,2018
Sacks,1,33,2204,5,2014
Sacks,1,34,2846,5,2015
Sacks,1,35,2305,5,2017
Hurries,1,0,914,56,2018
Hurries,1,1,1618,48,2018
Hurries,1,2,1548,39,2018
Hurries,1,3,55,37,2017
Hurries,1,4,5363,21,2018
Hurries,1,5,1570,20,2018
Hurries,1,6,1108,12,2018
Hurries,1,7,2170,8,2015
Hurries,1,8,2843,7,2014
Hurries,1,9,1561,6,2016
Hurries,1,10,5450,5,2018
Hurries,1,11,2204,4,2014
Hurries,1,12,988,4,2018
Hurries,1,13,3775,4,2018
Hurries,1,14,1372,3,2015
Hurries,1,15,219,3,2016
Hurries,1,16,1083,2,2014
Hurries,1,17,1266,2,2014
Hurries,1,18,83,2,2015
Hurries,1,19,2197,2,2018
Hurries,1,20,2918,2,2018
Hurries,1,21,2256,1,2014
Hurries,1,22,3067,1,2014
Hurries,1,23,436,1,2015
Hurries,1,24,2846,1,2015
Hurries,1,25,2852,1,2016
Hurries,1,26,3026,1,2016
Hurries,1,27,2239,1,2017
Hurries,1,28,2949,1,2017
Hurries,1,29,607,1,2018
Hurries,1,30,3967,1,2018
Hurries,1,31,4645,1,2018
Blocked Passes,1,0,914,22,2018
Blocked Passes,1,1,1618,20,2018
Blocked Passes,1,2,1548,8,2018
Blocked Passes,1,3,1570,7,2018
Blocked Passes,1,4,1561,6,2016
Blocked Passes,1,5,55,6,2017
Blocked Passes,1,6,5363,6,2018
Blocked Passes,1,7,2239,3,2017
Blocked Passes,1,8,1108,3,2018
Blocked Passes,1,9,2204,2,2014
Blocked Passes,1,10,1372,2,2015
Blocked Passes,1,11,1083,1,2014
Blocked Passes,1,12,83,1,2015
Blocked Passes,1,13,2170,1,2015
Blocked Passes,1,14,1219,1,2016
Blocked Passes,1,15,3026,1,2016
Blocked Passes,1,16,988,1,2018
Blocked Passes,1,17,2197,1,2018
Blocked Passes,1,18,3907,1,2018
Blocked Passes,1,19,5450,1,2018
Field Goals,1,0,4460,91,2018
Field Goals,1,1,2128,27,2014
Field Goals,1,2,143,27,2015
Key Run Blocks,1,0,1095,87,2018
Key Run Blocks,1,1,1054,79,2018
Key Run Blocks,1,2,1697,78,2018
Key Run Blocks,1,3,1125,45,2018
Key Run Blocks,1,4,4300,30,2018
Key Run Blocks,1,5,2722,28,2018
Key Run Blocks,1,6,277,22,2018
Key Run Blocks,1,7,1090,21,2017
Key Run Blocks,1,8,2788,19,2016
Key Run Blocks,1,9,1489,17,2015
Key Run Blocks,1,10,5204,17,2018
Key Run Blocks,1,11,1106,13,2018
Key Run Blocks,1,12,2092,10,2014
Key Run Blocks,1,13,2688,9,2015
