Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards,23,9,1155,2020,23
Rushing Yards,23,10,1080,2014,23
Rushing Yards,23,11,1001,2025,23
Rushing Yards Allowed,23,0,806,2025,23
Rushing Yards Allowed,23,1,821,2023,23
Rushing Yards Allowed,23,2,825,2024,23
Rushing Yards Allowed,23,3,928,2019,23
Rushing Yards Allowed,23,4,950,2015,23
Rushing Yards Allowed,23,5,996,2014,23
Rushing Yards Allowed,23,6,998,2016,23
Rushing Yards Allowed,23,7,1018,2020,23
Rushing Yards Allowed,23,8,1024,2022,23
Rushing Yards Allowed,23,9,1032,2021,23
Rushing Yards Allowed,23,10,1055,2017,23
Rushing Yards Allowed,23,11,1120,2018,23
Total Yards,23,0,3977,2024,23
Total Yards,23,1,3806,2025,23
Total Yards,23,2,3783,2023,23
Total Yards,23,3,3690,2016,23
Total Yards,23,4,3642,2015,23
Total Yards,23,5,3612,2018,23
Total Yards,23,6,3583,2022,23
Total Yards,23,7,3428,2021,23
Total Yards,23,8,3426,2014,23
Total Yards,23,9,3426,2019,23
Total Yards,23,10,3393,2017,23
Total Yards,23,11,3207,2020,23
Total Yards Allowed,23,0,3231,2015,23
Total Yards Allowed,23,1,3250,2025,23
Total Yards Allowed,23,2,3266,2016,23
Total Yards Allowed,23,3,3313,2023,23
Total Yards Allowed,23,4,3317,2018,23
Total Yards Allowed,23,5,3330,2014,23
Total Yards Allowed,23,6,3413,2024,23
Total Yards Allowed,23,7,3536,2017,23
Total Yards Allowed,23,8,3568,2019,23
Total Yards Allowed,23,9,3607,2021,23
Total Yards Allowed,23,10,3708,2020,23
Total Yards Allowed,23,11,3765,2022,23
Pass Attempts,23,0,368,2024,23
Pass Attempts,23,1,364,2025,23
Pass Attempts,23,2,342,2014,23
Pass Attempts,23,3,334,2020,23
Pass Attempts,23,4,333,2018,23
Pass Attempts,23,5,321,2017,23
Pass Attempts,23,6,321,2022,23
Pass Attempts,23,7,320,2015,23
Pass Attempts,23,8,320,2016,23
Pass Attempts,23,9,316,2019,23
Pass Attempts,23,10,298,2021,23
Pass Attempts,23,11,285,2023,23
Rush Attempts,23,0,341,2023,23
Rush Attempts,23,1,316,2016,23
Rush Attempts,23,2,315,2021,23
Rush Attempts,23,3,308,2015,23
Rush Attempts,23,4,299,2019,23
Rush Attempts,23,5,296,2024,23
Rush Attempts,23,6,295,2017,23
Rush Attempts,23,7,285,2014,23
Rush Attempts,23,8,285,2018,23
Rush Attempts,23,9,275,2022,23
Rush Attempts,23,10,264,2020,23
Rush Attempts,23,11,263,2025,23
Points Scored,24,0,243,2015,24
Points Scored,24,1,223,2018,24
Points Scored,24,2,218,2019,24
Points Scored,24,3,215,2025,24
Points Scored,24,4,206,2014,24
Points Scored,24,5,205,2022,24
Points Scored,24,6,194,2024,24
Points Scored,24,7,191,2023,24
Points Scored,24,8,184,2017,24
Points Scored,24,9,172,2020,24
Points Scored,24,10,163,2021,24
Points Scored,24,11,137,2016,24
Points Allowed,24,0,176,2014,24
Points Allowed,24,1,186,2015,24
Points Allowed,24,2,187,2020,24
Points Allowed,24,3,206,2018,24
Points Allowed,24,4,206,2025,24
Points Allowed,24,5,208,2019,24
Points Allowed,24,6,213,2017,24
Points Allowed,24,7,214,2022,24
Points Allowed,24,8,218,2024,24
Points Allowed,24,9,221,2021,24
Points Allowed,24,10,235,2016,24
Points Allowed,24,11,243,2023,24
Passing Yards,24,0,2272,2015,24
Passing Yards,24,1,2230,2025,24
Passing Yards,24,2,2160,2024,24
Passing Yards,24,3,2126,2023,24
Passing Yards,24,4,2109,2016,24
Passing Yards,24,5,2107,2021,24
Passing Yards,24,6,2054,2020,24
Passing Yards,24,7,1996,2019,24
Passing Yards,24,8,1979,2017,24
Passing Yards,24,9,1953,2022,24
Passing Yards,24,10,1846,2014,24
Passing Yards,24,11,1746,2018,24
Passing Yards Allowed,24,0,2003,2014,24
Passing Yards Allowed,24,1,2053,2021,24
Passing Yards Allowed,24,2,2265,2016,24
Passing Yards Allowed,24,3,2290,2015,24
Passing Yards Allowed,24,4,2363,2020,24
Passing Yards Allowed,24,5,2381,2025,24
Passing Yards Allowed,24,6,2404,2022,24
Passing Yards Allowed,24,7,2515,2018,24
Passing Yards Allowed,24,8,2537,2019,24
Passing Yards Allowed,24,9,2586,2024,24
Passing Yards Allowed,24,10,2663,2023,24
Passing Yards Allowed,24,11,2768,2017,24
Rushing Yards,24,0,1547,2015,24
Rushing Yards,24,1,1487,2019,24
Rushing Yards,24,2,1453,2018,24
Rushing Yards,24,3,1365,2014,24
Rushing Yards,24,4,1340,2025,24
Rushing Yards,24,5,1338,2017,24
Rushing Yards,24,6,1259,2024,24
Rushing Yards,24,7,1211,2021,24
Rushing Yards,24,8,1140,2020,24
Rushing Yards,24,9,1136,2023,24
Rushing Yards,24,10,1103,2016,24
Rushing Yards,24,11,1061,2022,24
Rushing Yards Allowed,24,0,923,2015,24
Rushing Yards Allowed,24,1,981,2017,24
Rushing Yards Allowed,24,2,995,2019,24
Rushing Yards Allowed,24,3,1029,2014,24
Rushing Yards Allowed,24,4,1054,2018,24
Rushing Yards Allowed,24,5,1120,2025,24
Rushing Yards Allowed,24,6,1124,2020,24
Rushing Yards Allowed,24,7,1139,2016,24
Rushing Yards Allowed,24,8,1198,2024,24
Rushing Yards Allowed,24,9,1296,2023,24
Rushing Yards Allowed,24,10,1346,2021,24
Rushing Yards Allowed,24,11,1410,2022,24
Total Yards,24,0,3820,2015,24
Total Yards,24,1,3570,2025,24
Total Yards,24,2,3484,2019,24
Total Yards,24,3,3419,2024,24
Total Yards,24,4,3318,2021,24
Total Yards,24,5,3317,2017,24
Total Yards,24,6,3263,2023,24
Total Yards,24,7,3213,2016,24
Total Yards,24,8,3212,2014,24
Total Yards,24,9,3200,2018,24
Total Yards,24,10,3194,2020,24
Total Yards,24,11,3015,2022,24
Total Yards Allowed,24,0,3032,2014,24
Total Yards Allowed,24,1,3213,2015,24
Total Yards Allowed,24,2,3400,2021,24
Total Yards Allowed,24,3,3404,2016,24
Total Yards Allowed,24,4,3488,2020,24
Total Yards Allowed,24,5,3501,2025,24
Total Yards Allowed,24,6,3533,2019,24
Total Yards Allowed,24,7,3569,2018,24
Total Yards Allowed,24,8,3750,2017,24
Total Yards Allowed,24,9,3785,2024,24
Total Yards Allowed,24,10,3814,2022,24
Total Yards Allowed,24,11,3960,2023,24
Pass Attempts,24,0,351,2021,24
Pass Attempts,24,1,340,2020,24
Pass Attempts,24,2,335,2014,24
Pass Attempts,24,3,330,2016,24
Pass Attempts,24,4,330,2024,24
Pass Attempts,24,5,321,2025,24
Pass Attempts,24,6,308,2015,24
Pass Attempts,24,7,304,2023,24
Pass Attempts,24,8,298,2022,24
Pass Attempts,24,9,292,2018,24
Pass Attempts,24,10,289,2019,24
Pass Attempts,24,11,285,2017,24
Rush Attempts,24,0,376,2015,24
Rush Attempts,24,1,335,2014,24
Rush Attempts,24,2,326,2018,24
Rush Attempts,24,3,326,2025,24
Rush Attempts,24,4,321,2019,24
Rush Attempts,24,5,318,2017,24
Rush Attempts,24,6,276,2016,24
Rush Attempts,24,7,275,2022,24
Rush Attempts,24,8,273,2020,24
Rush Attempts,24,9,270,2023,24
Rush Attempts,24,10,267,2024,24
Rush Attempts,24,11,266,2021,24
Points Scored,25,0,253,2021,25
Points Scored,25,1,243,2015,25
Points Scored,25,2,228,2024,25
Points Scored,25,3,224,2020,25
Points Scored,25,4,223,2023,25
Points Scored,25,5,220,2014,25
Points Scored,25,6,220,2025,25
Points Scored,25,7,217,2022,25
Points Scored,25,8,209,2019,25
Points Scored,25,9,185,2017,25
Points Scored,25,10,173,2016,25
Points Scored,25,11,157,2018,25
Points Allowed,25,0,141,2024,25
Points Allowed,25,1,167,2015,25
Points Allowed,25,2,183,2019,25
Points Allowed,25,3,190,2018,25
Points Allowed,25,4,198,2023,25
Points Allowed,25,5,206,2016,25
Points Allowed,25,6,211,2020,25
Points Allowed,25,7,215,2014,25
Points Allowed,25,8,224,2025,25
Points Allowed,25,9,228,2022,25
Points Allowed,25,10,236,2021,25
Points Allowed,25,11,252,2017,25
Passing Yards,25,0,2807,2014,25
Passing Yards,25,1,2604,2021,25
Passing Yards,25,2,2594,2015,25
Passing Yards,25,3,2417,2022,25
Passing Yards,25,4,2364,2020,25
Passing Yards,25,5,2331,2023,25
Passing Yards,25,6,2326,2017,25
Passing Yards,25,7,2326,2024,25
Passing Yards,25,8,2301,2019,25
Passing Yards,25,9,2296,2025,25
Passing Yards,25,10,2281,2016,25
Passing Yards,25,11,2007,2018,25
Passing Yards Allowed,25,0,1923,2024,25
Passing Yards Allowed,25,1,2010,2015,25
Passing Yards Allowed,25,2,2072,2016,25
Passing Yards Allowed,25,3,2166,2018,25
Passing Yards Allowed,25,4,2283,2022,25
Passing Yards Allowed,25,5,2288,2019,25
Passing Yards Allowed,25,6,2353,2023,25
Passing Yards Allowed,25,7,2468,2021,25
Passing Yards Allowed,25,8,2485,2017,25
Passing Yards Allowed,25,9,2500,2020,25
Passing Yards Allowed,25,10,2549,2025,25
Passing Yards Allowed,25,11,2651,2014,25
Rushing Yards,25,0,1457,2024,25
Rushing Yards,25,1,1432,2021,25
Rushing Yards,25,2,1368,2020,25
Rushing Yards,25,3,1323,2019,25
Rushing Yards,25,4,1288,2022,25
Rushing Yards,25,5,1206,2025,25
Rushing Yards,25,6,1201,2018,25
Rushing Yards,25,7,1200,2016,25
Rushing Yards,25,8,1120,2015,25
Rushing Yards,25,9,1118,2014,25
Rushing Yards,25,10,1116,2023,25
Rushing Yards,25,11,955,2017,25
Rushing Yards Allowed,25,0,925,2014,25
Rushing Yards Allowed,25,1,970,2020,25
Rushing Yards Allowed,25,2,979,2021,25
Rushing Yards Allowed,25,3,1016,2017,25
Rushing Yards Allowed,25,4,1021,2019,25
Rushing Yards Allowed,25,5,1113,2015,25
Rushing Yards Allowed,25,6,1116,2023,25
Rushing Yards Allowed,25,7,1134,2025,25
Rushing Yards Allowed,25,8,1155,2022,25
Rushing Yards Allowed,25,9,1186,2018,25
Rushing Yards Allowed,25,10,1237,2016,25
Rushing Yards Allowed,25,11,1324,2024,25
Total Yards,25,0,4036,2021,25
Total Yards,25,1,3926,2014,25
Total Yards,25,2,3784,2024,25
Total Yards,25,3,3733,2020,25
Total Yards,25,4,3715,2015,25
Total Yards,25,5,3706,2022,25
Total Yards,25,6,3624,2019,25
Total Yards,25,7,3503,2025,25
Total Yards,25,8,3481,2016,25
Total Yards,25,9,3448,2023,25
Total Yards,25,10,3282,2017,25
Total Yards,25,11,3209,2018,25
Total Yards Allowed,25,0,3123,2015,25
Total Yards Allowed,25,1,3247,2024,25
Total Yards Allowed,25,2,3310,2016,25
Total Yards Allowed,25,3,3310,2019,25
Total Yards Allowed,25,4,3353,2018,25
Total Yards Allowed,25,5,3439,2022,25
Total Yards Allowed,25,6,3448,2021,25
Total Yards Allowed,25,7,3470,2023,25
Total Yards Allowed,25,8,3471,2020,25
Total Yards Allowed,25,9,3501,2017,25
Total Yards Allowed,25,10,3576,2014,25
Total Yards Allowed,25,11,3683,2025,25
Pass Attempts,25,0,358,2022,25
Pass Attempts,25,1,355,2014,25
Pass Attempts,25,2,350,2021,25
Pass Attempts,25,3,349,2017,25
Pass Attempts,25,4,341,2019,25
Pass Attempts,25,5,336,2020,25
Pass Attempts,25,6,333,2023,25
Pass Attempts,25,7,325,2018,25
Pass Attempts,25,8,320,2015,25
Pass Attempts,25,9,318,2025,25
Pass Attempts,25,10,316,2016,25
Pass Attempts,25,11,301,2024,25
Rush Attempts,25,0,334,2024,25
Rush Attempts,25,1,301,2020,25
Rush Attempts,25,2,298,2019,25
Rush Attempts,25,3,296,2021,25
Rush Attempts,25,4,296,2025,25
Rush Attempts,25,5,294,2015,25
Rush Attempts,25,6,291,2022,25
Rush Attempts,25,7,290,2016,25
Rush Attempts,25,8,282,2018,25
Rush Attempts,25,9,280,2017,25
Rush Attempts,25,10,267,2023,25
Rush Attempts,25,11,263,2014,25
Points Scored,26,0,226,2014,26
Points Scored,26,1,225,2019,26
Points Scored,26,2,216,2023,26
Points Scored,26,3,210,2022,26
Points Scored,26,4,198,2025,26
Points Scored,26,5,193,2021,26
Points Scored,26,6,185,2015,26
Points Scored,26,7,182,2020,26
Points Scored,26,8,176,2017,26
Points Scored,26,9,164,2016,26
Points Scored,26,10,150,2024,26
Points Scored,26,11,134,2018,26
Points Allowed,26,0,191,2016,26
Points Allowed,26,1,203,2017,26
Points Allowed,26,2,203,2019,26
Points Allowed,26,3,210,2025,26
Points Allowed,26,4,218,2015,26
Points Allowed,26,5,221,2014,26
Points Allowed,26,6,227,2022,26
Points Allowed,26,7,232,2018,26
Points Allowed,26,8,233,2021,26
Points Allowed,26,9,240,2023,26
Points Allowed,26,10,240,2024,26
Points Allowed,26,11,255,2020,26
Passing Yards,26,0,2740,2014,26
Passing Yards,26,1,2434,2023,26
Passing Yards,26,2,2401,2017,26
Passing Yards,26,3,2321,2015,26
Passing Yards,26,4,2269,2016,26
Passing Yards,26,5,2226,2018,26
Passing Yards,26,6,2209,2025,26
Passing Yards,26,7,2145,2021,26
Passing Yards,26,8,2098,2019,26
Passing Yards,26,9,2004,2020,26
Passing Yards,26,10,1996,2022,26
Passing Yards,26,11,1902,2024,26
Passing Yards Allowed,26,0,2065,2019,26
Passing Yards Allowed,26,1,2254,2021,26
Passing Yards Allowed,26,2,2256,2017,26
Passing Yards Allowed,26,3,2263,2018,26
Passing Yards Allowed,26,4,2274,2014,26
Passing Yards Allowed,26,5,2290,2015,26
Passing Yards Allowed,26,6,2308,2016,26
Passing Yards Allowed,26,7,2407,2022,26
Passing Yards Allowed,26,8,2430,2025,26
Passing Yards Allowed,26,9,2445,2020,26
Passing Yards Allowed,26,10,2601,2023,26
Passing Yards Allowed,26,11,2767,2024,26
Rushing Yards,26,0,1348,2020,26
Rushing Yards,26,1,1291,2022,26
Rushing Yards,26,2,1143,2025,26
Rushing Yards,26,3,1128,2019,26
Rushing Yards,26,4,1117,2023,26
Rushing Yards,26,5,1006,2016,26
Rushing Yards,26,6,980,2014,26
Rushing Yards,26,7,936,2017,26
Rushing Yards,26,8,893,2021,26
Rushing Yards,26,9,880,2015,26
Rushing Yards,26,10,858,2018,26
Rushing Yards,26,11,841,2024,26
Rushing Yards Allowed,26,0,1051,2017,26
Rushing Yards Allowed,26,1,1093,2016,26
Rushing Yards Allowed,26,2,1145,2023,26
Rushing Yards Allowed,26,3,1151,2014,26
Rushing Yards Allowed,26,4,1215,2015,26
Rushing Yards Allowed,26,5,1257,2025,26
Rushing Yards Allowed,26,6,1278,2022,26
Rushing Yards Allowed,26,7,1301,2024,26
Rushing Yards Allowed,26,8,1313,2018,26
Rushing Yards Allowed,26,9,1383,2019,26
Rushing Yards Allowed,26,10,1438,2021,26
Rushing Yards Allowed,26,11,1535,2020,26
Total Yards,26,0,3720,2014,26
Total Yards,26,1,3551,2023,26
Total Yards,26,2,3352,2020,26
Total Yards,26,3,3352,2025,26
Total Yards,26,4,3338,2017,26
Total Yards,26,5,3288,2022,26
Total Yards,26,6,3275,2016,26
Total Yards,26,7,3226,2019,26
Total Yards,26,8,3201,2015,26
Total Yards,26,9,3085,2018,26
Total Yards,26,10,3038,2021,26
Total Yards,26,11,2743,2024,26
Total Yards Allowed,26,0,3308,2017,26
Total Yards Allowed,26,1,3401,2016,26
Total Yards Allowed,26,2,3425,2014,26
Total Yards Allowed,26,3,3448,2019,26
Total Yards Allowed,26,4,3505,2015,26
Total Yards Allowed,26,5,3577,2018,26
Total Yards Allowed,26,6,3685,2022,26
Total Yards Allowed,26,7,3688,2025,26
Total Yards Allowed,26,8,3692,2021,26
Total Yards Allowed,26,9,3747,2023,26
Total Yards Allowed,26,10,3980,2020,26
Total Yards Allowed,26,11,4068,2024,26
Pass Attempts,26,0,395,2017,26
Pass Attempts,26,1,383,2018,26
Pass Attempts,26,2,365,2016,26
Pass Attempts,26,3,358,2015,26
Pass Attempts,26,4,353,2014,26
Pass Attempts,26,5,353,2021,26
Pass Attempts,26,6,353,2023,26
Pass Attempts,26,7,340,2020,26
Pass Attempts,26,8,330,2025,26
Pass Attempts,26,9,327,2024,26
Pass Attempts,26,10,326,2019,26
Pass Attempts,26,11,325,2022,26
Rush Attempts,26,0,287,2022,26
Rush Attempts,26,1,285,2025,26
Rush Attempts,26,2,283,2019,26
Rush Attempts,26,3,268,2016,26
Rush Attempts,26,4,263,2014,26
Rush Attempts,26,5,258,2015,26
Rush Attempts,26,6,254,2017,26
Rush Attempts,26,7,250,2021,26
Rush Attempts,26,8,249,2020,26
Rush Attempts,26,9,243,2023,26
Rush Attempts,26,10,235,2018,26
Rush Attempts,26,11,235,2024,26
Points Scored,27,0,292,2022,27
Points Scored,27,1,275,2014,27
Points Scored,27,2,268,2016,27
Points Scored,27,3,266,2025,27
Points Scored,27,4,235,2021,27
Points Scored,27,5,213,2019,27
Points Scored,27,6,208,2017,27
Points Scored,27,7,205,2023,27
Points Scored,27,8,200,2015,27
Points Scored,27,9,198,2020,27
Points Scored,27,10,196,2018,27
Points Scored,27,11,186,2024,27
Points Allowed,27,0,153,2021,27
Points Allowed,27,1,161,2018,27
Points Allowed,27,2,168,2022,27
Points Allowed,27,3,171,2014,27
Points Allowed,27,4,171,2016,27
Points Allowed,27,5,172,2015,27
Points Allowed,27,6,195,2019,27
Points Allowed,27,7,198,2024,27
Points Allowed,27,8,216,2023,27
Points Allowed,27,9,225,2025,27
Points Allowed,27,10,235,2020,27
Points Allowed,27,11,237,2017,27
Passing Yards,27,0,2721,2025,27
Passing Yards,27,1,2523,2016,27
Passing Yards,27,2,2435,2019,27
Passing Yards,27,3,2418,2018,27
Passing Yards,27,4,2399,2021,27
Passing Yards,27,5,2310,2022,27
Passing Yards,27,6,2255,2020,27
Passing Yards,27,7,2168,2017,27
Passing Yards,27,8,2064,2015,27
Passing Yards,27,9,2040,2023,27
Passing Yards,27,10,1957,2014,27
Passing Yards,27,11,1901,2024,27
Passing Yards Allowed,27,0,1957,2021,27
Passing Yards Allowed,27,1,2035,2019,27
Passing Yards Allowed,27,2,2120,2018,27
Passing Yards Allowed,27,3,2141,2017,27
Passing Yards Allowed,27,4,2195,2020,27
Passing Yards Allowed,27,5,2197,2015,27
Passing Yards Allowed,27,6,2207,2025,27
Passing Yards Allowed,27,7,2291,2022,27
Passing Yards Allowed,27,8,2331,2024,27
Passing Yards Allowed,27,9,2344,2014,27
Passing Yards Allowed,27,10,2363,2023,27
Passing Yards Allowed,27,11,2422,2016,27
Rushing Yards,27,0,1610,2022,27
Rushing Yards,27,1,1603,2014,27
Rushing Yards,27,2,1420,2024,27
Rushing Yards,27,3,1385,2016,27
Rushing Yards,27,4,1325,2023,27
Rushing Yards,27,5,1319,2015,27
Rushing Yards,27,6,1278,2019,27
Rushing Yards,27,7,1205,2025,27
Rushing Yards,27,8,982,2020,27
Rushing Yards,27,9,960,2021,27
Rushing Yards,27,10,800,2017,27
Rushing Yards,27,11,760,2018,27
Rushing Yards Allowed,27,0,784,2014,27
Rushing Yards Allowed,27,1,933,2019,27
Rushing Yards Allowed,27,2,946,2015,27
Rushing Yards Allowed,27,3,971,2021,27
Rushing Yards Allowed,27,4,973,2022,27
Rushing Yards Allowed,27,5,1025,2016,27
Rushing Yards Allowed,27,6,1047,2018,27
Rushing Yards Allowed,27,7,1103,2025,27
Rushing Yards Allowed,27,8,1154,2017,27
Rushing Yards Allowed,27,9,1200,2024,27
Rushing Yards Allowed,27,10,1293,2023,27
Rushing Yards Allowed,27,11,1347,2020,27
Total Yards,27,0,3926,2025,27
Total Yards,27,1,3920,2022,27
Total Yards,27,2,3909,2016,27
Total Yards,27,3,3713,2019,27
Total Yards,27,4,3561,2014,27
Total Yards,27,5,3383,2015,27
Total Yards,27,6,3365,2023,27
Total Yards,27,7,3359,2021,27
Total Yards,27,8,3321,2024,27
Total Yards,27,9,3237,2020,27
Total Yards,27,10,3178,2018,27
Total Yards,27,11,2968,2017,27
Total Yards Allowed,27,0,2928,2021,27
Total Yards Allowed,27,1,2968,2019,27
Total Yards Allowed,27,2,3128,2014,27
Total Yards Allowed,27,3,3143,2015,27
Total Yards Allowed,27,4,3168,2018,27
Total Yards Allowed,27,5,3265,2022,27
Total Yards Allowed,27,6,3295,2017,27
Total Yards Allowed,27,7,3310,2025,27
Total Yards Allowed,27,8,3447,2016,27
Total Yards Allowed,27,9,3531,2024,27
Total Yards Allowed,27,10,3542,2020,27
Total Yards Allowed,27,11,3657,2023,27
Pass Attempts,27,0,361,2025,27
Pass Attempts,27,1,357,2018,27
Pass Attempts,27,2,353,2019,27
Pass Attempts,27,3,338,2017,27
Pass Attempts,27,4,335,2015,27
Pass Attempts,27,5,329,2021,27
Pass Attempts,27,6,323,2020,27
Pass Attempts,27,7,321,2016,27
Pass Attempts,27,8,304,2023,27
Pass Attempts,27,9,291,2024,27
Pass Attempts,27,10,282,2022,27
Pass Attempts,27,11,281,2014,27
Rush Attempts,27,0,351,2022,27
Rush Attempts,27,1,346,2014,27
Rush Attempts,27,2,306,2015,27
Rush Attempts,27,3,303,2021,27
Rush Attempts,27,4,302,2019,27
Rush Attempts,27,5,296,2016,27
Rush Attempts,27,6,296,2024,27
Rush Attempts,27,7,295,2023,27
Rush Attempts,27,8,283,2025,27
Rush Attempts,27,9,263,2020,27
Rush Attempts,27,10,260,2018,27
Rush Attempts,27,11,241,2017,27
Points Scored,28,0,305,2022,28
Points Scored,28,1,260,2025,28
Points Scored,28,2,236,2018,28
Points Scored,28,3,227,2017,28
Points Scored,28,4,218,2014,28
Points Scored,28,5,215,2024,28
Points Scored,28,6,213,2016,28
Points Scored,28,7,203,2015,28
Points Scored,28,8,203,2021,28
Points Scored,28,9,184,2020,28
Points Scored,28,10,183,2019,28
Points Scored,28,11,183,2023,28
Points Allowed,28,0,141,2021,28
Points Allowed,28,1,173,2022,28
Points Allowed,28,2,180,2015,28
Points Allowed,28,3,190,2019,28
Points Allowed,28,4,200,2020,28
Points Allowed,28,5,201,2016,28
Points Allowed,28,6,204,2018,28
Points Allowed,28,7,212,2014,28
Points Allowed,28,8,214,2017,28
Points Allowed,28,9,214,2024,28
Points Allowed,28,10,243,2025,28
Points Allowed,28,11,250,2023,28
Passing Yards,28,0,2498,2017,28
Passing Yards,28,1,2354,2018,28
Passing Yards,28,2,2345,2016,28
Passing Yards,28,3,2310,2014,28
Passing Yards,28,4,2290,2023,28
Passing Yards,28,5,2230,2022,28
Passing Yards,28,6,2210,2015,28
Passing Yards,28,7,2134,2025,28
Passing Yards,28,8,2035,2024,28
Passing Yards,28,9,1913,2019,28
Passing Yards,28,10,1845,2021,28
Passing Yards,28,11,1767,2020,28
Passing Yards Allowed,28,0,2323,2019,28
Passing Yards Allowed,28,1,2340,2021,28
Passing Yards Allowed,28,2,2363,2015,28
Passing Yards Allowed,28,3,2368,2017,28
Passing Yards Allowed,28,4,2374,2016,28
Passing Yards Allowed,28,5,2434,2018,28
Passing Yards Allowed,28,6,2520,2025,28
Passing Yards Allowed,28,7,2601,2022,28
Passing Yards Allowed,28,8,2618,2023,28
Passing Yards Allowed,28,9,2635,2024,28
Passing Yards Allowed,28,10,2647,2020,28
Passing Yards Allowed,28,11,2759,2014,28
Rushing Yards,28,0,1541,2022,28
Rushing Yards,28,1,1483,2021,28
Rushing Yards,28,2,1475,2025,28
Rushing Yards,28,3,1422,2020,28
Rushing Yards,28,4,1295,2019,28
Rushing Yards,28,5,1206,2014,28
Rushing Yards,28,6,1197,2015,28
Rushing Yards,28,7,1171,2016,28
Rushing Yards,28,8,1122,2024,28
Rushing Yards,28,9,1088,2018,28
Rushing Yards,28,10,913,2023,28
Rushing Yards,28,11,870,2017,28
Rushing Yards Allowed,28,0,761,2014,28
Rushing Yards Allowed,28,1,776,2021,28
Rushing Yards Allowed,28,2,827,2022,28
Rushing Yards Allowed,28,3,901,2024,28
Rushing Yards Allowed,28,4,925,2016,28
Rushing Yards Allowed,28,5,953,2015,28
Rushing Yards Allowed,28,6,975,2020,28
Rushing Yards Allowed,28,7,1021,2019,28
Rushing Yards Allowed,28,8,1074,2017,28
Rushing Yards Allowed,28,9,1110,2018,28
Rushing Yards Allowed,28,10,1135,2023,28
Rushing Yards Allowed,28,11,1170,2025,28
Total Yards,28,0,3771,2022,28
Total Yards,28,1,3609,2025,28
Total Yards,28,2,3517,2014,28
Total Yards,28,3,3517,2016,28
Total Yards,28,4,3443,2018,28
Total Yards,28,5,3407,2015,28
Total Yards,28,6,3369,2017,28
Total Yards,28,7,3328,2021,28
Total Yards,28,8,3208,2019,28
Total Yards,28,9,3203,2023,28
Total Yards,28,10,3190,2020,28
Total Yards,28,11,3158,2024,28
Total Yards Allowed,28,0,3116,2021,28
Total Yards Allowed,28,1,3299,2016,28
Total Yards Allowed,28,2,3316,2015,28
Total Yards Allowed,28,3,3345,2019,28
Total Yards Allowed,28,4,3429,2022,28
Total Yards Allowed,28,5,3443,2017,28
Total Yards Allowed,28,6,3520,2014,28
Total Yards Allowed,28,7,3537,2024,28
Total Yards Allowed,28,8,3545,2018,28
Total Yards Allowed,28,9,3622,2020,28
Total Yards Allowed,28,10,3691,2025,28
Total Yards Allowed,28,11,3753,2023,28
Pass Attempts,28,0,342,2017,28
Pass Attempts,28,1,340,2018,28
Pass Attempts,28,2,333,2016,28
Pass Attempts,28,3,330,2023,28
Pass Attempts,28,4,326,2014,28
Pass Attempts,28,5,315,2025,28
Pass Attempts,28,6,313,2020,28
Pass Attempts,28,7,310,2021,28
Pass Attempts,28,8,306,2022,28
Pass Attempts,28,9,298,2024,28
Pass Attempts,28,10,296,2019,28
Pass Attempts,28,11,286,2015,28
Rush Attempts,28,0,339,2021,28
Rush Attempts,28,1,338,2015,28
Rush Attempts,28,2,329,2020,28
Rush Attempts,28,3,326,2022,28
Rush Attempts,28,4,311,2025,28
Rush Attempts,28,5,303,2024,28
Rush Attempts,28,6,299,2019,28
Rush Attempts,28,7,294,2014,28
Rush Attempts,28,8,288,2018,28
Rush Attempts,28,9,281,2016,28
Rush Attempts,28,10,270,2017,28
Rush Attempts,28,11,263,2023,28
Points Scored,29,0,280,2014,29
Points Scored,29,1,271,2022,29
Points Scored,29,2,264,2020,29
Points Scored,29,3,240,2023,29
Points Scored,29,4,239,2017,29
Points Scored,29,5,226,2024,29
Points Scored,29,6,220,2015,29
Points Scored,29,7,216,2021,29
Points Scored,29,8,211,2018,29
Points Scored,29,9,191,2019,29
Points Scored,29,10,161,2016,29
Points Scored,29,11,160,2025,29
Points Allowed,29,0,170,2024,29
Points Allowed,29,1,172,2023,29
Points Allowed,29,2,175,2015,29
Points Allowed,29,3,176,2014,29
Points Allowed,29,4,179,2016,29
Points Allowed,29,5,199,2017,29
Points Allowed,29,6,210,2018,29
Points Allowed,29,7,211,2020,29
Points Allowed,29,8,216,2022,29
Points Allowed,29,9,234,2025,29
Points Allowed,29,10,266,2021,29
Points Allowed,29,11,271,2019,29
Passing Yards,29,0,2934,2014,29
Passing Yards,29,1,2786,2019,29
Passing Yards,29,2,2778,2024,29
Passing Yards,29,3,2555,2020,29
Passing Yards,29,4,2533,2025,29
Passing Yards,29,5,2453,2021,29
Passing Yards,29,6,2450,2015,29
Passing Yards,29,7,2410,2022,29
Passing Yards,29,8,2354,2017,29
Passing Yards,29,9,2337,2023,29
Passing Yards,29,10,2243,2018,29
Passing Yards,29,11,2200,2016,29
Passing Yards Allowed,29,0,2057,2015,29
Passing Yards Allowed,29,1,2137,2025,29
Passing Yards Allowed,29,2,2175,2016,29
Passing Yards Allowed,29,3,2298,2017,29
Passing Yards Allowed,29,4,2317,2024,29
Passing Yards Allowed,29,5,2335,2023,29
