Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2020,164,Reg. Season Week 7,30,25,22,7,66400,Sunny,50,4,898,5655,6625,5655,3444,6726,32,23,237,32,24,248,33,196,3,30,8,112,12,161
2020,165,Reg. Season Week 7,18,24,21,0,65000,Sunny,62,5,1653,1536,1837,7486,1295,6758,42,23,225,21,16,262,21,110,22,54,9,107,6,122
2020,166,Reg. Season Week 7,7,27,33,9,89500,Sunny,37,3,363,562,1220,1109,4215,712,24,11,98,31,19,127,9,83,22,87,5,60,5,50
2020,167,Reg. Season Week 7,27,29,30,21,78200,Sunny,51,2,5679,1092,4090,5747,945,1752,41,32,274,52,33,504,19,75,20,83,9,112,6,161
2020,168,Reg. Season Week 8,27,5,6,15,75000,Sunny,57,10,4021,177,4921,5727,4248,1605,20,11,155,49,21,165,23,98,16,83,2,74,6,51
2020,169,Reg. Season Week 8,23,6,25,31,70000,Rain,71,3,1441,1344,6626,7474,5068,6792,48,31,359,29,18,168,14,61,15,87,10,113,4,52
2020,170,Reg. Season Week 8,38,7,21,26,51600,Rain,66,6,5655,648,5655,1616,4217,1616,28,18,291,42,27,443,10,61,11,58,3,111,4,118
2020,171,Reg. Season Week 8,17,9,26,1,61400,Sunny,73,9,562,1654,1109,4092,6693,1529,36,19,135,44,24,178,13,44,21,76,4,44,5,63
2020,172,Reg. Season Week 8,27,11,30,30,69600,Sunny,63,2,7393,5683,1674,5683,1481,4278,40,26,277,47,29,341,24,76,4,36,10,116,10,125
2020,173,Reg. Season Week 8,14,12,40,2,59900,Sunny,42,4,1138,741,5736,3286,1026,5050,31,14,147,31,23,283,14,30,27,100,3,51,5,126
2020,174,Reg. Season Week 8,17,14,39,13,80400,Sunny,53,1,1221,3221,1221,5754,1544,1183,44,27,304,33,24,385,5,35,20,86,8,91,7,154
2020,175,Reg. Season Week 8,10,16,19,8,67000,Sunny,59,13,3209,1480,3305,2412,599,5893,13,9,164,36,26,332,17,62,17,40,7,82,7,105
2020,176,Reg. Season Week 8,27,17,33,4,71800,Sunny,68,0,4874,3218,1797,7472,1830,6780,45,30,255,45,29,305,13,63,15,69,12,124,5,87
2020,177,Reg. Season Week 8,10,21,45,18,81500,Sunny,53,0,1092,1557,1092,1762,5071,811,33,20,207,35,28,471,8,64,9,38,6,59,8,135
2020,178,Reg. Season Week 8,14,22,16,28,83800,Sunny,63,0,3245,7425,4907,1739,1639,5103,47,27,299,30,19,214,10,58,19,74,9,131,4,54
2020,179,Reg. Season Week 8,7,23,42,3,69600,Sunny,63,2,3234,1488,3256,4100,3427,5104,25,17,212,29,17,234,13,86,14,113,8,148,1,53
2020,180,Reg. Season Week 8,6,25,34,24,60200,Sunny,55,4,898,1653,1449,4059,7654,1295,33,16,181,35,22,195,15,48,21,51,5,58,10,104
2020,181,Reg. Season Week 8,34,29,24,0,65000,Sunny,80,9,5679,1536,4090,1864,945,7569,27,21,338,30,19,170,23,128,15,47,6,127,2,48
2020,182,Reg. Season Week 9,29,1,24,5,49700,Sunny,47,8,1654,4021,4092,4921,7651,5888,38,26,255,36,22,228,14,17,20,155,5,81,5,67
2020,183,Reg. Season Week 9,21,3,24,19,79100,Sunny,49,7,3236,112,3267,1740,452,1716,32,19,232,28,24,271,15,68,17,46,5,96,6,93
2020,184,Reg. Season Week 9,19,4,14,9,89500,Snow,31,20,3218,562,7472,1109,6780,5882,29,20,273,29,14,159,18,52,12,31,6,71,3,52
2020,185,Reg. Season Week 9,34,30,31,22,78300,Rain,64,17,5683,3245,1612,4907,1612,1639,39,21,380,42,24,236,6,20,23,78,2,92,6,72
2020,186,Reg. Season Week 9,24,7,21,24,60200,Rain,57,5,5655,1653,1550,1837,614,1295,44,27,264,35,20,275,8,63,23,86,4,71,11,153
2020,187,Reg. Season Week 9,13,8,41,13,80400,Sunny,67,3,1480,3221,1480,1604,4262,1183,58,31,352,29,23,262,1,12,17,75,11,125,6,126
2020,188,Reg. Season Week 9,31,10,26,27,78500,Sunny,77,0,1006,363,6596,363,4275,4215,27,23,338,37,19,215,20,50,5,73,10,209,6,86
2020,189,Reg. Season Week 9,9,31,41,2,59900,Sunny,64,1,1344,741,3308,3286,6792,5050,33,18,195,30,21,260,5,49,14,41,3,51,7,111
2020,190,Reg. Season Week 9,20,15,13,17,62900,Sunny,60,7,177,4874,1845,1797,7597,1877,38,22,206,30,22,155,8,37,13,48,2,34,6,60
2020,191,Reg. Season Week 9,28,18,33,25,84900,Rain,51,3,1557,898,1762,6625,5084,3444,35,24,392,30,26,211,7,13,32,133,5,93,7,59
2020,192,Reg. Season Week 9,20,20,24,14,82300,Rain,87,13,1662,1221,1662,2423,1562,5874,37,28,343,35,29,275,6,46,7,61,10,145,9,118
2020,193,Reg. Season Week 9,30,21,17,26,57200,Sunny,36,4,1092,648,5747,1616,1317,5886,28,18,249,35,24,266,24,88,12,53,7,93,10,107
2020,194,Reg. Season Week 9,31,23,14,16,78600,Sunny,43,6,3234,3209,3256,7466,1248,599,27,21,195,37,27,301,18,84,19,50,5,71,13,188
2020,195,Reg. Season Week 9,6,28,28,12,71800,Sunny,61,1,7425,1138,1739,5714,605,1517,22,16,165,35,23,310,20,97,11,65,5,86,6,91
2020,196,Reg. Season Week 10,6,0,10,26,53500,Sunny,55,12,1536,648,1864,3284,1864,1730,37,19,108,25,16,133,17,114,14,86,7,34,4,34
2020,197,Reg. Season Week 10,24,1,12,17,60800,Rain,58,8,1654,4874,4092,4874,779,1877,28,22,260,45,29,341,21,64,4,23,4,76,13,150
2020,198,Reg. Season Week 10,42,2,19,22,78300,Sunny,54,2,741,3245,1496,4907,5050,6735,29,20,293,28,13,129,21,76,9,50,7,126,7,65
2020,199,Reg. Season Week 10,13,5,38,27,70700,Sunny,63,6,4021,363,6573,1220,5888,4215,40,17,187,22,19,193,6,61,9,33,2,38,6,82
2020,200,Reg. Season Week 10,10,8,27,19,79100,Sunny,63,10,1480,112,2412,6617,4262,1716,57,36,472,26,14,243,10,48,22,92,10,144,4,106
2020,201,Reg. Season Week 10,27,10,21,9,89500,Sunny,31,11,1006,562,6596,1700,4275,5882,37,23,287,39,29,221,23,71,10,47,4,79,10,78
2020,202,Reg. Season Week 10,20,31,17,11,62900,Sunny,65,6,1344,7393,3308,1674,6792,5831,32,19,251,23,15,195,22,55,13,51,4,100,4,86
2020,203,Reg. Season Week 10,12,13,13,3,70000,Snow,33,12,3221,3236,1604,4100,1183,2010,29,19,164,17,12,67,12,81,10,46,8,89,3,25
2020,204,Reg. Season Week 10,28,14,23,16,88400,Sunny,50,3,1221,3209,1221,7466,1544,3448,38,29,331,32,21,266,5,32,24,143,8,126,6,105
2020,205,Reg. Season Week 10,34,20,31,23,66600,Sunny,75,6,1662,154,1662,3256,1850,3427,43,28,291,26,18,201,7,56,16,64,9,118,2,90
2020,206,Reg. Season Week 10,3,25,16,21,78200,Sunny,55,2,898,1092,6625,5747,6625,1317,35,21,175,35,25,267,12,78,19,69,6,60,4,69
2020,207,Reg. Season Week 10,7,24,30,18,81500,Sunny,64,3,1653,1557,1837,5764,1837,5084,39,20,180,29,22,256,8,49,11,54,3,45,7,118
2020,208,Reg. Season Week 10,17,28,16,6,76500,Rain,37,14,7425,1751,1739,6626,5878,5068,32,20,218,34,23,268,20,83,13,31,9,109,7,104
2020,209,Reg. Season Week 10,37,29,10,7,69600,Sunny,51,2,5679,5655,4090,5735,1644,747,25,21,240,24,15,148,26,101,7,36,7,102,3,52
2020,210,Reg. Season Week 11,9,0,24,25,83100,Sunny,60,2,1536,898,1536,6625,6758,3444,42,24,201,24,16,172,5,36,25,141,6,77,5,94
2020,211,Reg. Season Week 11,0,5,40,10,78900,Sunny,18,10,4021,1006,1601,4896,4921,4275,19,7,59,40,25,428,4,26,11,38,3,48,14,247
2020,212,Reg. Season Week 11,30,30,27,6,76500,Rain,37,17,5683,1751,3282,6610,3415,5860,22,11,97,47,28,304,12,90,10,54,3,39,6,98
2020,213,Reg. Season Week 11,24,7,21,21,78200,Sunny,31,1,5655,1092,5735,5747,614,1317,30,22,292,33,26,294,12,36,14,61,4,105,8,127
2020,214,Reg. Season Week 11,10,8,41,20,77800,Sunny,40,9,1480,1662,4935,731,4262,1062,50,28,322,20,13,191,11,58,16,54,8,100,4,93
2020,215,Reg. Season Week 11,7,9,33,15,81100,Sunny,18,5,562,177,1700,5727,5919,5727,26,20,132,32,24,240,7,27,20,99,3,36,3,57
2020,216,Reg. Season Week 11,9,31,34,12,77500,Sunny,74,4,1344,1138,7474,5736,3447,1517,32,22,174,33,24,298,5,17,17,56,5,51,4,102
2020,217,Reg. Season Week 11,31,11,21,28,77000,Sunny,52,8,7393,7425,1674,1854,4115,5878,28,16,240,37,15,185,18,49,10,80,2,68,7,81
2020,218,Reg. Season Week 11,20,16,27,3,70000,Sunny,48,3,3209,3236,7466,3267,599,452,52,31,378,34,17,166,21,77,8,51,8,112,5,59
2020,219,Reg. Season Week 11,31,19,24,14,82300,Sunny,87,9,112,1221,6617,1555,1602,5874,30,20,213,42,26,368,17,159,13,93,5,99,6,165
2020,220,Reg. Season Week 11,27,18,49,29,77800,Rain,57,4,1557,5679,1762,4090,5084,1644,54,36,526,23,20,299,11,59,22,228,12,211,10,136
2020,221,Reg. Season Week 11,9,23,21,13,80400,Rain,40,4,154,3221,6580,1604,1248,1799,45,27,285,36,23,259,7,57,14,57,4,97,6,72
2020,222,Reg. Season Week 11,14,26,31,24,60200,Rain,33,12,648,1653,1616,1837,3459,1420,36,19,163,33,25,260,11,38,27,92,4,50,4,73
2020,223,Reg. Season Week 11,0,27,23,4,71800,Sunny,68,0,363,3218,1220,7472,3411,6780,25,15,132,23,18,141,9,23,14,62,3,43,4,59
2020,224,Reg. Season Week 12,10,0,10,14,82300,Stormy,70,22,1536,1221,1864,1555,7501,1544,44,25,267,65,32,277,20,81,13,55,5,116,9,82
2020,225,Reg. Season Week 12,24,2,36,18,81500,Sunny,33,1,741,1557,1496,1762,5050,5084,40,26,281,36,22,365,11,67,13,55,6,87,7,187
2020,226,Reg. Season Week 12,22,3,16,26,57700,Sunny,45,11,1488,648,3267,1616,571,5886,25,13,203,40,22,310,20,115,15,84,4,63,4,71
2020,227,Reg. Season Week 12,22,4,38,13,80400,Sunny,38,8,3218,3221,960,5754,3418,1183,26,18,222,25,17,200,6,35,15,70,4,84,5,100
2020,228,Reg. Season Week 12,23,30,30,21,78200,Sunny,46,0,5683,1092,3282,5747,4278,5046,38,21,281,37,24,267,17,69,15,40,6,120,4,84
2020,229,Reg. Season Week 12,17,7,27,22,75200,Sunny,38,8,5655,3245,1550,5716,6726,1639,39,24,242,28,20,237,9,66,24,93,7,83,7,73
2020,230,Reg. Season Week 12,12,9,17,11,57200,Sunny,35,7,562,7393,1109,7393,5882,1757,46,24,219,25,15,105,10,29,11,134,9,106,1,42
2020,231,Reg. Season Week 12,33,10,20,31,70000,Sunny,44,5,4040,1344,6596,1344,4275,6792,32,26,247,43,24,281,23,63,6,47,8,121,7,107
2020,232,Reg. Season Week 12,24,12,35,15,81100,Sunny,43,9,1138,177,5736,5727,5074,7640,52,25,252,28,22,227,12,26,16,71,8,88,7,71
2020,233,Reg. Season Week 12,20,19,14,24,60200,Sunny,46,4,112,1653,1740,1837,7613,6718,33,20,185,28,19,205,20,95,20,105,4,55,5,104
2020,234,Reg. Season Week 12,16,17,44,8,67000,Sunny,56,1,4874,1480,4922,4935,1877,4262,40,25,308,29,21,337,9,50,13,88,8,136,6,96
2020,235,Reg. Season Week 12,38,20,21,1,68500,Sunny,72,4,1662,1654,1662,4092,1850,779,31,20,168,47,28,307,7,93,12,53,6,58,7,115
2020,236,Reg. Season Week 12,27,25,14,16,83100,Sunny,58,2,898,3209,6625,7466,6625,599,37,28,276,35,20,252,26,97,18,68,8,87,5,84
2020,237,Reg. Season Week 12,21,27,34,23,61100,Sunny,58,4,363,3234,1532,3256,3424,3427,35,17,209,23,19,305,8,45,25,87,5,60,9,170
2020,238,Reg. Season Week 12,14,28,24,5,49300,Rain,52,11,7425,4021,1739,4921,1168,5888,35,20,148,27,19,214,13,57,17,157,3,52,3,60
2020,239,Reg. Season Week 12,27,29,26,6,76500,Rain,40,16,5679,1751,4090,6626,4090,6626,35,20,267,36,24,303,16,33,22,52,6,82,7,99
2020,240,Reg. Season Week 13,21,0,27,5,49700,Sunny,37,1,1536,4021,1536,4921,6758,7644,46,30,303,40,26,242,6,38,18,126,6,62,6,69
2020,241,Reg. Season Week 13,23,4,26,25,85000,Sunny,69,8,3218,898,7472,6625,6780,7654,33,25,238,39,24,284,17,43,15,67,11,97,6,122
2020,242,Reg. Season Week 13,20,6,11,3,70000,Sunny,47,9,1751,1488,6626,4100,5068,571,29,18,198,46,19,216,18,107,10,43,2,62,5,68
2020,243,Reg. Season Week 13,24,8,21,30,84800,Snow,23,10,1480,5683,4935,3282,1770,3415,28,20,280,58,36,369,14,90,18,58,5,149,13,156
2020,244,Reg. Season Week 13,24,10,17,21,78200,Sunny,54,3,4040,1092,6596,1092,4275,5071,17,13,131,54,32,356,23,86,5,35,5,64,6,81
2020,245,Reg. Season Week 13,24,31,31,13,80400,Sunny,41,10,1344,3221,7474,5754,6792,1799,26,18,275,28,23,320,11,45,31,104,4,77,7,84
2020,246,Reg. Season Week 13,23,12,13,23,63000,Sunny,53,2,1138,3234,5736,3256,5074,3256,38,23,270,28,15,97,22,121,15,96,9,152,5,50
2020,247,Reg. Season Week 13,31,14,9,11,64200,Sunny,54,0,1221,7393,2423,7393,5874,405,24,22,237,29,18,153,8,28,4,43,5,125,4,64
2020,248,Reg. Season Week 13,31,15,23,7,69600,Sunny,59,3,4042,5655,5727,5655,1605,6726,29,18,204,41,29,311,14,51,5,28,5,93,9,127
2020,249,Reg. Season Week 13,3,16,9,28,80500,Sunny,48,9,7390,7425,7466,7425,599,5878,40,21,208,29,18,232,18,78,5,33,7,119,6,81
2020,250,Reg. Season Week 13,28,18,55,17,62900,Sunny,59,2,1557,4874,5764,4922,811,1830,40,28,264,33,24,232,8,88,13,111,7,122,7,111
2020,251,Reg. Season Week 13,26,20,14,2,59900,Sunny,30,7,1662,741,1662,3286,1850,6730,25,16,176,57,29,271,10,84,16,91,3,54,5,77
2020,252,Reg. Season Week 13,24,22,17,19,79100,Rain,40,8,3245,112,5716,1740,1639,1602,37,23,248,43,28,390,15,44,14,46,6,71,11,196
2020,253,Reg. Season Week 13,0,24,31,9,89500,Rain,48,10,1653,562,1837,1109,6718,5882,29,15,103,28,20,326,14,65,17,38,2,26,5,98
2020,254,Reg. Season Week 13,23,27,27,26,51000,Sunny,29,11,363,648,1220,1616,3424,3459,34,21,218,26,15,116,10,53,17,140,5,88,6,77
2020,255,Reg. Season Week 13,28,29,38,1,66700,Sunny,49,8,5679,1654,4090,4092,4090,779,54,35,384,32,27,375,10,58,21,49,9,146,10,137
2020,256,Reg. Season Week 14,13,1,34,13,80400,Sunny,48,4,1654,3221,4092,5754,493,1183,41,25,293,23,18,206,7,17,20,96,6,79,5,82
2020,257,Reg. Season Week 14,7,5,37,12,69500,Sunny,72,1,4021,1138,4921,5714,5888,1517,18,8,147,33,20,232,9,57,15,42,4,87,4,72
2020,258,Reg. Season Week 14,24,6,6,7,68100,Sunny,40,11,1441,5655,6610,1550,6781,614,45,25,275,34,18,202,18,80,9,43,6,94,6,78
2020,259,Reg. Season Week 14,16,8,24,27,78500,Rain,78,9,1480,363,2412,1220,1770,3424,42,21,244,30,22,295,6,59,15,58,5,73,3,75
2020,260,Reg. Season Week 14,3,31,29,9,89500,Sunny,18,2,1344,562,7474,1109,3308,7629,39,17,179,31,23,265,10,31,20,41,4,50,5,82
2020,261,Reg. Season Week 14,16,11,38,10,78900,Rain,45,7,7393,4040,1674,6596,405,3467,31,11,90,28,19,282,9,95,20,72,2,36,6,127
2020,262,Reg. Season Week 14,24,14,31,26,58100,Sunny,25,3,1221,648,2423,1616,1544,1616,44,27,297,26,17,175,5,52,15,48,10,160,1,42
2020,263,Reg. Season Week 14,20,15,17,28,83800,Sunny,40,7,4042,7425,5727,1854,7640,1573,33,19,163,19,11,100,12,81,14,72,6,59,1,30
2020,264,Reg. Season Week 14,31,16,37,0,64800,Sunny,53,2,7390,1536,3305,1864,1586,6758,38,23,354,42,33,411,24,109,12,67,14,215,7,112
2020,265,Reg. Season Week 14,17,18,31,30,83400,Sunny,23,8,1557,5683,1762,3282,811,4278,47,34,270,30,21,272,12,43,23,100,8,75,5,71
2020,266,Reg. Season Week 14,38,20,35,4,71800,Sunny,68,0,1662,3207,731,7472,1850,6780,34,24,370,37,21,319,8,59,18,92,8,197,8,126
2020,267,Reg. Season Week 14,10,21,38,2,59900,Sunny,44,1,1092,741,5747,1836,5046,5050,33,23,192,23,18,208,10,33,2,84,5,45,5,59
2020,268,Reg. Season Week 14,27,22,24,29,77800,Sunny,60,1,3245,5679,3245,4090,6735,1644,36,24,231,51,31,298,3,71,20,167,7,77,9,105
2020,269,Reg. Season Week 14,9,23,33,17,56400,Sunny,72,5,6566,4874,3256,4922,6762,1877,18,9,114,37,28,336,17,94,11,45,3,49,9,142
2020,270,Reg. Season Week 14,14,25,34,19,79100,Rain,51,14,898,112,6625,1740,5099,1716,44,29,325,34,24,341,7,32,19,66,5,84,9,221
2020,271,Reg. Season Week 14,14,24,27,3,70000,Sunny,26,4,1653,1488,1837,4100,1420,571,29,19,145,24,16,292,18,127,19,94,8,59,5,101
2020,272,Reg. Season Week 15,9,0,6,24,60200,Sunny,35,2,1536,1653,1864,1837,6758,1295,34,21,174,35,22,222,17,64,18,75,4,48,7,136
2020,273,Reg. Season Week 15,13,1,23,4,71800,Sunny,68,0,1654,3218,4092,7472,493,6763,42,20,185,18,12,104,13,37,18,78,6,57,4,68
2020,274,Reg. Season Week 15,7,2,14,6,76500,Sunny,31,0,741,1441,3286,6610,5050,1673,43,23,198,28,17,153,11,25,22,85,8,74,3,42
2020,275,Reg. Season Week 15,15,5,33,9,87600,Rain,34,7,5641,562,4921,1700,5815,5882,33,14,158,29,18,251,14,38,19,75,1,45,8,119
2020,276,Reg. Season Week 15,34,10,20,15,81100,Sunny,11,12,1006,177,6596,1845,4275,2556,28,22,272,32,22,246,21,88,11,104,12,173,7,122
2020,277,Reg. Season Week 15,18,11,49,12,71700,Rain,50,6,5677,1138,2427,5736,5830,5074,14,9,86,23,18,238,11,52,19,131,5,40,7,113
2020,278,Reg. Season Week 15,13,13,31,8,67000,Sunny,44,8,3221,1480,5754,4935,1183,1770,36,26,264,25,18,291,16,57,14,32,4,83,5,115
2020,279,Reg. Season Week 15,20,14,27,3,70000,Rain,37,6,1221,1488,1555,4100,1544,571,36,23,230,27,16,248,13,70,12,71,7,93,4,109
2020,280,Reg. Season Week 15,6,16,37,19,79100,Sunny,41,2,7390,112,3305,6617,3448,1602,17,10,64,39,31,295,6,40,22,61,2,21,9,79
2020,281,Reg. Season Week 15,9,17,31,27,78100,Sunny,53,6,4874,363,1797,1532,7545,4215,35,22,191,26,21,298,11,69,17,63,6,72,4,79
2020,282,Reg. Season Week 15,23,18,20,7,68800,Sunny,58,1,1557,5655,1762,5655,811,4217,44,36,258,42,23,314,23,101,4,34,9,67,7,88
2020,283,Reg. Season Week 15,30,21,27,29,77800,Rain,45,6,1092,5679,3272,4090,1317,4090,53,34,507,37,25,290,6,36,23,58,11,189,3,103
2020,284,Reg. Season Week 15,27,22,17,30,84800,Snow,21,15,3245,5683,4907,3282,1639,3415,36,19,183,46,26,267,22,54,11,47,4,62,10,99
2020,285,Reg. Season Week 15,9,23,48,20,77800,Sunny,44,2,6566,1662,3256,1662,1089,1562,31,13,91,33,25,346,10,35,7,35,3,30,6,88
2020,286,Reg. Season Week 15,6,26,27,25,84100,Sunny,64,5,3249,898,3284,6625,5886,3444,27,12,182,27,21,233,3,40,31,143,3,80,4,108
2020,287,Reg. Season Week 15,34,28,10,31,69300,Sunny,48,0,7425,1344,1739,1344,2039,4231,33,24,169,40,21,249,21,81,6,31,7,67,5,96
2020,288,Reg. Season Week 16,9,1,34,8,67000,Rain,54,2,1654,1480,4092,4935,4202,4262,44,27,210,29,23,324,15,55,17,43,4,46,6,75
2020,289,Reg. Season Week 16,22,3,27,25,88700,Sunny,57,10,1488,898,3267,6625,452,750,46,31,322,32,23,272,18,64,24,132,10,156,3,79
2020,290,Reg. Season Week 16,6,4,31,23,59700,Rain,55,14,1905,6566,7472,3256,3418,3427,27,12,125,20,13,156,7,17,18,54,7,73,5,76
2020,291,Reg. Season Week 16,14,5,26,11,55800,Sunny,21,0,5641,7393,5641,7393,5888,1757,30,14,121,26,17,229,10,42,5,41,2,23,5,85
2020,292,Reg. Season Week 16,17,6,24,18,81500,Sunny,35,8,1441,1557,6610,1762,5068,811,29,16,191,33,26,234,7,35,17,72,6,92,10,153
2020,293,Reg. Season Week 16,6,7,13,30,78600,Snow,27,7,5655,5683,5655,3282,614,4278,25,18,122,43,30,215,8,64,10,89,5,64,8,76
2020,294,Reg. Season Week 16,48,12,45,10,78900,Sunny,33,12,1138,1006,5736,6596,1026,4275,58,33,482,44,32,521,14,117,11,20,6,122,11,244
2020,295,Reg. Season Week 16,30,13,27,17,69200,Sunny,37,0,3221,4874,5754,1797,1183,1830,45,30,281,26,18,292,20,98,20,81,8,133,12,185
2020,296,Reg. Season Week 16,21,15,40,31,70000,Rain,35,9,177,1344,1845,7474,1605,4231,49,28,220,36,23,204,13,134,11,53,4,44,5,62
2020,297,Reg. Season Week 16,28,19,27,0,65000,Sunny,47,10,112,1536,1740,1864,1716,6758,46,35,329,24,16,175,15,55,22,103,13,172,5,56
2020,298,Reg. Season Week 16,30,22,17,21,78200,Sunny,30,4,3245,1092,4907,1092,1639,1317,36,26,356,38,30,352,21,133,4,35,9,164,10,158
2020,299,Reg. Season Week 16,10,24,13,14,82300,Sunny,66,1,1653,1221,1837,1221,1295,1632,21,12,154,41,28,218,17,68,12,75,4,90,3,52
2020,300,Reg. Season Week 16,21,26,24,16,74100,Sunny,30,7,6519,7390,1616,3305,7617,599,43,28,226,30,24,290,15,81,25,156,9,122,9,149
2020,301,Reg. Season Week 16,16,27,24,20,77800,Sunny,61,4,363,1662,1532,1662,6694,5054,46,29,303,26,22,249,12,72,6,75,6,110,3,69
2020,302,Reg. Season Week 16,24,28,16,9,89500,Sunny,38,3,7425,562,1739,1109,1476,5882,27,19,185,40,28,322,22,64,9,72,7,77,7,132
2020,303,Reg. Season Week 16,30,29,20,2,59900,Sunny,53,1,5679,741,4090,3286,5008,5050,17,11,169,46,32,335,27,132,15,47,3,59,7,101
2020,304,Reg. Season Week 17,36,4,51,17,59400,Sunny,59,2,1905,4874,960,4874,6763,1877,23,17,279,29,22,314,5,25,6,37,9,151,6,133
2020,305,Reg. Season Week 17,28,6,24,22,78300,Sunny,31,3,1441,3245,6626,4907,5068,1639,32,20,248,31,18,159,19,81,19,36,4,84,4,64
2020,306,Reg. Season Week 17,37,30,14,2,59900,Sunny,23,3,5683,741,3282,3286,4278,5050,37,23,310,44,26,258,18,70,9,33,8,108,6,57
2020,307,Reg. Season Week 17,30,7,17,29,77800,Rain,44,11,5655,5679,5655,4090,6726,945,37,24,304,38,20,251,6,53,20,169,6,76,7,113
2020,308,Reg. Season Week 17,34,9,40,10,78900,Sunny,11,1,562,1006,1109,6596,5882,4275,34,23,223,53,36,517,12,45,13,35,10,137,15,221
2020,309,Reg. Season Week 17,34,11,31,31,66900,Sunny,43,9,7393,1344,1674,7474,3462,6792,25,18,158,37,26,357,24,71,13,83,3,41,9,156
2020,310,Reg. Season Week 17,24,12,25,28,83800,Sunny,29,2,1138,7425,5736,1739,5826,2039,43,25,242,30,18,138,14,88,19,94,3,64,5,47
2020,311,Reg. Season Week 17,24,13,27,20,77800,Rain,38,15,3221,1662,5754,1662,366,1562,20,12,187,51,33,272,11,60,4,43,2,44,9,120
2020,312,Reg. Season Week 17,30,15,13,5,53000,Sunny,32,8,177,5641,1845,5641,7640,4246,41,30,248,31,15,133,10,61,11,86,5,52,3,50
2020,313,Reg. Season Week 17,13,16,27,14,82300,Sunny,82,1,7390,1221,3305,1221,3305,1544,42,23,256,33,22,244,22,76,7,35,7,79,7,99
2020,314,Reg. Season Week 17,35,19,28,3,70000,Sunny,17,11,112,3236,1740,3267,1716,452,34,23,287,39,25,318,23,108,11,50,8,115,8,92
2020,315,Reg. Season Week 17,24,18,47,21,78200,Sunny,44,9,1557,1092,5764,3272,4255,1317,49,27,326,42,24,307,17,45,16,30,5,59,6,85
2020,316,Reg. Season Week 17,7,23,37,8,67000,Sunny,31,10,154,1480,6580,4935,3256,5893,19,5,86,35,28,322,8,41,12,42,4,36,10,159
2020,317,Reg. Season Week 17,25,24,30,25,88200,Sunny,47,4,1653,898,1837,6625,6723,3444,42,26,235,32,26,283,12,76,24,133,5,76,5,77
2020,318,Reg. Season Week 17,10,26,31,0,65000,Sunny,72,3,648,1536,3284,1864,3459,1864,36,19,165,27,19,194,10,66,20,102,4,61,4,54
2020,319,Reg. Season Week 17,9,27,16,1,62200,Sunny,48,13,7405,1654,1532,4092,6694,779,37,20,195,33,20,174,15,35,18,147,4,56,4,60
2020,320,Wild Card Round,33,3,36,19,79100,Sunny,25,8,1488,112,1488,1740,452,1602,36,24,296,35,26,320,7,67,10,49,7,95,10,104
2020,321,Wild Card Round,19,15,21,21,78200,Sunny,33,1,177,1092,5727,5747,4991,5046,47,30,301,34,22,279,17,58,18,36,7,102,5,86
2020,322,Wild Card Round,17,20,6,28,83800,Snow,26,13,1662,7425,731,1739,1819,5103,40,27,276,29,15,121,14,30,16,48,4,71,4,66
2020,323,Wild Card Round,14,29,6,1,68500,Sunny,34,12,5679,1654,4090,4092,5895,779,23,12,138,50,27,276,32,79,12,37,1,45,5,63
2020,324,Divisional Round,29,19,24,30,85600,Sunny,34,7,112,5683,1740,3282,1716,4278,31,23,254,38,28,292,23,197,12,73,6,92,8,61
2020,325,Divisional Round,28,20,31,13,80400,Sunny,45,12,1662,3221,1662,5754,1562,2627,39,22,323,36,26,412,6,27,25,135,6,99,5,181
2020,326,Divisional Round,22,21,16,25,89300,Sunny,54,1,1092,898,5747,6625,1752,3444,38,25,284,22,14,152,24,64,13,53,7,96,4,76
2020,327,Divisional Round,23,29,31,10,78900,Sunny,35,12,5679,1006,4090,6596,1644,3467,37,22,311,30,21,277,20,81,20,83,5,106,7,113
2020,328,Conference Round,20,19,38,13,80400,Sunny,28,4,112,3221,1740,5754,1602,366,39,28,383,30,22,293,15,36,25,72,9,159,3,69
2020,329,Conference Round,27,21,30,10,78900,Sunny,18,7,1092,1006,5747,6596,1752,5100,46,24,288,33,23,328,19,66,15,78,5,73,4,83
2020,330,Front Office Bowl,23,10,13,13,57100,Rain,61,8,1006,3221,6596,5754,5100,5754,32,26,264,29,20,186,12,39,20,117,6,80,3,42
2019,0,Ex. Season Week 1,6,2,6,0,67100,Sunny,82,5,1925,5696,3308,1864,1546,5928,17,10,75,32,18,183,19,82,11,56,6,40,9,63
2019,1,Ex. Season Week 1,20,24,26,28,79600,Sunny,59,2,5674,2368,3302,1069,1280,714,21,16,196,21,14,147,15,57,19,47,4,57,5,59
