Category,Team/All_Teams,Place,Record,Year,Team
Passing Yards Allowed,31,0,2229,2015,31
Passing Yards Allowed,31,1,2269,2017,31
Passing Yards Allowed,31,2,2291,2016,31
Passing Yards Allowed,31,3,2333,2020,31
Passing Yards Allowed,31,4,2371,2018,31
Passing Yards Allowed,31,5,2375,2019,31
Passing Yards Allowed,31,6,2530,2014,31
Passing Yards Allowed,31,7,2590,2022,31
Passing Yards Allowed,31,8,2653,2021,31
Rushing Yards,31,0,1470,2017,31
Rushing Yards,31,1,1350,2018,31
Rushing Yards,31,2,1286,2016,31
Rushing Yards,31,3,1255,2019,31
Rushing Yards,31,4,1131,2021,31
Rushing Yards,31,5,1115,2015,31
Rushing Yards,31,6,1115,2020,31
Rushing Yards,31,7,1033,2022,31
Rushing Yards,31,8,993,2014,31
Rushing Yards Allowed,31,0,1094,2016,31
Rushing Yards Allowed,31,1,1116,2017,31
Rushing Yards Allowed,31,2,1116,2018,31
Rushing Yards Allowed,31,3,1220,2021,31
Rushing Yards Allowed,31,4,1230,2019,31
Rushing Yards Allowed,31,5,1238,2020,31
Rushing Yards Allowed,31,6,1301,2022,31
Rushing Yards Allowed,31,7,1364,2014,31
Rushing Yards Allowed,31,8,1399,2015,31
Total Yards,31,0,4042,2022,31
Total Yards,31,1,3888,2017,31
Total Yards,31,2,3865,2018,31
Total Yards,31,3,3823,2019,31
Total Yards,31,4,3644,2016,31
Total Yards,31,5,3491,2014,31
Total Yards,31,6,3465,2021,31
Total Yards,31,7,3359,2020,31
Total Yards,31,8,3141,2015,31
Total Yards Allowed,31,0,3385,2016,31
Total Yards Allowed,31,1,3385,2017,31
Total Yards Allowed,31,2,3487,2018,31
Total Yards Allowed,31,3,3571,2020,31
Total Yards Allowed,31,4,3605,2019,31
Total Yards Allowed,31,5,3628,2015,31
Total Yards Allowed,31,6,3873,2021,31
Total Yards Allowed,31,7,3891,2022,31
Total Yards Allowed,31,8,3894,2014,31
Pass Attempts,31,0,373,2014,31
Pass Attempts,31,1,358,2016,31
Pass Attempts,31,2,348,2018,31
Pass Attempts,31,3,345,2020,31
Pass Attempts,31,4,337,2022,31
Pass Attempts,31,5,331,2021,31
Pass Attempts,31,6,318,2019,31
Pass Attempts,31,7,316,2017,31
Pass Attempts,31,8,309,2015,31
Rush Attempts,31,0,310,2017,31
Rush Attempts,31,1,305,2018,31
Rush Attempts,31,2,298,2016,31
Rush Attempts,31,3,290,2015,31
Rush Attempts,31,4,288,2019,31
Rush Attempts,31,5,276,2022,31
Rush Attempts,31,6,268,2021,31
Rush Attempts,31,7,266,2020,31
Rush Attempts,31,8,244,2014,31
Points Scored,99,0,345,2022,20
Points Scored,99,1,316,2016,19
Points Scored,99,2,314,2020,13
Points Scored,99,3,309,2019,19
Points Scored,99,4,308,2014,19
Points Scored,99,5,308,2019,10
Points Scored,99,6,305,2022,28
Points Scored,99,7,301,2020,20
Points Scored,99,8,297,2020,10
Points Scored,99,9,296,2015,19
Points Scored,99,10,296,2017,18
Points Scored,99,11,295,2018,3
Points Scored,99,12,293,2017,19
Points Scored,99,13,293,2021,10
Points Scored,99,14,292,2016,18
Points Scored,99,15,292,2022,27
Points Scored,99,16,291,2017,20
Points Scored,99,17,283,2015,18
Points Scored,99,18,283,2017,10
Points Scored,99,19,282,2019,31
Points Scored,99,20,280,2014,29
Points Scored,99,21,280,2017,3
Points Scored,99,22,280,2021,21
Points Scored,99,23,278,2022,14
Points Scored,99,24,277,2014,22
Points Scored,99,25,276,2017,2
Points Scored,99,26,276,2020,12
Points Scored,99,27,276,2021,14
Points Scored,99,28,275,2014,27
Points Scored,99,29,275,2016,20
Points Scored,99,30,273,2022,31
Points Scored,99,31,271,2022,29
Points Scored,99,32,270,2017,21
Points Scored,99,33,270,2021,4
Points Scored,99,34,269,2018,18
Points Scored,99,35,269,2022,3
Points Scored,99,36,268,2016,27
Points Scored,99,37,266,2016,3
Points Scored,99,38,266,2018,4
Points Scored,99,39,266,2021,18
Points Scored,99,40,265,2019,17
Points Scored,99,41,264,2020,29
Points Scored,99,42,264,2022,18
Points Scored,99,43,263,2014,15
Points Scored,99,44,263,2015,2
Points Scored,99,45,263,2020,19
Points Scored,99,46,262,2022,8
Points Scored,99,47,262,2022,22
Points Scored,99,48,261,2018,12
Points Scored,99,49,261,2019,21
Points Scored,99,50,261,2020,17
Points Scored,99,51,261,2021,7
Points Scored,99,52,259,2016,2
Points Scored,99,53,259,2019,18
Points Scored,99,54,259,2020,18
Points Scored,99,55,258,2014,12
Points Scored,99,56,258,2020,22
Points Scored,99,57,256,2020,3
Points Scored,99,58,255,2019,3
Points Scored,99,59,255,2019,20
Points Scored,99,60,255,2021,30
Points Scored,99,61,254,2022,4
Points Scored,99,62,253,2017,0
Points Scored,99,63,253,2017,14
Points Scored,99,64,253,2021,25
Points Scored,99,65,252,2021,20
Points Scored,99,66,251,2017,31
Points Scored,99,67,251,2019,16
Points Scored,99,68,251,2020,2
Points Scored,99,69,251,2021,0
Points Scored,99,70,248,2018,20
Points Scored,99,71,247,2014,16
Points Scored,99,72,247,2015,6
Points Scored,99,73,247,2017,12
Points Scored,99,74,246,2015,10
Points Scored,99,75,246,2020,8
Points Scored,99,76,246,2022,9
Points Scored,99,77,245,2018,16
Points Scored,99,78,245,2021,9
Points Scored,99,79,245,2022,0
Points Scored,99,80,243,2015,24
Points Scored,99,81,243,2015,25
Points Scored,99,82,243,2016,30
Points Scored,99,83,243,2021,8
Points Scored,99,84,243,2022,2
Points Scored,99,85,241,2015,20
Points Scored,99,86,241,2016,4
Points Scored,99,87,240,2014,4
Points Scored,99,88,239,2017,29
Points Scored,99,89,238,2014,6
Points Scored,99,90,237,2018,31
Points Scored,99,91,236,2018,28
Points Scored,99,92,236,2020,21
Points Scored,99,93,236,2021,12
Points Scored,99,94,235,2014,18
Points Scored,99,95,235,2014,21
Points Scored,99,96,235,2016,10
Points Scored,99,97,235,2019,12
Points Scored,99,98,235,2021,6
Points Scored,99,99,235,2021,27
Points Allowed,99,0,133,2016,4
Points Allowed,99,1,141,2021,28
Points Allowed,99,2,147,2019,10
Points Allowed,99,3,148,2021,9
Points Allowed,99,4,153,2021,27
Points Allowed,99,5,157,2018,0
Points Allowed,99,6,159,2016,10
Points Allowed,99,7,161,2018,27
Points Allowed,99,8,163,2014,19
Points Allowed,99,9,165,2016,9
Points Allowed,99,10,165,2017,9
Points Allowed,99,11,166,2014,10
Points Allowed,99,12,167,2015,25
Points Allowed,99,13,168,2022,27
Points Allowed,99,14,170,2014,16
Points Allowed,99,15,170,2019,3
Points Allowed,99,16,171,2014,27
Points Allowed,99,17,171,2016,27
Points Allowed,99,18,171,2020,13
Points Allowed,99,19,172,2015,27
Points Allowed,99,20,173,2022,28
Points Allowed,99,21,175,2015,4
Points Allowed,99,22,175,2015,29
Points Allowed,99,23,175,2019,4
Points Allowed,99,24,175,2021,4
Points Allowed,99,25,176,2014,24
Points Allowed,99,26,176,2014,29
Points Allowed,99,27,176,2022,22
Points Allowed,99,28,177,2015,10
Points Allowed,99,29,178,2014,20
Points Allowed,99,30,179,2016,29
Points Allowed,99,31,179,2018,9
Points Allowed,99,32,180,2015,6
Points Allowed,99,33,180,2015,28
Points Allowed,99,34,180,2016,19
Points Allowed,99,35,180,2021,31
Points Allowed,99,36,180,2022,2
Points Allowed,99,37,181,2018,4
Points Allowed,99,38,181,2022,14
Points Allowed,99,39,183,2015,23
Points Allowed,99,40,183,2019,25
Points Allowed,99,41,184,2018,1
Points Allowed,99,42,184,2018,2
Points Allowed,99,43,185,2014,7
Points Allowed,99,44,186,2015,19
Points Allowed,99,45,186,2015,24
Points Allowed,99,46,187,2015,9
Points Allowed,99,47,187,2020,24
Points Allowed,99,48,188,2014,4
Points Allowed,99,49,188,2015,15
Points Allowed,99,50,188,2019,9
Points Allowed,99,51,189,2017,2
Points Allowed,99,52,189,2017,15
Points Allowed,99,53,190,2015,2
Points Allowed,99,54,190,2018,13
Points Allowed,99,55,190,2018,25
Points Allowed,99,56,190,2019,28
Points Allowed,99,57,190,2020,6
Points Allowed,99,58,190,2020,9
Points Allowed,99,59,191,2014,15
Points Allowed,99,60,191,2016,2
Points Allowed,99,61,191,2016,26
Points Allowed,99,62,191,2019,16
Points Allowed,99,63,191,2021,2
Points Allowed,99,64,192,2017,0
Points Allowed,99,65,192,2018,16
Points Allowed,99,66,192,2020,30
Points Allowed,99,67,194,2017,10
Points Allowed,99,68,195,2014,21
Points Allowed,99,69,195,2016,23
Points Allowed,99,70,195,2019,27
Points Allowed,99,71,195,2022,9
Points Allowed,99,72,196,2015,5
Points Allowed,99,73,196,2020,10
Points Allowed,99,74,197,2014,23
Points Allowed,99,75,198,2015,8
Points Allowed,99,76,198,2019,20
Points Allowed,99,77,198,2022,4
Points Allowed,99,78,199,2015,13
Points Allowed,99,79,199,2017,29
Points Allowed,99,80,199,2018,31
Points Allowed,99,81,199,2020,15
Points Allowed,99,82,199,2021,10
Points Allowed,99,83,200,2018,3
Points Allowed,99,84,200,2018,5
Points Allowed,99,85,200,2018,22
Points Allowed,99,86,200,2020,0
Points Allowed,99,87,200,2020,28
Points Allowed,99,88,201,2014,6
Points Allowed,99,89,201,2016,7
Points Allowed,99,90,201,2016,28
Points Allowed,99,91,201,2022,0
Points Allowed,99,92,203,2014,3
Points Allowed,99,93,203,2016,11
Points Allowed,99,94,203,2017,26
Points Allowed,99,95,203,2019,26
Points Allowed,99,96,203,2022,19
Points Allowed,99,97,204,2016,13
Points Allowed,99,98,204,2018,28
Points Allowed,99,99,205,2014,17
Passing Yards,99,0,3500,2017,18
Passing Yards,99,1,3313,2020,8
Passing Yards,99,2,3310,2021,18
Passing Yards,99,3,3233,2020,10
Passing Yards,99,4,3176,2018,19
Passing Yards,99,5,3171,2018,20
Passing Yards,99,6,3134,2022,20
Passing Yards,99,7,3118,2022,18
Passing Yards,99,8,3098,2018,18
Passing Yards,99,9,3098,2019,18
Passing Yards,99,10,3063,2020,21
Passing Yards,99,11,3046,2017,14
Passing Yards,99,12,3046,2020,18
Passing Yards,99,13,3033,2020,19
Passing Yards,99,14,3028,2016,19
Passing Yards,99,15,3021,2022,10
Passing Yards,99,16,3008,2022,31
Passing Yards,99,17,3002,2020,20
Passing Yards,99,18,2973,2022,7
Passing Yards,99,19,2968,2016,18
Passing Yards,99,20,2968,2019,12
Passing Yards,99,21,2965,2017,10
Passing Yards,99,22,2960,2021,20
Passing Yards,99,23,2934,2014,29
Passing Yards,99,24,2918,2019,20
Passing Yards,99,25,2917,2019,19
Passing Yards,99,26,2893,2022,14
Passing Yards,99,27,2888,2021,14
Passing Yards,99,28,2884,2021,8
Passing Yards,99,29,2866,2016,22
Passing Yards,99,30,2866,2021,21
Passing Yards,99,31,2858,2017,20
Passing Yards,99,32,2857,2014,22
Passing Yards,99,33,2850,2017,19
Passing Yards,99,34,2844,2015,18
Passing Yards,99,35,2830,2021,12
Passing Yards,99,36,2826,2019,17
Passing Yards,99,37,2826,2022,8
Passing Yards,99,38,2823,2022,17
Passing Yards,99,39,2820,2015,19
Passing Yards,99,40,2807,2014,25
Passing Yards,99,41,2786,2019,29
Passing Yards,99,42,2785,2020,14
Passing Yards,99,43,2772,2017,8
Passing Yards,99,44,2763,2014,18
Passing Yards,99,45,2758,2020,12
Passing Yards,99,46,2745,2022,9
Passing Yards,99,47,2740,2014,26
Passing Yards,99,48,2733,2017,21
Passing Yards,99,49,2723,2022,22
Passing Yards,99,50,2719,2015,17
Passing Yards,99,51,2716,2019,10
Passing Yards,99,52,2715,2014,12
Passing Yards,99,53,2715,2021,10
Passing Yards,99,54,2712,2020,6
Passing Yards,99,55,2710,2022,21
Passing Yards,99,56,2693,2017,17
Passing Yards,99,57,2692,2019,14
Passing Yards,99,58,2688,2020,13
Passing Yards,99,59,2686,2016,14
Passing Yards,99,60,2681,2020,17
Passing Yards,99,61,2677,2021,22
Passing Yards,99,62,2675,2021,30
Passing Yards,99,63,2667,2021,9
Passing Yards,99,64,2667,2022,19
Passing Yards,99,65,2662,2018,12
Passing Yards,99,66,2661,2020,16
Passing Yards,99,67,2660,2014,19
Passing Yards,99,68,2650,2016,20
Passing Yards,99,69,2649,2018,6
Passing Yards,99,70,2644,2021,17
Passing Yards,99,71,2643,2016,11
Passing Yards,99,72,2643,2019,21
Passing Yards,99,73,2642,2017,13
Passing Yards,99,74,2639,2022,12
Passing Yards,99,75,2618,2020,30
Passing Yards,99,76,2615,2021,2
Passing Yards,99,77,2611,2015,21
Passing Yards,99,78,2609,2016,12
Passing Yards,99,79,2604,2021,25
Passing Yards,99,80,2603,2014,15
Passing Yards,99,81,2603,2017,6
Passing Yards,99,82,2596,2020,7
Passing Yards,99,83,2594,2015,25
Passing Yards,99,84,2578,2017,1
Passing Yards,99,85,2578,2017,22
Passing Yards,99,86,2571,2016,21
Passing Yards,99,87,2570,2015,8
Passing Yards,99,88,2568,2019,31
Passing Yards,99,89,2567,2022,1
Passing Yards,99,90,2563,2021,19
Passing Yards,99,91,2560,2014,11
Passing Yards,99,92,2558,2014,21
Passing Yards,99,93,2558,2018,14
Passing Yards,99,94,2555,2020,29
Passing Yards,99,95,2550,2021,13
Passing Yards,99,96,2548,2018,10
Passing Yards,99,97,2531,2016,23
Passing Yards,99,98,2531,2018,4
Passing Yards,99,99,2530,2016,10
Passing Yards Allowed,99,0,1918,2014,19
Passing Yards Allowed,99,1,1957,2021,27
Passing Yards Allowed,99,2,1961,2021,2
Passing Yards Allowed,99,3,1993,2015,12
Passing Yards Allowed,99,4,2003,2014,24
Passing Yards Allowed,99,5,2010,2015,25
Passing Yards Allowed,99,6,2014,2018,10
Passing Yards Allowed,99,7,2018,2017,30
Passing Yards Allowed,99,8,2035,2014,16
Passing Yards Allowed,99,9,2035,2019,27
Passing Yards Allowed,99,10,2041,2015,13
Passing Yards Allowed,99,11,2053,2021,24
Passing Yards Allowed,99,12,2055,2015,10
Passing Yards Allowed,99,13,2057,2015,29
Passing Yards Allowed,99,14,2065,2019,26
Passing Yards Allowed,99,15,2072,2016,25
Passing Yards Allowed,99,16,2081,2014,5
Passing Yards Allowed,99,17,2081,2015,15
Passing Yards Allowed,99,18,2084,2014,2
Passing Yards Allowed,99,19,2085,2019,0
Passing Yards Allowed,99,20,2090,2020,6
Passing Yards Allowed,99,21,2093,2018,11
Passing Yards Allowed,99,22,2096,2019,13
Passing Yards Allowed,99,23,2099,2015,9
Passing Yards Allowed,99,24,2105,2016,0
Passing Yards Allowed,99,25,2115,2018,9
Passing Yards Allowed,99,26,2120,2018,27
Passing Yards Allowed,99,27,2131,2016,19
Passing Yards Allowed,99,28,2132,2016,5
Passing Yards Allowed,99,29,2140,2014,10
Passing Yards Allowed,99,30,2141,2017,27
Passing Yards Allowed,99,31,2144,2017,22
Passing Yards Allowed,99,32,2155,2015,11
Passing Yards Allowed,99,33,2156,2015,30
Passing Yards Allowed,99,34,2160,2014,22
Passing Yards Allowed,99,35,2163,2021,9
Passing Yards Allowed,99,36,2166,2018,25
Passing Yards Allowed,99,37,2166,2020,15
Passing Yards Allowed,99,38,2168,2015,16
Passing Yards Allowed,99,39,2175,2016,29
Passing Yards Allowed,99,40,2181,2018,0
Passing Yards Allowed,99,41,2185,2015,5
Passing Yards Allowed,99,42,2185,2019,4
Passing Yards Allowed,99,43,2186,2020,1
Passing Yards Allowed,99,44,2190,2018,30
Passing Yards Allowed,99,45,2195,2014,14
Passing Yards Allowed,99,46,2195,2020,27
Passing Yards Allowed,99,47,2197,2015,27
Passing Yards Allowed,99,48,2197,2018,23
Passing Yards Allowed,99,49,2203,2014,4
Passing Yards Allowed,99,50,2207,2016,12
Passing Yards Allowed,99,51,2216,2014,3
Passing Yards Allowed,99,52,2218,2016,2
Passing Yards Allowed,99,53,2219,2020,2
Passing Yards Allowed,99,54,2229,2015,31
Passing Yards Allowed,99,55,2233,2016,4
Passing Yards Allowed,99,56,2233,2019,12
Passing Yards Allowed,99,57,2237,2019,1
Passing Yards Allowed,99,58,2238,2019,8
Passing Yards Allowed,99,59,2238,2019,10
Passing Yards Allowed,99,60,2242,2015,17
Passing Yards Allowed,99,61,2243,2018,2
Passing Yards Allowed,99,62,2247,2018,5
Passing Yards Allowed,99,63,2248,2014,30
Passing Yards Allowed,99,64,2249,2018,15
Passing Yards Allowed,99,65,2253,2014,15
Passing Yards Allowed,99,66,2253,2018,13
Passing Yards Allowed,99,67,2254,2015,2
Passing Yards Allowed,99,68,2254,2021,26
Passing Yards Allowed,99,69,2255,2014,13
Passing Yards Allowed,99,70,2256,2017,0
Passing Yards Allowed,99,71,2256,2017,26
Passing Yards Allowed,99,72,2256,2019,2
Passing Yards Allowed,99,73,2257,2020,10
Passing Yards Allowed,99,74,2259,2018,7
Passing Yards Allowed,99,75,2260,2021,10
Passing Yards Allowed,99,76,2261,2020,9
Passing Yards Allowed,99,77,2263,2018,26
Passing Yards Allowed,99,78,2265,2016,24
Passing Yards Allowed,99,79,2265,2017,9
Passing Yards Allowed,99,80,2267,2016,23
Passing Yards Allowed,99,81,2269,2017,31
Passing Yards Allowed,99,82,2271,2016,1
Passing Yards Allowed,99,83,2272,2015,1
Passing Yards Allowed,99,84,2274,2014,26
Passing Yards Allowed,99,85,2278,2014,9
Passing Yards Allowed,99,86,2279,2015,0
Passing Yards Allowed,99,87,2281,2015,23
Passing Yards Allowed,99,88,2283,2022,25
Passing Yards Allowed,99,89,2288,2019,25
Passing Yards Allowed,99,90,2290,2015,24
Passing Yards Allowed,99,91,2290,2015,26
Passing Yards Allowed,99,92,2291,2016,31
Passing Yards Allowed,99,93,2291,2022,27
Passing Yards Allowed,99,94,2298,2017,11
Passing Yards Allowed,99,95,2298,2017,29
Passing Yards Allowed,99,96,2306,2016,17
Passing Yards Allowed,99,97,2308,2016,26
Passing Yards Allowed,99,98,2308,2017,4
Passing Yards Allowed,99,99,2310,2022,8
Rushing Yards,99,0,1721,2018,3
Rushing Yards,99,1,1655,2016,3
Rushing Yards,99,2,1641,2017,0
Rushing Yards,99,3,1624,2015,3
Rushing Yards,99,4,1610,2022,27
Rushing Yards,99,5,1605,2019,3
Rushing Yards,99,6,1603,2014,27
Rushing Yards,99,7,1600,2022,3
Rushing Yards,99,8,1561,2018,16
Rushing Yards,99,9,1555,2016,4
Rushing Yards,99,10,1547,2015,24
Rushing Yards,99,11,1547,2017,19
Rushing Yards,99,12,1541,2022,28
Rushing Yards,99,13,1520,2014,21
Rushing Yards,99,14,1506,2016,0
Rushing Yards,99,15,1487,2019,24
Rushing Yards,99,16,1483,2021,28
Rushing Yards,99,17,1480,2021,3
Rushing Yards,99,18,1476,2017,2
Rushing Yards,99,19,1470,2017,3
Rushing Yards,99,20,1470,2017,31
Rushing Yards,99,21,1463,2015,6
Rushing Yards,99,22,1461,2016,15
Rushing Yards,99,23,1453,2018,24
Rushing Yards,99,24,1453,2020,3
Rushing Yards,99,25,1442,2015,0
Rushing Yards,99,26,1432,2021,25
Rushing Yards,99,27,1422,2020,28
Rushing Yards,99,28,1420,2014,3
Rushing Yards,99,29,1418,2015,2
Rushing Yards,99,30,1417,2022,20
Rushing Yards,99,31,1416,2022,4
Rushing Yards,99,32,1404,2018,0
Rushing Yards,99,33,1391,2019,16
Rushing Yards,99,34,1385,2016,27
Rushing Yards,99,35,1382,2015,23
Rushing Yards,99,36,1381,2021,10
Rushing Yards,99,37,1377,2021,4
Rushing Yards,99,38,1373,2018,1
Rushing Yards,99,39,1368,2020,25
Rushing Yards,99,40,1365,2014,24
Rushing Yards,99,41,1361,2014,10
Rushing Yards,99,42,1361,2016,16
Rushing Yards,99,43,1360,2015,21
Rushing Yards,99,44,1359,2019,0
Rushing Yards,99,45,1350,2018,31
Rushing Yards,99,46,1348,2020,26
Rushing Yards,99,47,1343,2020,13
Rushing Yards,99,48,1342,2019,20
Rushing Yards,99,49,1340,2022,11
Rushing Yards,99,50,1339,2017,20
Rushing Yards,99,51,1338,2017,24
Rushing Yards,99,52,1327,2014,20
Rushing Yards,99,53,1325,2022,0
Rushing Yards,99,54,1323,2019,25
Rushing Yards,99,55,1323,2021,0
Rushing Yards,99,56,1319,2015,27
Rushing Yards,99,57,1316,2021,23
Rushing Yards,99,58,1310,2019,13
Rushing Yards,99,59,1306,2022,23
Rushing Yards,99,60,1305,2015,22
Rushing Yards,99,61,1304,2019,10
Rushing Yards,99,62,1300,2015,4
Rushing Yards,99,63,1297,2014,4
Rushing Yards,99,64,1295,2019,28
Rushing Yards,99,65,1291,2022,26
Rushing Yards,99,66,1289,2015,20
Rushing Yards,99,67,1288,2022,25
Rushing Yards,99,68,1286,2016,31
Rushing Yards,99,69,1285,2017,10
Rushing Yards,99,70,1283,2015,19
Rushing Yards,99,71,1278,2019,27
Rushing Yards,99,72,1264,2018,23
Rushing Yards,99,73,1259,2019,14
Rushing Yards,99,74,1257,2019,11
Rushing Yards,99,75,1255,2019,31
Rushing Yards,99,76,1254,2016,19
Rushing Yards,99,77,1254,2020,29
Rushing Yards,99,78,1253,2020,4
Rushing Yards,99,79,1251,2019,17
Rushing Yards,99,80,1249,2014,6
Rushing Yards,99,81,1246,2020,11
Rushing Yards,99,82,1245,2022,29
Rushing Yards,99,83,1240,2016,20
Rushing Yards,99,84,1231,2021,29
Rushing Yards,99,85,1229,2018,9
Rushing Yards,99,86,1228,2016,2
Rushing Yards,99,87,1222,2020,15
Rushing Yards,99,88,1222,2021,20
Rushing Yards,99,89,1211,2018,4
Rushing Yards,99,90,1211,2021,24
Rushing Yards,99,91,1210,2021,6
Rushing Yards,99,92,1207,2014,15
Rushing Yards,99,93,1206,2014,28
Rushing Yards,99,94,1203,2019,4
Rushing Yards,99,95,1201,2018,25
Rushing Yards,99,96,1201,2020,0
Rushing Yards,99,97,1200,2016,25
Rushing Yards,99,98,1200,2018,13
Rushing Yards,99,99,1197,2015,28
Rushing Yards Allowed,99,0,669,2020,13
Rushing Yards Allowed,99,1,729,2014,21
Rushing Yards Allowed,99,2,735,2017,2
Rushing Yards Allowed,99,3,761,2014,28
Rushing Yards Allowed,99,4,776,2021,28
Rushing Yards Allowed,99,5,784,2014,27
Rushing Yards Allowed,99,6,791,2022,2
Rushing Yards Allowed,99,7,809,2019,9
Rushing Yards Allowed,99,8,823,2019,14
Rushing Yards Allowed,99,9,824,2019,10
Rushing Yards Allowed,99,10,825,2021,9
Rushing Yards Allowed,99,11,827,2022,28
Rushing Yards Allowed,99,12,831,2016,13
Rushing Yards Allowed,99,13,837,2019,16
Rushing Yards Allowed,99,14,851,2017,10
Rushing Yards Allowed,99,15,855,2014,10
Rushing Yards Allowed,99,16,858,2015,13
Rushing Yards Allowed,99,17,861,2014,12
Rushing Yards Allowed,99,18,871,2020,4
Rushing Yards Allowed,99,19,873,2021,21
Rushing Yards Allowed,99,20,875,2020,29
Rushing Yards Allowed,99,21,882,2016,9
Rushing Yards Allowed,99,22,883,2018,18
Rushing Yards Allowed,99,23,891,2018,1
Rushing Yards Allowed,99,24,892,2022,29
Rushing Yards Allowed,99,25,898,2015,4
Rushing Yards Allowed,99,26,901,2020,2
Rushing Yards Allowed,99,27,902,2016,5
Rushing Yards Allowed,99,28,906,2018,29
Rushing Yards Allowed,99,29,907,2021,4
Rushing Yards Allowed,99,30,908,2017,9
Rushing Yards Allowed,99,31,913,2019,13
Rushing Yards Allowed,99,32,917,2015,9
Rushing Yards Allowed,99,33,918,2016,29
Rushing Yards Allowed,99,34,921,2021,13
Rushing Yards Allowed,99,35,923,2015,24
Rushing Yards Allowed,99,36,925,2014,25
Rushing Yards Allowed,99,37,925,2016,28
Rushing Yards Allowed,99,38,925,2020,5
Rushing Yards Allowed,99,39,928,2019,23
Rushing Yards Allowed,99,40,933,2019,27
Rushing Yards Allowed,99,41,935,2017,13
Rushing Yards Allowed,99,42,945,2022,18
Rushing Yards Allowed,99,43,946,2015,27
Rushing Yards Allowed,99,44,950,2015,23
Rushing Yards Allowed,99,45,953,2015,28
Rushing Yards Allowed,99,46,953,2019,5
Rushing Yards Allowed,99,47,956,2015,8
Rushing Yards Allowed,99,48,958,2018,9
Rushing Yards Allowed,99,49,963,2018,16
Rushing Yards Allowed,99,50,965,2018,3
Rushing Yards Allowed,99,51,965,2021,2
Rushing Yards Allowed,99,52,970,2020,25
Rushing Yards Allowed,99,53,971,2021,27
Rushing Yards Allowed,99,54,972,2017,3
Rushing Yards Allowed,99,55,973,2022,27
Rushing Yards Allowed,99,56,974,2015,10
Rushing Yards Allowed,99,57,974,2022,11
Rushing Yards Allowed,99,58,975,2020,28
Rushing Yards Allowed,99,59,979,2021,25
Rushing Yards Allowed,99,60,980,2016,4
Rushing Yards Allowed,99,61,980,2022,15
Rushing Yards Allowed,99,62,981,2017,24
Rushing Yards Allowed,99,63,981,2022,14
Rushing Yards Allowed,99,64,986,2017,14
Rushing Yards Allowed,99,65,990,2021,14
Rushing Yards Allowed,99,66,992,2020,19
Rushing Yards Allowed,99,67,995,2019,24
Rushing Yards Allowed,99,68,996,2014,23
Rushing Yards Allowed,99,69,996,2020,30
Rushing Yards Allowed,99,70,998,2016,23
Rushing Yards Allowed,99,71,998,2022,9
Rushing Yards Allowed,99,72,999,2018,14
Rushing Yards Allowed,99,73,1003,2016,20
Rushing Yards Allowed,99,74,1003,2018,4
Rushing Yards Allowed,99,75,1003,2021,10
Rushing Yards Allowed,99,76,1005,2017,15
Rushing Yards Allowed,99,77,1007,2020,20
Rushing Yards Allowed,99,78,1008,2021,16
Rushing Yards Allowed,99,79,1009,2014,20
Rushing Yards Allowed,99,80,1010,2016,18
Rushing Yards Allowed,99,81,1010,2018,2
Rushing Yards Allowed,99,82,1011,2022,3
Rushing Yards Allowed,99,83,1013,2017,29
Rushing Yards Allowed,99,84,1013,2021,3
Rushing Yards Allowed,99,85,1015,2017,8
Rushing Yards Allowed,99,86,1016,2017,25
Rushing Yards Allowed,99,87,1016,2022,20
Rushing Yards Allowed,99,88,1017,2015,20
Rushing Yards Allowed,99,89,1017,2022,16
Rushing Yards Allowed,99,90,1018,2020,23
Rushing Yards Allowed,99,91,1020,2018,8
Rushing Yards Allowed,99,92,1020,2020,6
Rushing Yards Allowed,99,93,1021,2019,25
Rushing Yards Allowed,99,94,1021,2019,28
Rushing Yards Allowed,99,95,1021,2021,1
Rushing Yards Allowed,99,96,1022,2014,19
Rushing Yards Allowed,99,97,1024,2022,23
Rushing Yards Allowed,99,98,1025,2016,27
Rushing Yards Allowed,99,99,1025,2017,1
Total Yards,99,0,4551,2022,20
Total Yards,99,1,4453,2017,18
Total Yards,99,2,4398,2017,19
Total Yards,99,3,4356,2020,10
Total Yards,99,4,4282,2016,19
Total Yards,99,5,4260,2019,20
Total Yards,99,6,4251,2017,10
Total Yards,99,7,4198,2017,20
Total Yards,99,8,4191,2018,20
Total Yards,99,9,4182,2021,20
Total Yards,99,10,4145,2018,19
Total Yards,99,11,4144,2020,19
Total Yards,99,12,4104,2015,19
Total Yards,99,13,4101,2018,18
Total Yards,99,14,4100,2019,19
Total Yards,99,15,4099,2016,3
Total Yards,99,16,4096,2021,10
Total Yards,99,17,4078,2014,21
Total Yards,99,18,4078,2019,17
Total Yards,99,19,4058,2019,18
Total Yards,99,20,4042,2022,31
Total Yards,99,21,4036,2020,20
Total Yards,99,22,4036,2021,25
Total Yards,99,23,4031,2020,13
Total Yards,99,24,4023,2021,18
Total Yards,99,25,4023,2022,10
Total Yards,99,26,4021,2019,10
Total Yards,99,27,4021,2021,21
Total Yards,99,28,4002,2016,18
Total Yards,99,29,3987,2021,14
Total Yards,99,30,3986,2017,3
Total Yards,99,31,3971,2015,21
Total Yards,99,32,3955,2017,14
Total Yards,99,33,3951,2019,14
Total Yards,99,34,3951,2020,8
