Category,Team/All_Teams,Place,Player,Record,Last_Year
Games Started,0,41,1729,9,2015
Games Started,0,42,260,9,2017
Games Started,0,43,1706,8,2016
Games Started,0,44,1091,7,2014
Games Started,0,45,282,7,2017
Games Started,0,46,3812,6,2015
Games Started,0,47,1819,6,2016
Games Started,0,48,557,6,2017
Games Started,0,49,1193,5,2014
Games Started,0,50,2012,5,2014
Games Started,0,51,1288,5,2016
Games Started,0,52,1093,5,2017
Games Started,0,53,1771,4,2014
Games Started,0,54,2512,4,2016
Games Started,0,55,4811,4,2017
Games Started,0,56,2236,3,2014
Games Started,0,57,791,3,2015
Games Started,0,58,2332,3,2016
Games Started,0,59,219,3,2017
Games Started,0,60,1834,3,2017
Games Started,0,61,911,2,2014
Games Started,0,62,1130,2,2014
Games Started,0,63,2423,2,2017
Games Started,0,64,2720,2,2017
Games Started,0,65,2589,1,2014
Games Started,0,66,831,1,2015
Games Started,0,67,2566,1,2015
Games Started,0,68,2750,1,2016
Games Started,0,69,3014,1,2016
Games Started,0,70,1430,1,2017
Games Started,0,71,2394,1,2017
Quarterback Rating,1,0,1654,782,2017
Quarterback Rating,1,1,185,689,2016
Pass Attempts,1,0,185,1328,2016
Pass Attempts,1,1,1654,1134,2017
Pass Attempts,1,2,2374,11,2016
Pass Completions,1,0,185,759,2016
Pass Completions,1,1,1654,707,2017
Pass Completions,1,2,2374,6,2016
Completion Percentage,1,0,1654,623,2017
Completion Percentage,1,1,185,572,2016
Passing Yards,1,0,185,7770,2016
Passing Yards,1,1,1654,7586,2017
Passing Yards,1,2,2374,73,2016
Yards per Pass Attempt,1,0,1654,669,2017
Yards per Pass Attempt,1,1,185,585,2016
Passing Touchdowns,1,0,1654,35,2017
Passing Touchdowns,1,1,185,32,2016
Times Sacked,1,0,1654,152,2017
Times Sacked,1,1,185,54,2016
300 Yards Passing,1,0,1654,5,2017
300 Yards Passing,1,1,185,3,2016
Rushing Attempts,1,0,4092,490,2017
Rushing Attempts,1,1,960,329,2015
Rushing Attempts,1,2,925,259,2017
Rushing Attempts,1,3,2411,89,2015
Rushing Attempts,1,4,947,78,2017
Rushing Attempts,1,5,1654,72,2017
Rushing Attempts,1,6,185,41,2016
Rushing Attempts,1,7,2413,9,2016
Rushing Attempts,1,8,1943,6,2014
Rushing Attempts,1,9,1106,6,2017
Rushing Attempts,1,10,493,4,2017
Rushing Attempts,1,11,2475,3,2015
Rushing Attempts,1,12,1540,1,2014
Rushing Attempts,1,13,1978,1,2014
Rushing Attempts,1,14,1300,1,2017
Rushing Attempts,1,15,4964,1,2017
Rushing Yards,1,0,4092,2036,2017
Rushing Yards,1,1,960,1085,2015
Rushing Yards,1,2,925,857,2017
Rushing Yards,1,3,1654,427,2017
Rushing Yards,1,4,2411,327,2015
Rushing Yards,1,5,947,298,2017
Rushing Yards,1,6,185,165,2016
Rushing Yards,1,7,1943,35,2014
Rushing Yards,1,8,2413,34,2016
Rushing Yards,1,9,493,20,2017
Rushing Yards,1,10,1106,19,2017
Rushing Yards,1,11,1540,12,2014
Rushing Yards,1,12,2475,11,2015
Rushing Yards,1,13,1300,7,2017
Yards per Carry,1,0,4092,416,2017
Rushing Touchdowns,1,0,4092,13,2017
Rushing Touchdowns,1,1,960,8,2015
Rushing Touchdowns,1,2,925,6,2017
Rushing Touchdowns,1,3,2411,1,2015
Rushing Touchdowns,1,4,185,1,2016
Rushing Touchdowns,1,5,1106,1,2017
Rushing Touchdowns,1,6,1654,1,2017
100 Yards Rushing,1,0,960,2,2015
100 Yards Rushing,1,1,4092,2,2017
Receptions,1,0,493,283,2017
Receptions,1,1,277,273,2017
Receptions,1,2,960,105,2015
Receptions,1,3,709,90,2016
Receptions,1,4,1216,77,2017
Receptions,1,5,4092,69,2017
Receptions,1,6,1481,68,2015
Receptions,1,7,703,65,2016
Receptions,1,8,1106,47,2017
Receptions,1,9,4208,47,2017
Receptions,1,10,994,46,2014
Receptions,1,11,925,35,2017
Receptions,1,12,2475,33,2015
Receptions,1,13,2567,31,2014
Receptions,1,14,1300,23,2017
Receptions,1,15,284,22,2017
Receptions,1,16,4964,18,2017
Receptions,1,17,954,17,2014
Receptions,1,18,4238,15,2016
Receptions,1,19,947,14,2017
Receptions,1,20,2413,13,2016
Receptions,1,21,1943,11,2014
Receptions,1,22,1978,11,2014
Receptions,1,23,2411,11,2015
Receptions,1,24,4206,11,2016
Receptions,1,25,2028,10,2014
Receptions,1,26,3362,8,2017
Receptions,1,27,1748,6,2015
Receptions,1,28,4202,5,2017
Receptions,1,29,4243,4,2016
Receptions,1,30,1210,2,2014
Receptions,1,31,1540,2,2014
Receiving Yards,1,0,493,4111,2017
Receiving Yards,1,1,277,3059,2017
Receiving Yards,1,2,709,913,2016
Receiving Yards,1,3,960,795,2015
Receiving Yards,1,4,1216,786,2017
Receiving Yards,1,5,703,743,2016
Receiving Yards,1,6,1481,644,2015
Receiving Yards,1,7,4092,532,2017
Receiving Yards,1,8,4208,527,2017
Receiving Yards,1,9,994,438,2014
Receiving Yards,1,10,1106,398,2017
Receiving Yards,1,11,284,332,2017
Receiving Yards,1,12,2567,318,2014
Receiving Yards,1,13,1300,237,2017
Receiving Yards,1,14,2475,215,2015
Receiving Yards,1,15,954,194,2014
Receiving Yards,1,16,925,158,2017
Receiving Yards,1,17,4206,143,2016
Receiving Yards,1,18,2413,98,2016
Receiving Yards,1,19,4964,90,2017
Receiving Yards,1,20,4238,84,2016
Receiving Yards,1,21,1748,80,2015
Receiving Yards,1,22,3362,78,2017
Receiving Yards,1,23,1978,75,2014
Receiving Yards,1,24,947,73,2017
Receiving Yards,1,25,2411,66,2015
Receiving Yards,1,26,4202,64,2017
Receiving Yards,1,27,1943,58,2014
Receiving Yards,1,28,2028,57,2014
Receiving Yards,1,29,4243,44,2016
Receiving Yards,1,30,1210,15,2014
Receiving Yards,1,31,1540,4,2014
Yards per Reception,1,0,493,1453,2017
Yards per Reception,1,1,277,1121,2017
Yards per Reception,1,2,960,757,2015
Receiving Touchdowns,1,0,493,20,2017
Receiving Touchdowns,1,1,277,13,2017
Receiving Touchdowns,1,2,709,6,2016
Receiving Touchdowns,1,3,703,5,2016
Receiving Touchdowns,1,4,1216,5,2017
Receiving Touchdowns,1,5,4092,5,2017
Receiving Touchdowns,1,6,1300,3,2017
Receiving Touchdowns,1,7,954,2,2014
Receiving Touchdowns,1,8,1481,2,2015
Receiving Touchdowns,1,9,284,2,2017
Receiving Touchdowns,1,10,994,1,2014
Receiving Touchdowns,1,11,960,1,2015
Receiving Touchdowns,1,12,947,1,2017
Receiving Touchdowns,1,13,1106,1,2017
Targeted Passes,1,0,493,499,2017
Targeted Passes,1,1,277,419,2017
Targeted Passes,1,2,709,190,2016
Targeted Passes,1,3,960,146,2015
Targeted Passes,1,4,1481,122,2015
Targeted Passes,1,5,1216,116,2017
Targeted Passes,1,6,703,113,2016
Targeted Passes,1,7,4208,98,2017
Targeted Passes,1,8,994,95,2014
Targeted Passes,1,9,4092,95,2017
Targeted Passes,1,10,2567,60,2014
Targeted Passes,1,11,1106,57,2017
Targeted Passes,1,12,925,52,2017
Targeted Passes,1,13,2475,46,2015
Targeted Passes,1,14,1300,39,2017
Targeted Passes,1,15,954,36,2014
Targeted Passes,1,16,284,36,2017
Targeted Passes,1,17,4238,29,2016
Targeted Passes,1,18,2413,23,2016
Targeted Passes,1,19,947,22,2017
Targeted Passes,1,20,1748,20,2015
Targeted Passes,1,21,2411,20,2015
Targeted Passes,1,22,4964,19,2017
Targeted Passes,1,23,4206,18,2016
Targeted Passes,1,24,4202,18,2017
Targeted Passes,1,25,1943,17,2014
Targeted Passes,1,26,2028,16,2014
Targeted Passes,1,27,1978,15,2014
Targeted Passes,1,28,3362,15,2017
Targeted Passes,1,29,4243,10,2016
Targeted Passes,1,30,1801,5,2014
Targeted Passes,1,31,1210,2,2014
Targeted Passes,1,32,1540,2,2014
Targeted Passes,1,33,89,1,2015
Passes Dropped,1,0,493,21,2017
Passes Dropped,1,1,277,18,2017
Passes Dropped,1,2,1481,12,2015
Passes Dropped,1,3,709,12,2016
Passes Dropped,1,4,994,9,2014
Passes Dropped,1,5,703,6,2016
Passes Dropped,1,6,2567,5,2014
Passes Dropped,1,7,954,4,2014
Passes Dropped,1,8,960,4,2015
Passes Dropped,1,9,284,4,2017
Passes Dropped,1,10,1216,4,2017
Passes Dropped,1,11,4208,4,2017
Passes Dropped,1,12,1748,3,2015
Passes Dropped,1,13,4238,3,2016
Passes Dropped,1,14,1943,2,2014
Passes Dropped,1,15,2411,2,2015
Passes Dropped,1,16,2413,2,2016
Passes Dropped,1,17,3362,2,2017
Passes Dropped,1,18,4092,2,2017
Passes Dropped,1,19,1801,1,2014
Passes Dropped,1,20,2028,1,2014
Passes Dropped,1,21,2475,1,2015
Passes Dropped,1,22,4206,1,2016
Passes Dropped,1,23,925,1,2017
Passes Dropped,1,24,1106,1,2017
Passes Dropped,1,25,1300,1,2017
100 Yards Receiving,1,0,493,17,2017
100 Yards Receiving,1,1,277,5,2017
100 Yards Receiving,1,2,1216,2,2017
100 Yards Receiving,1,3,709,1,2016
100 Yards Receiving,1,4,4206,1,2016
Interceptions,1,0,3907,16,2017
Interceptions,1,1,988,10,2017
Interceptions,1,2,204,7,2015
Interceptions,1,3,3967,6,2017
Interceptions,1,4,1219,4,2016
Interceptions,1,5,1083,3,2014
Interceptions,1,6,219,3,2016
Interceptions,1,7,2305,3,2017
Interceptions,1,8,3067,2,2014
Interceptions,1,9,3093,2,2014
Interceptions,1,10,2239,2,2017
Interceptions,1,11,3775,2,2017
Interceptions,1,12,1038,1,2014
Interceptions,1,13,1409,1,2015
Interceptions,1,14,1718,1,2015
Interceptions,1,15,1176,1,2016
Interceptions,1,16,1196,1,2016
Interceptions,1,17,3026,1,2016
Interceptions,1,18,1066,1,2017
Interceptions,1,19,3017,1,2017
Interceptions,1,20,4645,1,2017
Interceptions,1,21,5450,1,2017
Pass Defense Percentage,1,0,3907,811,2017
Pass Defense Percentage,1,1,988,806,2017
Pass Defense Percentage,1,2,3967,791,2017
Pass Defense Percentage,1,3,1219,771,2016
Pass Defense Percentage,1,4,2305,768,2017
Tackles,1,0,988,382,2017
Tackles,1,1,2239,200,2017
Tackles,1,2,3907,180,2017
Tackles,1,3,914,173,2017
Tackles,1,4,219,151,2016
Tackles,1,5,1548,141,2017
Tackles,1,6,1219,134,2016
Tackles,1,7,55,129,2017
Tackles,1,8,3967,126,2017
Tackles,1,9,1618,123,2017
Tackles,1,10,5450,121,2017
Tackles,1,11,3017,107,2017
Tackles,1,12,1083,91,2014
Tackles,1,13,2305,87,2017
Tackles,1,14,3775,73,2017
Tackles,1,15,2234,72,2014
Tackles,1,16,3093,64,2014
Tackles,1,17,2170,64,2015
Tackles,1,18,3026,63,2016
Tackles,1,19,1038,61,2014
Tackles,1,20,3067,58,2014
Tackles,1,21,436,56,2015
Tackles,1,22,4645,54,2017
Tackles,1,23,1176,53,2016
Tackles,1,24,204,50,2015
Tackles,1,25,1066,39,2017
Tackles,1,26,1196,38,2016
Tackles,1,27,2256,37,2014
Tackles,1,28,1561,37,2016
Tackles,1,29,1222,34,2017
Tackles,1,30,5363,33,2017
Tackles,1,31,3170,32,2014
Tackles,1,32,1266,30,2014
Tackles,1,33,2918,30,2016
Tackles,1,34,2204,27,2014
Tackles,1,35,1718,25,2015
Tackles,1,36,1570,25,2017
Tackles,1,37,1682,25,2017
Tackles,1,38,1409,19,2015
Tackles,1,39,1108,16,2017
Tackles,1,40,493,15,2017
Tackles,1,41,277,12,2017
Tackles,1,42,2843,9,2014
Tackles,1,43,1372,9,2015
Tackles,1,44,2852,8,2016
Tackles,1,45,2333,8,2017
Tackles,1,46,703,7,2016
Tackles,1,47,2949,7,2017
Tackles,1,48,2846,6,2015
Tackles,1,49,709,6,2016
Tackles,1,50,83,4,2015
Tackles,1,51,1654,4,2017
Tackles,1,52,960,3,2015
Tackles,1,53,1978,2,2014
Tackles,1,54,1481,2,2015
Tackles,1,55,1748,2,2015
Tackles,1,56,2411,2,2015
Tackles,1,57,2475,2,2015
Tackles,1,58,1116,2,2016
Tackles,1,59,495,2,2017
Tackles,1,60,1106,2,2017
Tackles,1,61,1125,2,2017
Tackles,1,62,1300,2,2017
Tackles,1,63,954,1,2014
Tackles,1,64,2092,1,2014
Tackles,1,65,185,1,2016
Tackles,1,66,2413,1,2016
Tackles,1,67,2788,1,2016
Tackles,1,68,4243,1,2016
Tackles,1,69,4300,1,2016
Tackles,1,70,4823,1,2016
Tackles,1,71,284,1,2017
Tackles,1,72,925,1,2017
Tackles,1,73,1054,1,2017
Tackles,1,74,1216,1,2017
Tackles,1,75,1697,1,2017
Tackles,1,76,4092,1,2017
Tackles,1,77,4202,1,2017
Tackles,1,78,4208,1,2017
Assists,1,0,988,138,2017
Assists,1,1,2239,67,2017
Assists,1,2,55,65,2017
Assists,1,3,914,65,2017
Assists,1,4,219,63,2016
Assists,1,5,1548,61,2017
Assists,1,6,1618,60,2017
Assists,1,7,1219,38,2016
Assists,1,8,3907,37,2017
Assists,1,9,5450,37,2017
Assists,1,10,3967,35,2017
Assists,1,11,1083,34,2014
Assists,1,12,2170,31,2015
Assists,1,13,3017,31,2017
Assists,1,14,3775,30,2017
Assists,1,15,2305,26,2017
Assists,1,16,2234,21,2014
Assists,1,17,3093,19,2014
Assists,1,18,3026,19,2016
Assists,1,19,3170,18,2014
Assists,1,20,1038,17,2014
Assists,1,21,204,16,2015
Assists,1,22,436,15,2015
Assists,1,23,2918,13,2016
Assists,1,24,1222,13,2017
Assists,1,25,5363,13,2017
Assists,1,26,1176,12,2016
Assists,1,27,4645,12,2017
Assists,1,28,2204,11,2014
Assists,1,29,3067,11,2014
Assists,1,30,1718,11,2015
Assists,1,31,2256,10,2014
Assists,1,32,1561,10,2016
Assists,1,33,1196,9,2016
Assists,1,34,1108,9,2017
Assists,1,35,1570,9,2017
Assists,1,36,1372,8,2015
Assists,1,37,1266,6,2014
Assists,1,38,1409,6,2015
Assists,1,39,1066,6,2017
Assists,1,40,2949,6,2017
Assists,1,41,2843,4,2014
Assists,1,42,1682,4,2017
Assists,1,43,83,2,2015
Assists,1,44,2852,2,2016
Assists,1,45,2333,2,2017
Assists,1,46,1116,1,2016
Sacks,1,0,914,370,2017
Sacks,1,1,1618,290,2017
Sacks,1,2,55,255,2017
Sacks,1,3,1548,200,2017
Sacks,1,4,2170,85,2015
Sacks,1,5,5363,80,2017
Sacks,1,6,1570,75,2017
Sacks,1,7,988,60,2017
Sacks,1,8,2239,55,2017
Sacks,1,9,1561,45,2016
Sacks,1,10,3775,45,2017
Sacks,1,11,3907,40,2017
Sacks,1,12,5450,35,2017
Sacks,1,13,219,25,2016
Sacks,1,14,3026,20,2016
Sacks,1,15,4645,20,2017
Sacks,1,16,2256,15,2014
Sacks,1,17,2918,15,2016
Sacks,1,18,1266,10,2014
Sacks,1,19,2843,10,2014
Sacks,1,20,83,10,2015
Sacks,1,21,436,10,2015
Sacks,1,22,1372,10,2015
Sacks,1,23,1196,10,2016
Sacks,1,24,1219,10,2016
Sacks,1,25,2949,10,2017
Sacks,1,26,3017,10,2017
Sacks,1,27,3967,10,2017
Sacks,1,28,2204,5,2014
Sacks,1,29,2846,5,2015
Sacks,1,30,1108,5,2017
Sacks,1,31,2305,5,2017
Hurries,1,0,914,47,2017
Hurries,1,1,55,37,2017
Hurries,1,2,1618,28,2017
Hurries,1,3,1548,27,2017
Hurries,1,4,5363,9,2017
Hurries,1,5,2170,8,2015
Hurries,1,6,1570,8,2017
Hurries,1,7,2843,7,2014
Hurries,1,8,1561,6,2016
Hurries,1,9,1108,6,2017
Hurries,1,10,2204,4,2014
Hurries,1,11,1372,3,2015
Hurries,1,12,219,3,2016
Hurries,1,13,988,3,2017
Hurries,1,14,3775,3,2017
Hurries,1,15,5450,3,2017
Hurries,1,16,1083,2,2014
Hurries,1,17,1266,2,2014
Hurries,1,18,83,2,2015
Hurries,1,19,2256,1,2014
Hurries,1,20,3067,1,2014
Hurries,1,21,436,1,2015
Hurries,1,22,2846,1,2015
Hurries,1,23,2852,1,2016
Hurries,1,24,2918,1,2016
Hurries,1,25,3026,1,2016
Hurries,1,26,2239,1,2017
Hurries,1,27,2949,1,2017
Hurries,1,28,3967,1,2017
Blocked Passes,1,0,914,13,2017
Blocked Passes,1,1,1618,13,2017
Blocked Passes,1,2,1548,7,2017
Blocked Passes,1,3,1561,6,2016
Blocked Passes,1,4,55,6,2017
Blocked Passes,1,5,1108,3,2017
Blocked Passes,1,6,1570,3,2017
Blocked Passes,1,7,2239,3,2017
Blocked Passes,1,8,2204,2,2014
Blocked Passes,1,9,1372,2,2015
Blocked Passes,1,10,5363,2,2017
Blocked Passes,1,11,1083,1,2014
Blocked Passes,1,12,83,1,2015
Blocked Passes,1,13,2170,1,2015
Blocked Passes,1,14,1219,1,2016
Blocked Passes,1,15,3026,1,2016
Blocked Passes,1,16,988,1,2017
Blocked Passes,1,17,3907,1,2017
Field Goals,1,0,4460,63,2017
Field Goals,1,1,2128,27,2014
Field Goals,1,2,143,27,2015
Key Run Blocks,1,0,1697,78,2017
Key Run Blocks,1,1,1095,66,2017
Key Run Blocks,1,2,1054,48,2017
Key Run Blocks,1,3,1125,36,2017
Key Run Blocks,1,4,1090,21,2017
Key Run Blocks,1,5,2788,19,2016
Key Run Blocks,1,6,1489,17,2015
Key Run Blocks,1,7,277,16,2017
Key Run Blocks,1,8,2722,12,2017
Key Run Blocks,1,9,4300,11,2016
Key Run Blocks,1,10,2092,10,2014
Key Run Blocks,1,11,2688,9,2015
Key Run Blocks,1,12,4311,8,2017
Key Run Blocks,1,13,1416,7,2015
Key Run Blocks,1,14,1106,6,2017
Key Run Blocks,1,15,1061,5,2015
Key Run Blocks,1,16,984,5,2016
Key Run Blocks,1,17,4964,5,2017
Key Run Blocks,1,18,1117,4,2014
Key Run Blocks,1,19,2638,4,2014
Key Run Blocks,1,20,2080,4,2015
Key Run Blocks,1,21,2475,4,2015
Key Run Blocks,1,22,495,4,2017
Key Run Blocks,1,23,1978,3,2014
Key Run Blocks,1,24,2787,2,2017
Key Run Blocks,1,25,924,1,2015
Key Run Blocks,1,26,1300,1,2017
Key Run Blocks,1,27,1483,1,2017
Key Run Blocks,1,28,3362,1,2017
Key Run Opportunities,1,0,1697,229,2017
Key Run Opportunities,1,1,1095,208,2017
Key Run Opportunities,1,2,1054,129,2017
Key Run Opportunities,1,3,1125,124,2017
Key Run Opportunities,1,4,1090,68,2017
Key Run Opportunities,1,5,277,57,2017
Key Run Opportunities,1,6,2788,54,2016
Key Run Opportunities,1,7,1489,46,2015
Key Run Opportunities,1,8,4300,40,2016
Key Run Opportunities,1,9,2688,39,2015
Key Run Opportunities,1,10,2092,33,2014
Key Run Opportunities,1,11,2722,29,2017
Key Run Opportunities,1,12,1117,25,2014
Key Run Opportunities,1,13,1106,24,2017
Key Run Opportunities,1,14,2475,23,2015
Key Run Opportunities,1,15,495,22,2017
Key Run Opportunities,1,16,4311,22,2017
Key Run Opportunities,1,17,1416,13,2015
Key Run Opportunities,1,18,2080,12,2015
Key Run Opportunities,1,19,1061,11,2015
Key Run Opportunities,1,20,4964,11,2017
Key Run Opportunities,1,21,1978,10,2014
Key Run Opportunities,1,22,984,9,2016
Key Run Opportunities,1,23,2638,8,2014
Key Run Opportunities,1,24,1300,7,2017
Key Run Opportunities,1,25,3362,6,2017
Key Run Opportunities,1,26,5175,6,2017
Key Run Opportunities,1,27,1483,4,2017
Key Run Opportunities,1,28,2787,4,2017
Key Run Opportunities,1,29,2028,3,2014
Key Run Opportunities,1,30,924,1,2015
Pancake Blocks,1,0,1697,3,2017
Pancake Blocks,1,1,277,2,2017
Pancake Blocks,1,2,1054,2,2017
Pancake Blocks,1,3,1090,2,2017
Pancake Blocks,1,4,1117,1,2014
Pancake Blocks,1,5,984,1,2016
Pancake Blocks,1,6,2788,1,2016
Pancake Blocks,1,7,1095,1,2017
Pancake Blocks,1,8,2722,1,2017
Passes Defensed,1,0,988,35,2017
Passes Defensed,1,1,3907,25,2017
Passes Defensed,1,2,1219,17,2016
Passes Defensed,1,3,2305,13,2017
Passes Defensed,1,4,3017,10,2017
Passes Defensed,1,5,2234,8,2014
Passes Defensed,1,6,3093,7,2014
Passes Defensed,1,7,204,7,2015
Passes Defensed,1,8,1222,7,2017
Passes Defensed,1,9,3967,7,2017
Passes Defensed,1,10,3067,6,2014
Passes Defensed,1,11,1409,6,2015
Passes Defensed,1,12,436,5,2015
Passes Defensed,1,13,1176,5,2016
Passes Defensed,1,14,3026,5,2016
Passes Defensed,1,15,1066,5,2017
Passes Defensed,1,16,2239,5,2017
Passes Defensed,1,17,3775,5,2017
Passes Defensed,1,18,5450,5,2017
Passes Defensed,1,19,1083,4,2014
Passes Defensed,1,20,219,4,2016
Passes Defensed,1,21,1038,3,2014
Passes Defensed,1,22,3170,3,2014
Passes Defensed,1,23,4645,3,2017
Passes Defensed,1,24,1718,2,2015
Passes Defensed,1,25,1618,2,2017
Passes Defensed,1,26,2204,1,2014
Passes Defensed,1,27,2256,1,2014
Passes Defensed,1,28,1116,1,2016
Passes Defensed,1,29,1561,1,2016
Passes Defensed,1,30,2852,1,2016
Passes Defensed,1,31,914,1,2017
Passes Defensed,1,32,1570,1,2017
Passes Defensed,1,33,2333,1,2017
Punt Return Yards,1,0,1943,260,2014
Punt Return Yards,1,1,284,216,2017
Punt Return Yards,1,2,709,164,2016
Punt Return Yards,1,3,925,116,2017
Punt Return Yards,1,4,703,105,2016
Punt Return Yards,1,5,89,65,2015
Punt Return Yards,1,6,4206,57,2016
Punt Return Yards,1,7,954,34,2014
Punt Return Yards,1,8,947,25,2017
Kickoff Return Yards,1,0,2413,1196,2016
Kickoff Return Yards,1,1,954,597,2014
Kickoff Return Yards,1,2,4202,478,2017
Kickoff Return Yards,1,3,709,228,2016
Kickoff Return Yards,1,4,284,198,2017
Kickoff Return Yards,1,5,703,126,2016
Kickoff Return Yards,1,6,925,44,2017
Kickoff Return Yards,1,7,89,36,2015
Kickoff Return Yards,1,8,960,17,2015
Kickoff Return Yards,1,9,1176,16,2016
Kickoff Return TDs,1,0,4202,1,2017
Points Scored,1,0,4460,241,2017
Points Scored,1,1,493,120,2017
Points Scored,1,2,143,112,2015
Points Scored,1,3,4092,108,2017
Points Scored,1,4,2128,101,2014
Points Scored,1,5,277,78,2017
Points Scored,1,6,960,54,2015
Points Scored,1,7,709,36,2016
Points Scored,1,8,925,36,2017
Points Scored,1,9,703,30,2016
Points Scored,1,10,1216,30,2017
Points Scored,1,11,1300,18,2017
Points Scored,1,12,954,12,2014
Points Scored,1,13,3093,12,2014
Points Scored,1,14,1481,12,2015
Points Scored,1,15,284,12,2017
Points Scored,1,16,1106,12,2017
Points Scored,1,17,994,6,2014
Points Scored,1,18,2170,6,2015
Points Scored,1,19,2411,6,2015
Points Scored,1,20,185,6,2016
Points Scored,1,21,219,6,2016
Points Scored,1,22,1219,6,2016
Points Scored,1,23,294,6,2017
Points Scored,1,24,947,6,2017
Points Scored,1,25,988,6,2017
Points Scored,1,26,1108,6,2017
Points Scored,1,27,1654,6,2017
Points Scored,1,28,2239,6,2017
Points Scored,1,29,3362,6,2017
Points Scored,1,30,3775,6,2017
Points Scored,1,31,3907,6,2017
Points Scored,1,32,4202,6,2017
Points Scored,1,33,1210,2,2014
Points Scored,1,34,4208,2,2017
Yards from Scrimmage,1,0,493,4131,2017
Yards from Scrimmage,1,1,277,3059,2017
Yards from Scrimmage,1,2,4092,2568,2017
Yards from Scrimmage,1,3,960,1880,2015
Yards from Scrimmage,1,4,925,1015,2017
Yards from Scrimmage,1,5,709,913,2016
Yards from Scrimmage,1,6,1216,786,2017
Yards from Scrimmage,1,7,703,743,2016
Yards from Scrimmage,1,8,1481,644,2015
Yards from Scrimmage,1,9,4208,527,2017
Yards from Scrimmage,1,10,994,438,2014
Yards from Scrimmage,1,11,1654,427,2017
Yards from Scrimmage,1,12,1106,417,2017
Yards from Scrimmage,1,13,2411,393,2015
Yards from Scrimmage,1,14,947,371,2017
Yards from Scrimmage,1,15,284,332,2017
Yards from Scrimmage,1,16,2567,318,2014
Yards from Scrimmage,1,17,1300,244,2017
Yards from Scrimmage,1,18,2475,226,2015
Yards from Scrimmage,1,19,954,194,2014
Yards from Scrimmage,1,20,185,165,2016
Yards from Scrimmage,1,21,4206,143,2016
Yards from Scrimmage,1,22,2413,132,2016
Yards from Scrimmage,1,23,1943,93,2014
Yards from Scrimmage,1,24,4964,90,2017
Yards from Scrimmage,1,25,4238,84,2016
Yards from Scrimmage,1,26,1748,80,2015
Yards from Scrimmage,1,27,3362,78,2017
Yards from Scrimmage,1,28,1978,74,2014
Yards from Scrimmage,1,29,4202,64,2017
Yards from Scrimmage,1,30,2028,57,2014
Yards from Scrimmage,1,31,4243,44,2016
Yards from Scrimmage,1,32,1540,16,2014
